,airport_name,city_name,country_name,timezone,type_of_port
4527,Long Island Mac Arthur Airport,Islip,United States,-5,airport
4528,Schenectady County Airport,Scotia NY,United States,-5,airport
4529,Kalimarau Airport,Tanjung Redep-Borneo Island,Indonesia,8,airport
4530,Ponciano Arriaga International Airport,San Luis Potosi,Mexico,-6,airport
4531,Tanjung Manis Airport,Tanjung Manis,Malaysia,8,airport
4532,Il Caravaggio International Airport,Bergamo,Italy,1,airport
4533,Jena-Schöngleina Airfield,Jena,Germany,1,airport
4534,Benson Airstrip,Uvalde,United States,-6,airport
4535,Francis S Gabreski Airport,West Hampton Beach,United States,-5,airport
4536,Melbourne International Airport,Melbourne,United States,-5,airport
4537,Mount Weld Airport,Laverton,Australia,8,airport
4538,Zvishavane Airport,Zvishavane,Zimbabwe,2,airport
4539,Karamay Airport,Karamay,China,8,airport
4540,Godthaab / Nuuk Airport,Godthaab,Greenland,-3,airport
4541,Crooked Creek Airport,Crooked Creek,United States,-9,airport
4542,St Petersburg Clearwater International Airport,St. Petersburg,United States,-5,airport
4543,Boende Airport,Boende,Congo (Kinshasa),1,airport
4544,Karlskoga Airport,Karlskoga,Sweden,1,airport
4545,Treasure Cay Airport,Treasure Cay,Bahamas,-5,airport
4546,Sturtevant Amtrak Station,Sturtevant,United States,-6,station
4547,Star Ferry Pier-Central,Hong Kong,Hong Kong,8,port
4548,Nadym Airport,Nadym,Russia,5,airport
4549,Norman Y. Mineta San Jose International Airport,San Jose,United States,-8,airport
4550,Tri-Cities Regional TN/VA Airport,BRISTOL,United States,-5,airport
4551,Vadala Road Railway Station,Mumbai,India,5.5,station
4552,Wonderboom Airport,Pretoria,South Africa,2,airport
4553,Tianzhong Station,Tianzhong,Taiwan,8,station
4554,Ozona Municipal Airport,Ozona,United States,-6,airport
4555,Garfield County Regional Airport,Rifle,United States,-7,airport
4556,Anuradhapura Air Force Base,Anuradhapura,Sri Lanka,5.5,airport
4557,Beech Factory Airport,Wichita,United States,-6,airport
4558,Tokyo Station,Tokyo,Japan,9,station
4559,Point Salines International Airport,Point Salines,Grenada,-4,airport
4560,Okmulgee Regional Airport,Okmulgee,United States,-6,airport
4561,Tabriz International Airport,Tabriz,Iran,3.5,airport
4562,Albacete-Los Llanos Airport,Albacete,Spain,1,airport
4563,Wrangell Airport,Wrangell,United States,-9,airport
4564,Mantsonyane Airport,Mantsonyane,Lesotho,2,airport
4565,Swan Hill Airport,Swan Hill,Australia,10,airport
4566,Tahoua Airport,Tahoua,Niger,1,airport
4567,Charlevoix Municipal Airport,Charelvoix,United States,-5,airport
4568,Dimapur Airport,Dimapur,India,5.5,airport
4569,Metlakatla Seaplane Base,Metakatla,United States,-9,airport
4570,Barkley Regional Airport,PADUCAH,United States,-6,airport
4571,Ramstein Air Base,Ramstein,Germany,1,airport
4572,Calatayud Railway Station,Calatayud,Spain,1,station
4573,Kjeller Airport,Kjeller,Norway,1,airport
4574,Maewo-Naone Airport,Maewo Island,Vanuatu,11,airport
4575,Edward F Knapp State Airport,Montpelier,United States,-5,airport
4576,Rose Bay Airport,Sydney,Australia,10,airport
4577,Itaperuna Airport,Itaperuna,Brazil,-3,airport
4578,Dominique Edward Osok Airport,Sorong,Indonesia,9,airport
4579,Villa Reynolds Airport,Villa Reynolds,Argentina,-3,airport
4580,Lowell City Airport,Lowell,United States,-5,airport
4581,Olive Branch Airport,Olive Branch,United States,-6,airport
4582,La Laguna Airport,Guanaja,Honduras,-6,airport
4583,Buckland Airport,Buckland,United States,-9,airport
4584,Impfondo Airport,Impfondo,Congo (Brazzaville),1,airport
4585,Raroia Airport,Raroia,French Polynesia,-10,airport
4586,Caçador Airport,Cacador,Brazil,-3,airport
4587,Ocean Beach Muni Metro Station,San Francisco,United States,-8,station
4588,Ormoc Airport,Ormoc City,Philippines,8,airport
4589,Jing Gang Shan Airport,Ji An,China,8,airport
4590,Babelthuap Airport,Babelthuap,Palau,9,airport
4591,Engels heliport,Ebenhofen,Germany,1,airport
4592,Hyllie Railway Station,Malmo,Sweden,1,station
4593,Craig Cove Airport,Craig Cove,Vanuatu,11,airport
4594,Tinker Air Force Base,Oklahoma City,United States,-6,airport
4595,Red Sucker Lake Airport,Red Sucker Lake,Canada,-6,airport
4596,Makhado Air Force Base Airport,Lambertsbaai,South Africa,2,airport
4597,Ringsted Railway Station,Ringsted,Denmark,1,station
4598,Tucson International Airport,Tucson,United States,-7,airport
4599,Edward Bodden Airfield,Little Cayman,Cayman Islands,-5,airport
4600,Gurney Airport,Gurney,Papua New Guinea,10,airport
4601,Ziguinchor Airport,Ziguinchor,Senegal,0,airport
4602,Antonio B. Won Pat International Airport,Agana,Guam,10,airport
4603,Kericho Airport,Kericho,Kenya,3,airport
4604,Nuku Airport,Nuku,Papua New Guinea,10,airport
4605,Cuneo International Airport,Cuneo,Italy,1,airport
4606,Weipa Airport,Weipa,Australia,10,airport
4607,Dr. Arturo H. Illia Airport,Fuerte Gral Roca,Argentina,-3,airport
4608,Cataratas International Airport,Foz Do Iguacu,Brazil,-3,airport
4609,Yalata Mission Airport,Yalata,Australia,9.5,airport
4610,Sde Dov Airport,Tel-aviv,Israel,2,airport
4611,Suzhou North Railway Station,Suzhou,China,8,station
4612,Puerto Barrios Airport,Puerto Barrios,Guatemala,-6,airport
4613,Huancabamba Airport,Huancabamba,Peru,-5,airport
4614,Monywar Airport,Monywa,Burma,6.5,airport
4615,Vannes-Meucon Airport,Vannes,France,1,airport
4616,Brigadier Mayor D Cesar Raul Ojeda Airport,San Luis,Argentina,-3,airport
4617,Dongying Shengli Airport,Dongying,China,8,airport
4618,Gyor Vasutallomas Station,Gyor,Hungary,1,station
4619,Saratoga County Airport,Ballston Spa,United States,-5,airport
4620,Moises R. Espinosa Airport,Masbate,Philippines,8,airport
4621,Monroe County Airport,Bloomington,United States,-5,airport
4622,Charleville Airport,Charlieville,Australia,10,airport
4623,Teslin Airport,Teslin,Canada,-8,airport
4624,Westerland Sylt Airport,Westerland,Germany,1,airport
4625,Eielson Air Force Base,Fairbanks,United States,-9,airport
4626,New Century Aircenter Airport,Olathe,United States,-6,airport
4627,TSTC Waco Airport,Waco,United States,-6,airport
4628,Hartsville Regional Airport,Hartsville,United States,-5,airport
4629,Solingen Hauptbahnhof,Solingen,Germany,1,station
4630,Klemtu Airport,Klemtu,Canada,-8,airport
4631,Coral Creek Airport,Placida,United States,-5,airport
4632,Caen-Carpiquet Airport,Caen,France,1,airport
4633,Falls International Airport,International Falls,United States,-6,airport
4634,Louis Armstrong New Orleans International Airport,New Orleans,United States,-6,airport
4635,Armidale Airport,Armidale,Australia,10,airport
4636,Bessemer Airport,Bessemer,United States,-6,airport
4637,Hot Air Safaris Landing Area,Talek,Kenya,3,airport
4638,Port Stanley Airport,Stanley,Falkland Islands,-3,airport
4639,Port Bailey Seaplane Base,Port Bailey,United States,-9,airport
4640,Dhanbad Airport,Dhanbad,India,5.5,airport
4641,Pattani Airport,Pattani,Thailand,7,airport
4642,Tengchong Tuofeng Airport,Tengchong,China,8,airport
4643,San Carlos,San Carlos,Nicaragua,-6,airport
4644,Vanguardia Airport,Villavicencio,Colombia,-5,airport
4645,Bulgan Airport,Bulgan,Mongolia,8,airport
4646,Halli Airport,Halli,Finland,2,airport
4647,Muan International Airport,Muan,South Korea,9,airport
4648,Augusta Regional At Bush Field,Bush Field,United States,-5,airport
4649,Pleiku Airport,Pleiku,Vietnam,7,airport
4650,Wenzhou Longwan International Airport,Wenzhou,China,8,airport
4651,Hiva Oa-Atuona Airport,Hiva-oa,French Polynesia,-9.5,airport
4652,Nusawiru Airport,Nusawiru,Indonesia,7,airport
4653,Birmingham New Street Railway Station,Birmingham,United Kingdom,0,station
4654,Schefferville Airport,Schefferville,Canada,-5,airport
4655,Alameda Naval Air Station,Alameda,United States,-8,airport
4656,Cotswold Airport,Pailton,United Kingdom,0,airport
4657,Dongying Shengli Airport,Dongying,China,8,airport
4658,Aberdeen Railway Station,Aberdeen,United Kingdom,0,station
4659,Burwash Airport,Burwash,Canada,-8,airport
4660,Mactan Cebu International Airport,Cebu,Philippines,8,airport
4661,Dagenham Dock Railway Station,Dagenham,United Kingdom,0,station
4662,Benguera Island Airport,Benguera Island,Mozambique,2,airport
4663,Campbelltown Railway Station,Campbelltown,Australia,10,station
4664,Aasiaat Airport,Aasiaat,Greenland,-3,airport
4665,Sondok Airport,Hamhung,North Korea,8.5,airport
4666,Diva Maldives Resort Seaplane Base,Dhiddhoofinolhu,Maldives,5,airport
4667,Kankesanturai Airport,Jaffna,Sri Lanka,5.5,airport
4668,Elkins-Randolph Co-Jennings Randolph Field,Elkins,United States,-5,airport
4669,Liege-Guillemins Railway Station,Liege,Belgium,1,station
4670,Marktoberdorf BF,Marktoberdorf,Germany,1,station
4671,Shannon Airport,Shannon,Ireland,0,airport
4672,Tsudanuma Station,Narashino,Japan,9,station
4673,El Bagre Airport,El Bagre,Colombia,-5,airport
4674,David Wayne Hooks Memorial Airport,Houston,United States,-6,airport
4675,Hanau Hauptbahnhof,Hanau,Germany,1,station
4676,Chignik Lake Airport,Chignik Lake,United States,-9,airport
4677,Coldfoot Airport,Coldfoot,United States,-9,airport
4678,Gimhae International Airport,Busan,South Korea,9,airport
4679,Mechelen Railway Station,Mechelen,Belgium,1,station
4680,Forest Lake Airport,Forest Lake,United States,-6,airport
4681,Tengchong Tuofeng Airport,Tengchong,China,8,airport
4682,Værøy Heliport,Værøy,Norway,1,airport
4683,Goondiwindi Airport,Goondiwindi,Australia,10,airport
4684,Miroslawiec Military Air Base,Miroslawiec,Poland,1,airport
4685,Bad Dürkheim Airport,Bad Duerkheim,Germany,1,airport
4686,Bragança Airport,Braganca,Portugal,0,airport
4687,Bromont (Roland Desourdy) Airport,Bromont,Canada,-5,airport
4688,Indira Gandhi International Airport,Delhi,India,5.5,airport
4689,Kamphaeng Saen Airport,Nakhon Pathom,Thailand,7,airport
4690,Burevestnik Airport,Iturup Island,Russia,11,airport
4691,Vogtareuth Airport,Vogtareuth,Germany,1,airport
4692,Prince Albert Glass Field,Prince Albert,Canada,-6,airport
4693,Depati Parbo Airport,Sungai Penuh,Indonesia,7,airport
4694,Qasim Airport,Qasim,Pakistan,5,airport
4695,Tapachula International Airport,Tapachula,Mexico,-6,airport
4696,Tofino / Long Beach Airport,Tofino,Canada,-8,airport
4697,Mocopulli Airport,Castro,Chile,-4,airport
4698,Kurumoch International Airport,Samara,Russia,4,airport
4699,Sarakhs Airport,Sarakhs,Iran,3.5,airport
4700,Yiwu Airport,Yiwu,China,8,airport
4701,Utkela Airport,Utkela,India,5.5,airport
4702,Travis Air Force Base,Fairfield,United States,-8,airport
4703,Nassau Paradise Island Airport,Nassau,Bahamas,-5,airport
4704,Likoma Island Airport,Likoma Island,Malawi,2,airport
4705,Igarka Airport,Igarka,Russia,7,airport
4706,Bagdarin Airport,Bagdarin,Russia,8,airport
4707,South Bend Regional Airport,South Bend,United States,-5,airport
4708,Branson Airport,Branson,United States,-6,airport
4709,Ust-Ilimsk Airport,Ust Ilimsk,Russia,8,airport
4710,Papa Westray Airport,Papa Westray,United Kingdom,0,airport
4711,Mc Guire Air Force Base,Wrightstown,United States,-5,airport
4712,Port Augusta Airport,Argyle,Australia,9.5,airport
4713,Bathurst Island Airport,Bathurst Island,Australia,9.5,airport
4714,Kowanyama Airport,Kowanyama,Australia,10,airport
4715,Myrdal Station,Myrdal,Norway,1,station
4716,Cayenne-Rochambeau Airport,Cayenne,French Guiana,-3,airport
4717,Manuel Márquez de León International Airport,La Paz,Mexico,-7,airport
4718,Mountain Home Municipal Airport,Mountain Home,United States,-7,airport
4719,Hays Regional Airport,Hays,United States,-6,airport
4720,Redhill Aerodrome,Redhill,United Kingdom,0,airport
4721,Bauerfield International Airport,Port-vila,Vanuatu,11,airport
4722,Valenciennes-Denain Airport,Valenciennes,France,1,airport
4723,Ingeniero Ambrosio Taravella Airport,Cordoba,Argentina,-3,airport
4724,St Florentin Cheu Airfield,St Florentin Cheu,France,1,airport
4725,Picos Airport,Picos,Brazil,-3,airport
4726,Su'ao Station,Su'ao,Taiwan,8,station
4727,Jyvaskyla Airport,Jyvaskyla,Finland,2,airport
4728,Baudette International Airport,Baudette,United States,-6,airport
4729,Afyon Airport,Afyon,Turkey,3,airport
4730,Coleman A. Young Municipal Airport,Detroit,United States,-5,airport
4731,Houari Boumediene Airport,Algier,Algeria,1,airport
4732,Shenandoah Valley Regional Airport,Weyers Cave,United States,-5,airport
4733,Gafsa Ksar International Airport,Gafsa,Tunisia,1,airport
4734,Granada Station,Granada,Spain,1,station
4735,Olhos D`água Airport,Agua Boa,Brazil,-4,airport
4736,Haast Aerodrome,Haast,New Zealand,12,airport
4737,Woitape Airport,Woitape,Papua New Guinea,10,airport
4738,RAF Marham,Marham,United Kingdom,0,airport
4739,Huizhou Airport,Huizhou,China,8,airport
4740,Salem Airport,Salem,India,5.5,airport
4741,Euston Station,London,United Kingdom,0,station
4742,Saluda County Airport,Saluda,United States,-5,airport
4743,Waikoloa Heliport,Waikoloa Village,United States,-10,airport
4744,Cowra Airport,Chatsworth,Australia,10,airport
4745,Rankin Inlet Airport,Rankin Inlet,Canada,-6,airport
4746,Sanyi Station,Sanyi,Taiwan,8,station
4747,Sharurah Airport,Sharurah,Saudi Arabia,3,airport
4748,Rustenburg Airport,Rustenburg,South Africa,2,airport
4749,King Island Airport,King Island,Australia,10,airport
4750,Aire-sur-l'Adour Airport,Aire-sur-l'adour,France,1,airport
4751,Birjand Airport,Birjand,Iran,3.5,airport
4752,Bocas Del Toro International Airport,Bocas Del Toro,Panama,-5,airport
4753,Manhattan Regional Airport,Manhattan,United States,-6,airport
4754,Resolute Bay Airport,Resolute,Canada,-6,airport
4755,TSTC Waco Airport,Waco,United States,-6,airport
4756,San Sebastian Airport,San Sebastian,Spain,1,airport
4757,Perry Lefors Field,Pampa,United States,-5,airport
4758,Wonopito Airport,Lewoleba,Indonesia,8,airport
4759,Martin State Airport,Baltimore,United States,-5,airport
4760,Pacific Station,Vancouver,Canada,-8,station
4761,Dusseldorf Wehrhahn Station,Dusseldorf,Germany,1,station
4762,Congo Town Airport,Andros,Bahamas,-5,airport
4763,Nanchang Changbei International Airport,Nanchang,China,8,airport
4764,Sierra Vista Municipal Libby Army Air Field,Fort Huachuca,United States,-7,airport
4765,RAF Coningsby,Coningsby,United Kingdom,0,airport
4766,Cape Dorset Airport,Cape Dorset,Canada,-5,airport
4767,Bogorodskoye Airport,Bogorodskoe,Russia,11,airport
4768,Iğdır Airport,Igdir,Turkey,3,airport
4769,Clinton Sherman Airport,Clinton,United States,-6,airport
4770,New Delhi Train Station,New Delhi,India,5.5,station
4771,Zamboanga International Airport,Zamboanga,Philippines,8,airport
4772,Malanje Airport,Malanje,Angola,1,airport
4773,Yichang Sanxia Airport,Yichang,China,8,airport
4774,Gaylord Regional Airport,GAYLORD,United States,-4,airport
4775,Quezaltenango Airport,Quezaltenango,Guatemala,-6,airport
4776,Van Ferit Melen Airport,Van,Turkey,3,airport
4777,Wilmington Amtrak Station,Wilmington,United States,-5,station
4778,Malvinas Argentinas Airport,Ushuaia,Argentina,-3,airport
4779,New Tanegashima Airport,Tanegashima,Japan,9,airport
4780,Ermelo Airport,Ermelo,South Africa,2,airport
4781,Lhasa Gonggar Airport,Lhasa,China,8,airport
4782,Mokuti Lodge Airport,Mokuti Lodge,Namibia,1,airport
4783,Sandtoft Airfield,Sandtoft,United Kingdom,0,airport
4784,Southern Wisconsin Regional Airport,Janesville,United States,-6,airport
4785,Marlboro Gautrain Station,Johannesburg,South Africa,2,station
4786,Hachinohe Airport,Hachinoe,Japan,9,airport
4787,Selebi Phikwe Airport,Selebi-phikwe,Botswana,2,airport
4788,Tokachi-Obihiro Airport,Obihiro,Japan,9,airport
4789,Tel Nof Air Base,Tel-nof,Israel,2,airport
4790,Cotswold Airport,Pailton,United Kingdom,0,airport
4791,Sde Dov Airport,Tel-aviv,Israel,2,airport
4792,Kihnu Airfield,Kihnu,Estonia,2,airport
4793,Yakushima Airport,Yakushima,Japan,9,airport
4794,Chamical Airport,Gobernador Gordillo,Argentina,-3,airport
4795,Kalamata Airport,Kalamata,Greece,2,airport
4796,Megiddo Airport,Megido Airstrip,Israel,2,airport
4797,Montserrat Station,Beverly,United States,-5,station
4798,La Tontouta International Airport,Noumea,New Caledonia,11,airport
4799,Molokai Airport,Molokai,United States,-10,airport
4800,Jeh Airport,Ailinglapalap Atoll,Marshall Islands,12,airport
4801,Helsinki Cruise Port,Helsinki,Finland,2,port
4802,Vagar Airport,Vagar,Faroe Islands,0,airport
4803,Imamiya Station,Osaka,Japan,9,station
4804,Seaplane Base,Winterhaven,United States,-5,airport
4805,Trieste–Friuli Venezia Giulia Airport,Ronchi De Legionari,Italy,1,airport
4806,Lympne Airport,Lympne,United Kingdom,0,airport
4807,Hutchinson County Airport,Borger,United States,-5,airport
4808,Faa'a International Airport,Papeete,French Polynesia,-10,airport
4809,Kigoma Airport,Kigoma,Tanzania,3,airport
4810,Glendale Municipal Airport,Glendale,United States,-7,airport
4811,Gilmer County Airport,Ellijay,United States,-5,airport
4812,Knebworth Railway Station,Knebworth,United Kingdom,0,station
4813,Jena Paradies Bahnhof,Jena,Germany,1,station
4814,Kalgoorlie Boulder Airport,Kalgoorlie,Australia,8,airport
4815,North Lakhimpur Airport,Lilabari,India,5.5,airport
4816,Arad International Airport,Arad,Romania,2,airport
4817,Kratie Airport,Kratie,Cambodia,7,airport
4818,Algerciras Port,Algerciras,Spain,1,port
4819,Mabuiag Island Airport,Mabuiag Island,Australia,10,airport
4820,Santo Ângelo Airport,Santo Angelo,Brazil,-3,airport
4821,Lima Allen County Airport,Lima,United States,-5,airport
4822,Hialeah Market Station,Hialeah,United States,-5,station
4823,Madison Municipal Airport,Madison,United States,-5,airport
4824,Tanjung Harapan Airport,Tanjung Selor-Borneo Island,Indonesia,8,airport
4825,Orillia Airport,Orillia,Canada,-5,airport
4826,Friday Harbor Airport,Friday Harbor,United States,-8,airport
4827,Birmingham-Shuttlesworth International Airport,Birmingham,United States,-6,airport
4828,Mianyang Airport,Mianyang,China,8,airport
4829,Ferno-Lonate Pozzolo Railway Station,Ferno,Italy,1,station
4830,Leon (Fanor Urroz) Airport,Leon,Nicaragua,-6,airport
4831,Reggane Airport,Reggan,Algeria,1,airport
4832,Jharsuguda Airport,Jharsuguda,India,5.5,airport
4833,Meinerzhagen Airport,Meinerzhagen,Germany,1,airport
4834,Laval-Entrammes Airport,Laval,France,1,airport
4835,Kenosha Regional Airport,Kenosha,United States,-6,airport
4836,Memorial Field,Hot Springs,United States,-6,airport
4837,Cangyuan Washan Airport,Cangyuan,China,8,airport
4838,Invercargill Airport,Invercargill,New Zealand,12,airport
4839,Melbourne International Airport,Melbourne,United States,-5,airport
4840,Sambava Airport,Sambava,Madagascar,3,airport
4841,Rankin Inlet Airport,Rankin Inlet,Canada,-6,airport
4842,Anglesey Airport,Angelsey,United Kingdom,0,airport
4843,Van Ferit Melen Airport,Van,Turkey,3,airport
4844,Vicecomodoro Angel D. La Paz Aragonés Airport,Santiago Del Estero,Argentina,-3,airport
4845,Red Devil Airport,Red Devil,United States,-9,airport
4846,Mananara Nord Airport,Mananara,Madagascar,3,airport
4847,Maastricht Station,Maastricht,Netherlands,1,station
4848,Chur railway station,Chur,Switzerland,2,station
4849,Prefeito Renato Moreira Airport,Imperatriz,Brazil,-3,airport
4850,Aktau Airport,Aktau,Kazakhstan,5,airport
4851,Mountain Home Air Force Base,Mountain Home,United States,-7,airport
4852,Beru Airport,Beru Island,Kiribati,12,airport
4853,Catumbela Airport,Catumbela,Angola,1,airport
4854,Houghton County Memorial Airport,Hancock,United States,-5,airport
4855,Nanxiang North Railway Station,Jiading,China,8,station
4856,Schenectady Amtrak Station,Schenectady,United States,-5,station
4857,Kostanay West Airport,Kostanay,Kazakhstan,6,airport
4858,Columbia Metropolitan Airport,Columbia,United States,-5,airport
4859,Rochefort-Saint-Agnant (BA 721) Airport,Rochefort,France,1,airport
4860,Kuching International Airport,Kuching,Malaysia,8,airport
4861,Perth International Airport,Perth,Australia,8,airport
4862,Chautauqua County-Dunkirk Airport,Dunkirk,United States,-5,airport
4863,Murtala Muhammed International Airport,Lagos,Nigeria,1,airport
4864,Le Castellet Airport,Le Castellet,France,1,airport
4865,Doncaster Railway Station,Doncaster,United Kingdom,0,station
4866,Pico Airport,Pico,Portugal,-1,airport
4867,Whakatane Airport,Whakatane,New Zealand,12,airport
4868,Toledo Airport,Toledo,Brazil,-3,airport
4869,Municipal Airport,Viroqua,United States,-6,airport
4870,Kenneth Kaunda International Airport Lusaka,Lusaka,Zambia,2,airport
4871,Yantai Laishan Airport,Yantai,China,8,airport
4872,Kyaukhtu South Airport,Kyauktu,Burma,6.5,airport
4873,Copernicus Wrocław Airport,Wroclaw,Poland,1,airport
4874,Longdongbao Airport,Guiyang,China,8,airport
4875,Burke Lakefront Airport,Cleveland,United States,-5,airport
4876,Talkeetna Airport,Talkeetna,United States,-9,airport
4877,Ukkusissat Heliport,Ukkusissat,Greenland,-3,airport
4878,Tan Tan Airport,Tan Tan,Morocco,0,airport
4879,Millinocket Municipal Airport,Millinocket,United States,-5,airport
4880,Nadzab Airport,Nadzab,Papua New Guinea,10,airport
4881,Chimoio Airport,Chimoio,Mozambique,2,airport
4882,Tennant Creek Airport,Tennant Creek,Australia,9.5,airport
4883,Angoon Seaplane Base,Angoon,United States,-9,airport
4884,Southwest Florida International Airport,Fort Myers,United States,-5,airport
4885,Nicosia International Airport,Nicosia,Cyprus,2,airport
4886,Eareckson Air Station,Shemya,United States,-10,airport
4887,Mercedita Airport,Ponce,Puerto Rico,-4,airport
4888,Lansdowne House Airport,Lansdowne House,Canada,-5,airport
4889,Lund Central Station,Lund,Sweden,1,station
4890,Tiga Airport,Tiga,New Caledonia,11,airport
4891,Dr. Babasaheb Ambedkar International Airport,Nagpur,India,5.5,airport
4892,Pompano Beach Station,Pompano Beach,United States,-5,station
4893,Malta International Airport,Malta,Malta,1,airport
4894,Quebec Jean Lesage International Airport,Quebec,Canada,-5,airport
4895,Sitia Airport,Sitia,Greece,2,airport
4896,Qazvin Airport,Ghazvin,Iran,3.5,airport
4897,Delhi Airport Metro Station,Delhi,India,5.5,airport
4898,CFB Trenton,Trenton,Canada,-5,airport
4899,Agatti Airport,Agatti Island,India,5.5,airport
4900,Ruifang Station,Ruifang,Taiwan,8,station
4901,Oudomsay Airport,Muang Xay,Laos,7,airport
4902,Olympia Regional Airport,Olympia,United States,-8,airport
4903,Aubenas-Ardèche Méridional Airport,Aubenas-vals-lanas,France,1,airport
4904,Kokkedal Railway Station,Kokkedal,Denmark,1,station
4905,Nauen Bahnhof,Nauen,Germany,1,station
4906,Las Cruces International Airport,Las Cruces,United States,-7,airport
4907,Andøya Airport,Andoya,Norway,1,airport
4908,Solapur Airport,Sholapur,India,5.5,airport
4909,Polk County Airport - Cornelius Moore Field,Cedartown,United States,-5,airport
4910,Rodby Port,Rodby,Denmark,1,port
4911,Battersea Park Railway Station,London,United Kingdom,0,station
4912,Fréjus Airport,Frejus,France,1,airport
4913,Cachimbo Airport,Itaituba,Brazil,-3,airport
4914,Sanggata/Sangkimah Airport,Sanggata,Indonesia,8,airport
4915,Winter Haven Amtrak Station,Winter Haven,United States,-5,station
4916,Habersham County Airport,Cornelia,United States,-5,airport
4917,Billy Bishop Toronto City Airport Terminal,Toronto,Canada,-5,airport
4918,Lake Worth Station,Lake Worth,United States,-5,station
4919,Riverside Municipal Airport,Riverside,United States,-8,airport
4920,Marfa Municipal Airport,Marfa,United States,-5,airport
4921,Chatham Railway Station,Chatham,Canada,-5,station
4922,Bălți International Airport,Saltsy,Moldova,2,airport
4923,Canberra International Airport,Canberra,Australia,10,airport
4924,Skövde Airport,Skovde,Sweden,1,airport
4925,Roitzschjora Airfield,Roitzschjora,Germany,1,airport
4926,Ely Municipal Airport,Ely,United States,-6,airport
4927,Naha Airport,Naha,Indonesia,8,airport
4928,Fayetteville Regional Grannis Field,Fayetteville,United States,-5,airport
4929,La Chinita International Airport,Maracaibo,Venezuela,-4,airport
4930,Durham Amtrak Station,Durham,United States,-4,station
4931,Okhotsk Airport,Okhotsk,Russia,10,airport
4932,Elliott Airport,Elliott,Australia,9.5,airport
4933,Ignacio Agramonte International Airport,Camaguey,Cuba,-5,airport
4934,Ourilândia do Norte Airport,Ourilandia do Norte,Brazil,-3,airport
4935,Stony Rapids Airport,Stony Rapids,Canada,-6,airport
4936,Taichung Ching Chuang Kang Airport,Taichung,Taiwan,8,airport
4937,Nelson Airport,Nelson,New Zealand,12,airport
4938,Tan Tan Airport,Tan Tan,Morocco,0,airport
4939,Milford Station,Milford,United States,-5,station
4940,Desert Aire Regional Airport,Mattawa,United States,-8,airport
4941,Manuel Márquez de León International Airport,La Paz,Mexico,-7,airport
4942,Tuktoyaktuk Airport,Tuktoyaktuk,Canada,-7,airport
4943,Hitchin Railway Station,Hitchin,United Kingdom,0,station
4944,Andøya Airport,Andoya,Norway,1,airport
4945,Mulu Airport,Mulu,Malaysia,8,airport
4946,Ampilatwatja Airport,Ampilatwatja,Australia,9.5,airport
4947,Zhytomyr Airport,Zhytomyr,Ukraine,2,airport
4948,Las Brujas Airport,Corozal,Colombia,-5,airport
4949,Trondheim Airport Værnes,Trondheim,Norway,1,airport
4950,CFB Trenton,Trenton,Canada,-5,airport
4951,Grønholt Hillerød Airport,Gronholt,Denmark,1,airport
4952,Cazaux (BA 120) Air Base,Cazaux,France,1,airport
4953,Mount Pleasant Airport,Mount Pleasant,Falkland Islands,-3,airport
4954,Saratoga County Airport,Ballston Spa,United States,-5,airport
4955,Ouarzazate Airport,Ouarzazate,Morocco,0,airport
4956,Leutkirch-Unterzeil Airport,Leutkirch,Germany,1,airport
4957,Mac Dill Air Force Base,Tampa,United States,-5,airport
4958,Toledo Airport,Toledo,Brazil,-3,airport
4959,Marktoberdorf BF,Marktoberdorf,Germany,1,station
4960,Evanston-Uinta County Airport-Burns Field,Evanston,United States,-7,airport
4961,Moengo Airstrip,Moengo,Suriname,-3,airport
4962,Egilsstaðir Airport,Egilsstadir,Iceland,0,airport
4963,Faro Airport,Faro,Portugal,0,airport
4964,Khoun Khan Airport,Satun,Thailand,7,airport
4965,Boma Airport,Boma,Congo (Kinshasa),1,airport
4966,Gold Coast Airport,Coolangatta,Australia,10,airport
4967,Tempe Railway Station,Tempe,Australia,10,station
4968,Faro Airport,Faro,Portugal,0,airport
4969,Jwaneng Airport,Jwaneng,Botswana,2,airport
4970,Trenčín Airport,Trencin,Slovakia,1,airport
4971,Tampa Executive Airport,Tampa,United States,-5,airport
4972,Mytilene International Airport,Mytilini,Greece,2,airport
4973,Martorell Central Station,Martorell,Spain,1,station
4974,In Salah Airport,In Salah,Algeria,1,airport
4975,Cherokee County Airport,Canton,United States,-5,airport
4976,Palanan Community Airport,Palanan,Philippines,8,airport
4977,Sechelt Aerodrome,Sechelt-Gibsons,Canada,-8,airport
4978,General Enrique Mosconi Airport,Tartagal,Argentina,-3,airport
4979,Yongning Air Base,Beijing,China,8,airport
4980,Grand Canyon West Airport,Grand Canyon West,United States,-7,airport
4981,Garba Tula Airport,Garba Tula,Kenya,3,airport
4982,Port Jefferson Ferry Dock,Port Jefferson,United States,-5,port
4983,Point Mugu Naval Air Station (Naval Base Ventura Co),Point Mugu,United States,-8,airport
4984,Williams Harbour Airport,Williams Harbour,Canada,-3.5,airport
4985,Sandton Gautrain Station,Johannesburg,South Africa,2,station
4986,Raroia Airport,Raroia,French Polynesia,-10,airport
4987,Lhasa Gonggar Airport,Lhasa,China,8,airport
4988,Renmark Airport,Renmark,Australia,9.5,airport
