,airport_name,city_name,country_name,timezone,type_of_port
5402,Al Najaf International Airport,Najaf,Iraq,3,airport
5403,Pietermaritzburg Airport,Pietermaritzburg,South Africa,2,airport
5404,Bahnhof Bamberg,Bamberg,Germany,1,station
5405,Futian Railway Station,Shenzhen,China,8,station
5406,Sandspit Airport,Sandspit,Canada,-8,airport
5407,Gorno-Altaysk Airport,Gorno-Altaysk,Russia,7,airport
5408,Bancasi Airport,Butuan,Philippines,8,airport
5409,Kamphaeng Saen Airport,Nakhon Pathom,Thailand,7,airport
5410,Kuini Lavenia Airport,Niuatoputapu,Tonga,13,airport
5411,Abeche Airport,Abeche,Chad,1,airport
5412,Smithtown Station,Smithtown,United States,-5,station
5413,Wanxian Airport,Wanxian,China,8,airport
5414,Toussus-le-Noble Airport,Toussous-le-noble,France,1,airport
5415,Bost Airport,Lashkar Gah,Afghanistan,4.5,airport
5416,Izhevsk Airport,Izhevsk,Russia,4,airport
5417,Hacienda Clementina Airport,Clementia,Ecuador,-5,airport
5418,Erzincan Airport,Erzincan,Turkey,3,airport
5419,Frankfort Dow Memorial Field,Frankfort,United States,-5,airport
5420,Columbia Metropolitan Airport,Columbia,United States,-5,airport
5421,Shangrao Sanqingshan Airport,Shangrao,China,8,airport
5422,Stockerau Airport,Stockerau,Austria,1,airport
5423,Zagora Airport,Zagora,Morocco,0,airport
5424,Suki Airport,Suki,Papua New Guinea,10,airport
5425,Moenjodaro Airport,Moenjodaro,Pakistan,5,airport
5426,Inukjuak Airport,Inukjuak,Canada,-5,airport
5427,Tawau Airport,Tawau,Malaysia,8,airport
5428,Hughes Airport,Hughes,United States,-9,airport
5429,Platja dAro Sarfa Station,Platja dAro,Spain,1,station
5430,Berlin Hauptbahnhof,Berlin,Germany,1,station
5431,Bad Dürkheim Airport,Bad Duerkheim,Germany,1,airport
5432,Busia Airport,Busia,Kenya,3,airport
5433,Perry Lefors Field,Pampa,United States,-5,airport
5434,San Sebastian Airport,San Sebastian,Spain,1,airport
5435,Shonai Airport,Shonai,Japan,9,airport
5436,Asansol Railway Station,Asansol,India,5.5,station
5437,Arcadia Municipal Airport,Arcadia,United States,-5,airport
5438,Peterborough Railway Station,Peterborough,United Kingdom,0,station
5439,Brackett Field,La Verne,United States,-8,airport
5440,Gelephu Airport,Gelephu,Bhutan,6,airport
5441,Jacquinot Bay Airport,Jacquinot Bay,Papua New Guinea,10,airport
5442,Kalskag Airport,Kalskag,United States,-9,airport
5443,Port Said Airport,Port Said,Egypt,2,airport
5444,"Foggia ""Gino Lisa"" Airport",Foggia,Italy,1,airport
5445,Kalgoorlie Boulder Airport,Kalgoorlie,Australia,8,airport
5446,Centro de Lançamento de Alcântara Airport,Alcantara,Brazil,-3,airport
5447,Rafael Cabrera Airport,Nueva Gerona,Cuba,-5,airport
5448,Groton New London Airport,Groton CT,United States,-5,airport
5449,Horn Island Airport,Horn Island,Australia,10,airport
5450,Innisfail Airport,Innisfail,Australia,10,airport
5451,Cesky Krumlov Station,Cesky Krumlov,Czech Republic,1,station
5452,St Pancras Railway Station,London,United Kingdom,0,station
5453,Luray Caverns Airport,Luray,United States,-5,airport
5454,Tuscaloosa Regional Airport,Tuscaloosa AL,United States,-6,airport
5455,Nova Lisboa Airport,Huambo,Angola,1,airport
5456,Southend Airport,Southend,United Kingdom,0,airport
5457,Cedarhurst Station,Cedarhurst,United States,-5,station
5458,Hato International Airport,Willemstad,Netherlands Antilles,-4,airport
5459,Ocean Beach Muni Metro Station,San Francisco,United States,-8,station
5460,Kearney Municipal Airport,Kearney,United States,-6,airport
5461,Grants-Milan Municipal Airport,Grants,United States,-7,airport
5462,Royan-Médis Airport,Royan,France,1,airport
5463,Ejin Banner-Taolai Airport,Ejin Banner,China,8,airport
5464,Triengen Airport,Triengen,Switzerland,1,airport
5465,Tampa Executive Airport,Tampa,United States,-5,airport
5466,Mawlamyine Airport,Mawlamyine,Burma,6.5,airport
5467,Vorkuta Airport,Vorkuta,Russia,3,airport
5468,Persian Gulf International Airport,Khalije Fars,Iran,3.5,airport
5469,Yolo County Davis Woodland Winters Airport,Davis-Woodland-Winters,United States,-8,airport
5470,Ancona Falconara Airport,Ancona,Italy,1,airport
5471,Lerwick / Tingwall Airport,Lerwick,United Kingdom,0,airport
5472,Hechi Jinchengjiang Airport,Hechi,China,8,airport
5473,Yuendumu Airport,Yuendumu ,Australia,9.5,airport
5474,Tydeo Larre Borges Airport,Paysandu,Uruguay,-3,airport
5475,Orestes Acosta Airport,Moa,Cuba,-5,airport
5476,Redstone Army Air Field,Redstone,United States,-6,airport
5477,Caballococha Airport,Caballococha,Peru,-5,airport
5478,Vanguardia Airport,Villavicencio,Colombia,-5,airport
5479,Jiroft Airport,Jiroft,Iran,3.5,airport
5480,Obock Airport,Obock,Djibouti,3,airport
5481,RAAF Base Richmond,Richmond,Australia,10,airport
5482,Kayser Airport,Kayser,Suriname,-3,airport
5483,Sir Charles Gaetan Duval Airport,Rodriguez Island,Mauritius,4,airport
5484,Las Heras Airport,Las Heras,Argentina,-3,airport
5485,Long Lellang Airport,Long Datih,Malaysia,8,airport
5486,Garoua International Airport,Garoua,Cameroon,1,airport
5487,Bata Airport,Bata,Equatorial Guinea,1,airport
5488,Dieppe Ferry Port,Dieppe,France,1,port
5489,Basco Airport,Basco,Philippines,8,airport
5490,Lista Airport,Farsund,Norway,1,airport
5491,Mannheim Railway,Mannheim,Germany,1,station
5492,Car Nicobar Air Force Station,Carnicobar,India,5.5,airport
5493,Mallam Aminu International Airport,Kano,Nigeria,1,airport
5494,Bagdogra Airport,Baghdogra,India,5.5,airport
5495,Motherwell Railway Station,Motherwell,United Kingdom,0,station
5496,Fostoria Metropolitan Airport,Fostoria,United States,-5,airport
5497,Groton New London Airport,Groton CT,United States,-5,airport
5498,Mopah Airport,Merauke,Indonesia,9,airport
5499,Laval-Entrammes Airport,Laval,France,1,airport
5500,Carlisle Airport,Carlisle,United Kingdom,0,airport
5501,San Mateo Station,San Mateo,United States,-8,station
5502,Leeds Railway Station,Leeds,United Kingdom,0,station
5503,Sabzevar National Airport,Sabzevar,Iran,3.5,airport
5504,Inishmore Aerodrome,Inis Mor,Ireland,0,airport
5505,Gruiten Station,Haan,Germany,1,station
5506,Puerto Barrios Airport,Puerto Barrios,Guatemala,-6,airport
5507,Sultan Iskandar Muda International Airport,Banda Aceh,Indonesia,7,airport
5508,Marlboro Gautrain Station,Johannesburg,South Africa,2,station
5509,Chiasso Railway Station,Chiasso,Switzerland,1,station
5510,Columbia Amtrak Station,Columbia,United States,-5,station
5511,Monroe Regional Airport,Monroe,United States,-6,airport
5512,Kauhava Airport,Kauhava,Finland,2,airport
5513,Carrasco International /General C L Berisso Airport,Montevideo,Uruguay,-3,airport
5514,Hooker Creek Airport,Hooker Creek,Australia,9.5,airport
5515,San Juan de Los Morros Airport,San Juan De Los Morros,Venezuela,-4,airport
5516,Poroy Train Station,Cusco,Peru,-5,station
5517,Llanbedr Airport,Llanbedr,United Kingdom,0,airport
5518,Fes Sefrou Airport,Fes,Morocco,0,airport
5519,Camp de Tarragona Railway Station,La Secuita,Spain,1,station
5520,Edward Bodden Airfield,Little Cayman,Cayman Islands,-5,airport
5521,Mucuri Airport,Mucuri,Brazil,-3,airport
5522,Kirkenes Airport (Høybuktmoen),Kirkenes,Norway,1,airport
5523,Havre City County Airport,Havre,United States,-7,airport
5524,Chambéry-Savoie Airport,Chambery,France,1,airport
5525,Kenmore Air Harbor Seaplane Base,Seattle,United States,-8,airport
5526,Port Heiden Airport,Port Heiden,United States,-9,airport
5527,Timişoara Traian Vuia Airport,Timisoara,Romania,2,airport
5528,Sealdah Railway Station,Kolkata,India,5.5,station
5529,Louis Armstrong New Orleans International Airport,New Orleans,United States,-6,airport
5530,Toowoomba Airport,Toowoomba,Australia,10,airport
5531,Grundarfjörður Airport,Grundarfjordur,Iceland,0,airport
5532,Burlington GO Station,Burlington,Canada,-5,station
5533,Whiting Field Naval Air Station South Airport,Cuxhaven,Germany,-6,airport
5534,Bologna Guglielmo Marconi Airport,Bologna,Italy,1,airport
5535,Ærø Airport,Aero,Denmark,1,airport
5536,Ziro Airport,Zero,India,5.5,airport
5537,Lake Charles Regional Airport,Lake Charles,United States,-6,airport
5538,Stendal Railway Station,Stendal,Germany,1,station
5539,Nyeri Airport,NYERI,Kenya,3,airport
5540,Hiroshimanishi Airport,Hiroshima,Japan,9,airport
5541,Rough River State Park Airport,Null,United States,-6,airport
5542,Ngorangora Airport,Kirakira,Solomon Islands,11,airport
5543,Dillant Hopkins Airport,Keene,United States,-5,airport
5544,Ondangwa Airport,Ondangwa,Namibia,1,airport
5545,Belaya Air Base,Sredniiy,Russia,8,airport
5546,Nieuw Nickerie Airport,Nieuw Nickerie,Suriname,-3,airport
5547,Greater Kankakee Airport,Kankakee,United States,-6,airport
5548,Termal Airport,Presidencia R.s.pena,Argentina,-3,airport
5549,Matsu Nangan Airport,Matsu Islands,Taiwan,8,airport
5550,Simpang Airport,Simpang,Malaysia,8,airport
5551,Schwerin Parchim Airport,Parchim,Germany,1,airport
5552,Santos Dumont Airport,Rio De Janeiro,Brazil,-3,airport
5553,Branch County Memorial Airport,Coldwater,United States,-5,airport
5554,Domingo Faustino Sarmiento Airport,San Juan,Argentina,-3,airport
5555,Bathpalathang Airport,Jakar,Bhutan,6,airport
5556,Eagle Junction Railway Station,Clayfield,Australia,10,station
5557,Hatzor Air Base,Haztor,Israel,2,airport
5558,Ciudad Obregón International Airport,Ciudad Obregon,Mexico,-7,airport
5559,Arrachart Airport,Antsiranana,Madagascar,3,airport
5560,San Javier Airport,Murcia,Spain,1,airport
5561,Charlotte Amalie Port,Charlotte Amalie,Virgin Islands,-4,port
5562,Hanau Hauptbahnhof,Hanau,Germany,1,station
5563,Northwest Arkansas Regional Airport,Bentonville,United States,-6,airport
5564,Landshut Airport,Landshut,Germany,1,airport
5565,Wooloowin Railway Station,Wooloowin,Australia,10,station
5566,Pribram Airport,Pribram,Czech Republic,1,airport
5567,Francisco Vilela do Amaral Airport,Itumbiara,Brazil,-3,airport
5568,Urzhar Airport,Urzhar,Kazakhstan,6,airport
5569,Tuluksak Airport,Tuluksak,United States,-9,airport
5570,Tornio Railway Station,Tornio,Finland,2,station
5571,Evanston-Uinta County Airport-Burns Field,Evanston,United States,-7,airport
5572,Coleman A. Young Municipal Airport,Detroit,United States,-5,airport
5573,Cochrane Airport,Cochrane,Canada,-5,airport
5574,Ben Schoeman Airport,East London,South Africa,2,airport
5575,River Ranch Resort Airport,River Ranch,United States,-5,airport
5576,Rhinelander Oneida County Airport,Rhinelander,United States,-6,airport
5577,RAF Honington,Honington,United Kingdom,0,airport
5578,Hinton/Jasper-Hinton Airport,Hinton,Canada,-7,airport
5579,Guarani International Airport,Ciudad del Este,Paraguay,-4,airport
5580,Golog Maqin Airport,Golog,China,8,airport
5581,Húsavík Airport,Husavik,Iceland,0,airport
5582,Eindhoven Station,Eindhoven,Netherlands,1,station
5583,Dubbo City Regional Airport,Dubbo,Australia,10,airport
5584,Rizhao Shanzihe Airport,Rizhao,China,8,airport
5585,Grootfontein Airport,Grootfontein,Namibia,1,airport
5586,Znamenka airport,Znamenskoe,Russia,6,airport
5587,Vallenar Airport,Vallenar,Chile,-4,airport
5588,Rapid City Regional Airport,Rapid City,United States,-7,airport
5589,Coffman Cove Seaplane Base,Coffman Cove,United States,-9,airport
5590,Bergen Railway Station,Bergen,Norway,1,station
5591,Southwest Florida International Airport,Fort Myers,United States,-5,airport
5592,Voss Station,Voss,Norway,1,station
5593,Worms Airport,Worms,Germany,1,airport
5594,Narita Station,Narita,Japan,9,station
5595,Sveg Airport,Sveg,Sweden,1,airport
5596,Mariquita Airport,Mariquita,Colombia,-5,airport
5597,Jalaluddin Airport,Gorontalo,Indonesia,8,airport
5598,Ciudad Constitución Airport,Ciudad Constitución,Mexico,-7,airport
5599,Oradea International Airport,Oradea,Romania,2,airport
5600,Milano Linate Airport,Milan,Italy,1,airport
5601,Cat Bi International Airport,Haiphong,Vietnam,7,airport
5602,Worms Airport,Worms,Germany,1,airport
5603,Huangyan Luqiao Airport,Huangyan,China,8,airport
5604,Theodore Airport,Theodore,Australia,10,airport
5605,Kullorsuaq Heliport,Kullorsuaq,Greenland,-3,airport
5606,Yangcheng Lake Railway Station,Kunshan,China,8,station
5607,Makemo Airport,Makemo,French Polynesia,-10,airport
5608,Rob Muang Airport,Roi Et,Thailand,7,airport
5609,Morro da Urca Heliport,Rio de Janeiro,Brazil,-3,airport
5610,NAS Agana Airport,Agana,United States,10,airport
5611,Mahdia Airport,Mahdia,Guyana,-4,airport
5612,Edwards Air Force Base,Edwards Afb,United States,-8,airport
5613,Harford County Airport,Churchville,United States,-5,airport
5614,Prince Rupert Railway Station and Ferry Terminal,Prince Rupert,Canada,-7,port
5615,Twentynine Palms (Self) Airport,Twenty Nine Palms,United States,-8,airport
5616,Jinan West Railway Station,Jinan,China,8,station
5617,Mount Joy GO Station,Markham,Canada,-5,station
5618,Wasior Airport,Wasior,Indonesia,9,airport
5619,Nanjing Railway Station,Nanjing,China,8,station
5620,Bodaybo Airport,Bodaibo,Russia,8,airport
5621,Puerto Obaldia Airport,Puerto Obaldia,Panama,-5,airport
5622,Cadjehoun Airport,Cotonou,Benin,1,airport
5623,Lure Malbouhans Air Base,Malbouhans,France,1,airport
5624,Jorge Chávez International Airport,Lima,Peru,-5,airport
5625,EuroAirport Basel-Mulhouse-Freiburg Airport,Mulhouse,France,1,airport
5626,Limpopo Valley Airport,Tuli Lodge,Botswana,2,airport
5627,Red Sucker Lake Airport,Red Sucker Lake,Canada,-6,airport
5628,Syamsudin Noor Airport,Banjarmasin,Indonesia,8,airport
5629,Northeast Alabama Regional Airport,Gadsden,United States,-6,airport
5630,Southeast Texas Regional Airport,Beaumont,United States,-6,airport
5631,Nop Goliat Airport,Dekai,Indonesia,9,airport
5632,West Footscray Railway Station,Footscray,Australia,10,station
5633,Marambio Base,Marambio Base,Antarctica,12,airport
5634,Mabuiag Island Airport,Mabuiag Island,Australia,10,airport
5635,South Bend Regional Airport,South Bend,United States,-5,airport
5636,Kärdla Airport,Kardla,Estonia,2,airport
5637,Kai Tak International Airport ,Hong Kong,Hong Kong,8,airport
5638,P C Pelser Airport,Klerksdorp,South Africa,2,airport
5639,Wrangell Airport,Wrangell,United States,-9,airport
5640,Leigh Creek Airport,Leigh Creek,Australia,9.5,airport
5641,Al Ghaidah International Airport,Al Ghaidah Intl,Yemen,3,airport
5642,Ramón Villeda Morales International Airport,San Pedro Sula,Honduras,-6,airport
5643,Craig Seaplane Base,Craig,United States,-9,airport
5644,Muskrat Dam Airport,Muskrat Dam,Canada,-6,airport
5645,North Battleford Airport,North Battleford,Canada,-6,airport
5646,Myrtle Beach International Airport,Myrtle Beach,United States,-5,airport
5647,Centennial Airport,Denver,United States,-7,airport
5648,Lambarene Airport,Lambarene,Gabon,1,airport
5649,Gimpo International Airport,Seoul,South Korea,9,airport
5650,Costa maya port,Costa maya,Mexico,-5,port
5651,Usti Nad Labem Airfield,Usti Nad Labem,Czech Republic,1,airport
5652,Budel Airfield Kempen,Weert,Netherlands,1,airport
5653,Effingham Memorial Airport,Effingham,United States,-6,airport
5654,Whitehorse Seaplane Base,Whitehorse,Canada,-8,airport
5655,Dali Airport,Dali,China,8,airport
5656,Gobernador Horacio Guzman International Airport,Jujuy,Argentina,-3,airport
5657,Venice Municipal Airport,Venice,United States,-5,airport
5658,Rennell/Tingoa Airport,Rennell Island,Solomon Islands,11,airport
5659,Wausau Downtown Airport,Wausau,United States,-6,airport
5660,Altenburg-Nobitz Airport,Altenburg,Germany,1,airport
5661,Tinson Pen Airport,Kingston,Jamaica,-5,airport
5662,Bata Airport,Bata,Equatorial Guinea,1,airport
5663,Zella 74 Airport,Zella 74,Libya,2,airport
5664,Bergen Railway Station,Bergen,Norway,1,station
5665,Laval-Entrammes Airport,Laval,France,1,airport
5666,Buchanan Field,Concord,United States,-8,airport
5667,Paris-Le Bourget Airport,Paris,France,1,airport
5668,Edmonton International Airport,Edmonton,Canada,-7,airport
5669,Rivolto Air Base,Rivolto,Italy,1,airport
5670,Heringsdorf Airport,Heringsdorf,Germany,1,airport
5671,Thule Air Base,Thule,Greenland,-4,airport
5672,Nampula Airport,Nampula,Mozambique,2,airport
5673,Rivne International Airport,Rivne,Ukraine,2,airport
5674,Pump Station 10 Airport,Petroline 10,Saudi Arabia,3,airport
5675,General Dewitt Spain Airport,Memphis,United States,-4,airport
5676,Highland Park Station,Highland Park,United States,-6,station
5677,Cork Airport,Cork,Ireland,0,airport
5678,Paro Airport,Thimphu,Bhutan,6,airport
5679,Prince Rupert/Seal Cove Seaplane Base,Prince Rupert,Canada,-8,airport
5680,Tianjin Railway Station,Tianjin,China,8,station
5681,Tongoa Airport,Tongoa Island,Vanuatu,11,airport
5682,Evanston Main Street Station,Evanston,United States,-6,station
5683,Argyle Airport,Argyle,Australia,8,airport
5684,Parys Airport,Parys,South Africa,2,airport
5685,Tsushima Airport,Tsushima,Japan,9,airport
5686,Eday Airport,Eday,United Kingdom,0,airport
5687,Thomasville Regional Airport,Thomasville,United States,-5,airport
5688,Mount Hotham Airport,Mount Hotham,Australia,10,airport
5689,Salem Station,Salem,United States,-5,station
5690,Talhar Airport,Talhar,Pakistan,5,airport
5691,Marina Di Campo Airport,Marina Di Campo,Italy,1,airport
5692,Atmautluak Airport,Atmautluak,United States,-9,airport
5693,Yverdon-les-Bains Airport,Yverdon-Les-Bains,Switzerland,1,airport
5694,Holyhead Ferry Port,Holyhead,United Kingdom,0,port
5695,Luebeck Hauptbahnhof,Luebeck,Germany,1,station
5696,Gualeguaychu Airport,Gualeguaychu,Argentina,-3,airport
5697,Burao Airport,Burao,Somalia,3,airport
5698,Trenton-Robbinsville Airport,Trenton,United States,-5,airport
5699,CFB Greenwood,Greenwood,Canada,-4,airport
5700,Madurai Airport,Madurai,India,5.5,airport
5701,Malolo Lailai Island Airport,Malolo Lailai Island,Fiji,12,airport
5702,Nyugati Railway Terminal,Budapest,Hungary,1,station
5703,Fréjus Airport,Frejus,France,1,airport
5704,Ruhnu Airfield,Ruhnu,Estonia,2,airport
5705,St. John's International Airport,St. John's,Canada,-3.5,airport
5706,Orán Airport,Oran,Argentina,-3,airport
5707,Chicago Executive Airport,Chicago-Wheeling,United States,-6,airport
5708,Kostroma Sokerkino Airport,Kostroma,Russia,3,airport
5709,Zona da Mata Regional Airport,Juiz de Fora,Brazil,-3,airport
5710,Coto 47 Airport,Coto 47,Costa Rica,-6,airport
5711,Sikasso Airport,Sikasso,Mali,0,airport
5712,Porta Westfalica Airport,Bad Oeynhausen,Germany,1,airport
5713,Ecuvillens Airport,Ecuvillens,Switzerland,1,airport
5714,Sembawang Air Base,Sembawang,Singapore,8,airport
5715,Montrose Regional Airport,Montrose CO,United States,-7,airport
5716,Råda Air Base,Rada,Sweden,1,airport
5717,Évreux-Fauville (BA 105) Air Base,Evreux,France,1,airport
5718,Okayama Airport,Okayama,Japan,9,airport
5719,Tte. Julio Gallardo Airport,Puerto Natales,Chile,-4,airport
5720,Garachine Airport,Garachine,Panama,-5,airport
5721,Arvika Airport,Arvika,Sweden,1,airport
5722,San Fernando de Atabapo Airport,San Fernando Deatabapo,Venezuela,-4,airport
5723,Lewiston Station,Lewiston,United States,-5,station
5724,Golfo de Morrosquillo Airport,Tolu,Colombia,-5,airport
5725,Sibulan Airport,Dumaguete,Philippines,8,airport
5726,Mpanda Airport,Mpanda,Tanzania,3,airport
5727,Luoyang Airport,Luoyang,China,8,airport
5728,Barnaul Airport,Barnaul,Russia,7,airport
5729,Sharana Airstrip,Sharona,Afghanistan,4.5,airport
5730,Akhiok Airport,Akhiok,United States,-9,airport
5731,Rhodesfield Gautrain Station,Kempton Park,South Africa,2,station
5732,Bowerman Airport,Hoquiam,United States,-8,airport
5733,Caransebeş Airport,Caransebes,Romania,2,airport
5734,Huancabamba Airport,Huancabamba,Peru,-5,airport
5735,Alicante International Airport,Alicante,Spain,1,airport
5736,Frank Wiley Field,Miles City,United States,-7,airport
5737,Norman Manley International Airport,Kingston,Jamaica,-5,airport
5738,Kaédi Airport,Kaedi,Mauritania,0,airport
5739,Odense Station,Odense,Denmark,1,station
5740,King Cove Airport,King Cove,United States,-9,airport
5741,Triengen Airport,Triengen,Switzerland,1,airport
5742,Dare County Regional Airport,Manteo,United States,-5,airport
5743,Nagoya Airport,Nagoya,Japan,9,airport
5744,South Cariboo Region / 108 Mile Airport,108 Mile Ranch,Canada,-8,airport
5745,Radin Inten II (Branti) Airport,Bandar Lampung-Sumatra Island,Indonesia,7,airport
5746,Juanda International Airport,Surabaya,Indonesia,7,airport
5747,Thomas C Russell Field,Alexander City,United States,-5,airport
5748,Marshall Islands International Airport,Majuro,Marshall Islands,12,airport
5749,Campo Grande Airport,Campo Grande,Brazil,-4,airport
5750,Russian Mission Airport,Russian Mission,United States,-9,airport
5751,Olive Branch Airport,Olive Branch,United States,-6,airport
5752,Republic Airport,Farmingdale,United States,-5,airport
5753,Kangerlussuaq Airport,Sondrestrom,Greenland,-3,airport
5754,Farnborough Airport,Farnborough,United Kingdom,0,airport
5755,Suzhou Industrial Park Railway Station,Suzhou,China,8,station
5756,Okadama Airport,Sapporo,Japan,9,airport
5757,Quad City International Airport,Moline,United States,-6,airport
5758,Kohnan Airport,Kohnan,Japan,9,airport
5759,Algeciras Heliport,Algeciras,Spain,1,airport
5760,Mae Hong Son Airport,Pai,Thailand,7,airport
5761,Grove City Airport,Grove City,United States,-5,airport
5762,Crater Lake-Klamath Regional Airport,Klamath Falls,United States,-8,airport
5763,Quilpie Airport,Quilpie,Australia,10,airport
5764,De Kooy Airport,De Kooy,Netherlands,1,airport
5765,Portland Troutdale Airport,Troutdale,United States,-8,airport
5766,Rosecrans Memorial Airport,Rosecrans,United States,-6,airport
5767,Porbandar Airport,Porbandar,India,5.5,airport
5768,"Ørsta-Volda Airport, Hovden",Orsta-Volda,Norway,1,airport
5769,Hokitika Airfield,Hokitika,New Zealand,12,airport
5770,Qingyang Airport,Qingyang,China,8,airport
5771,Vanguardia Airport,Villavicencio,Colombia,-5,airport
5772,Colfax Station,Colfax CA,United States,-8,station
5773,Gillespie Field,El Cajon,United States,-8,airport
5774,Gwalior Airport,Gwalior,India,5.5,airport
5775,Hirakud Airport,Hirakud,India,5.5,airport
5776,Fond-Du-Lac Airport,Fond-Du-Lac,Canada,-6,airport
5777,Arvaikheer Airport,Arvaikheer,Mongolia,8,airport
5778,Nonouti Airport,Nonouti,Kiribati,12,airport
5779,Pangkal Pinang (Depati Amir) Airport,Pangkal Pinang,Indonesia,7,airport
5780,Gurayat Domestic Airport,Guriat,Saudi Arabia,3,airport
5781,David Wayne Hooks Memorial Airport,Houston,United States,-6,airport
5782,Mahshahr Airport,Bandar Mahshahr,Iran,3.5,airport
5783,Manda Airstrip,Lamu,Kenya,3,airport
5784,Elfin Cove Seaplane Base,Elfin Cove,United States,-9,airport
5785,London Victoria Bus Station,London,United Kingdom,0,station
5786,Héroes De Malvinas Airport,Tandil,Argentina,-3,airport
5787,Patos de Minas Airport,Patos de Minas,Brazil,-3,airport
5788,Tampere Railway Station,Tampere,Finland,2,station
5789,Margaret Ekpo International Airport,Calabar,Nigeria,1,airport
5790,"Tromsø Airport,",Tromso,Norway,1,airport
5791,Kullu Manali Airport,Kulu,India,5.5,airport
5792,Villacoublay-Vélizy (BA 107) Air Base,Villacoublay,France,1,airport
5793,Williamsburg Jamestown Airport,Williamsburg,United States,-5,airport
5794,DeFuniak Springs Airport,DeFuniak Springs,United States,-6,airport
5795,Kullu Manali Airport,Kulu,India,5.5,airport
5796,Wanxian Airport,Wanxian,China,8,airport
5797,Castello de la Plana Railway Station,Castello de la Plana,Spain,1,station
5798,Araracuara Airport,Araracuara,Colombia,-5,airport
5799,Tuticorin Airport,Thoothukudi,India,5.5,airport
5800,Falcone–Borsellino Airport,Palermo,Italy,1,airport
5801,Saint-Yan Airport,St.-yan,France,1,airport
5802,Cootamundra Railway Station,Cootamundra,Australia,10,station
5803,Yeosu Airport,Yeosu,South Korea,9,airport
5804,Limnos Airport,Limnos,Greece,2,airport
5805,Mostar International Airport,Mostar,Bosnia and Herzegovina,1,airport
5806,Gloucestershire Airport,Golouchestershire,United Kingdom,0,airport
5807,Livermore Municipal Airport,Livermore,United States,-8,airport
5808,Étain-Rouvres Air Base,Etain,France,1,airport
5809,Eskişehir Air Base,Eskisehir,Turkey,3,airport
5810,Jiashan South Railway Station,Jiashan,China,8,station
5811,Herning Airport,Herning,Denmark,1,airport
5812,Mindelheim-Mattsies Airfield,Mindelheim,Germany,1,airport
5813,Lewa Airport,Lewa,Kenya,3,airport
5814,Kalgoorlie Boulder Airport,Kalgoorlie,Australia,8,airport
5815,Sanderson Field,Shelton,United States,-8,airport
5816,Tottori Airport,Tottori,Japan,9,airport
5817,Jolo Airport,Jolo,Philippines,8,airport
5818,Brunei International Airport,Bandar Seri Begawan,Brunei,8,airport
5819,Grantham Railway Station,Grantham,United Kingdom,0,station
5820,Soldotna Airport,Soldotna,United States,-9,airport
5821,Konstanz Station,Konstanz,Germany,1,station
5822,Hall Beach Airport,Hall Beach,Canada,-5,airport
5823,Ben Schoeman Airport,East London,South Africa,2,airport
5824,Sheikh ul Alam Airport,Srinagar,India,5.5,airport
5825,Kudat Airport,Kudat,Malaysia,8,airport
5826,Sármellék International Airport,Sármellék,Hungary,1,airport
5827,Heliport Hotel das Cataratas,Cataratas National Park,Brazil,-3,airport
5828,Les Cayes Airport,Cayes,Haiti,-5,airport
5829,Abaco I Walker C Airport,Walker's Cay,Bahamas,-5,airport
5830,Kingcome water aerodrome,Kingcome,Canada,-8,airport
5831,Dongji Aiport,Fuyuan,China,8,airport
5832,Ye Airport,Ye,Burma,6.5,airport
5833,Palma De Mallorca Airport,Palma de Mallorca,Spain,1,airport
5834,Norreport Station,Copenhagen,Denmark,1,station
5835,Bielefeld Airport,Bielefeld,Germany,1,airport
5836,Cotopaxi International Airport,Latacunga,Ecuador,-5,airport
5837,Langley Air Force Base,Hampton,United States,-5,airport
5838,Dillingham Airfield,Dillingham,United States,-10,airport
5839,Campanha Railway Station,Porto,Portugal,0,station
5840,Fort Chipewyan Airport,Fort Chipewyan,Canada,-7,airport
5841,Maimana Airport,Maimama,Afghanistan,4.5,airport
5842,Black Hills Airport-Clyde Ice Field,Spearfish-South Dakota,United States,-7,airport
5843,Oswego County Airport,Fulton,United States,-4,airport
5844,Sudbury Airport,Sudbury,Canada,-5,airport
5845,Olympia Regional Airport,Olympia,United States,-8,airport
5846,Île Art - Waala Airport,Waala,New Caledonia,11,airport
5847,East Lake Forest Station,Lake Forest,United States,-6,station
5848,Nötsch Im Gailtal Airport,Notsch Im Gailtal,Austria,1,airport
5849,Yangyang International Airport,Sokcho / Gangneung,South Korea,9,airport
5850,Nanded Airport,Nanded,India,5.5,airport
5851,Momote Airport,Momote,Papua New Guinea,10,airport
5852,Hodenhagen Airport,Hodenhagen,Germany,1,airport
5853,Tutuka Power Station Airport,Tutuka,South Africa,2,airport
5854,Jiujiang Lushan Airport,Jiujiang,China,8,airport
5855,Chesterfield County Airport,Richmond,United States,-4,airport
5856,Jesup Wayne County Airport,Jesup,United States,-5,airport
5857,Bois Blanc Island Airport,Bois Blanc Island,United States,-5,airport
5858,Lewa Airport,Lewa Downs,Kenya,3,airport
5859,Kuala Lumpur International Airport,Kuala Lumpur,Malaysia,8,airport
5860,Manitoulin East Municipal Airport,Manitowaning,Canada,-5,airport
5861,Abqaiq Airport,Abqaiq,Saudi Arabia,3,airport
5862,Marshall Army Air Field,Fort Riley,United States,-6,airport
