,airport_name,city_name,country_name,timezone,type_of_port
3864,La Gomera Airport,La Gomera,Spain,0,airport
3865,Suvarnabhumi Station,Bangkok,Thailand,7,station
3866,Grand Central Airport,Johannesburg,South Africa,2,airport
3867,New Tanegashima Airport,Tanegashima,Japan,9,airport
3868,Istres Le Tubé/Istres Air Base (BA 125) Airport,Istres,France,1,airport
3869,Dunbar Railway Station,Dunbar,United Kingdom,0,station
3870,San Mateo Station,San Mateo,United States,-8,station
3871,Pecos Municipal Airport,Pecos,United States,-6,airport
3872,Futaleufú Airport,Futaleufu,Chile,-4,airport
3873,Likoma Island Airport,Likoma Island,Malawi,2,airport
3874,Glendale Municipal Airport,Glendale,United States,-7,airport
3875,Red Hook Bay Ferry Dock,Red Hook,Virgin Islands,-4,port
3876,Antsalova Airport,Antsalova,Madagascar,3,airport
3877,High Level Airport,High Level,Canada,-7,airport
3878,Beverley Airport,Mine Site,Australia,9.5,airport
3879,Suzhou Railway Station,Suzhou,China,8,station
3880,Brigadier Mayor D Cesar Raul Ojeda Airport,San Luis,Argentina,-3,airport
3881,Kaltag Airport,Kaltag,United States,-9,airport
3882,Kufra Airport,Kufra,Libya,2,airport
3883,St. Louis Downtown Airport,East St. Louis,United States,-6,airport
3884,Chignik Bay Seaplane Base,Chignik,United States,-9,airport
3885,Wajir Airport,Wajir,Kenya,3,airport
3886,Monseñor Óscar Arnulfo Romero International Airport,San Salvador,El Salvador,-6,airport
3887,Héroes De Malvinas Airport,Tandil,Argentina,-3,airport
3888,Bandar Lengeh Airport,Bandar Lengeh,Iran,3.5,airport
3889,Points North Landing Airport,Points North Landing,Canada,-6,airport
3890,Qurghonteppa International Airport,Kurgan Tyube,Tajikistan,5,airport
3891,Sheffield City Heliport,Fowlmere,United Kingdom,0,airport
3892,Bou Sfer Airport,Bou Sfer,Algeria,1,airport
3893,Greensburg Station,Greensburg,United States,-5,station
3894,Zweibrücken Airport,Zweibruecken,Germany,1,airport
3895,Avon Park Executive Airport,Avon Park,United States,-5,airport
3896,Monchengladbach Central Station,Monchengladbach,Germany,1,station
3897,Sydney Bankstown Airport,Sydney,Australia,10,airport
3898,Vinh Airport,Vinh,Vietnam,7,airport
3899,Northallerton Railway Station,Northallerton,United Kingdom,0,station
3900,Gällivare Airport,Gallivare,Sweden,1,airport
3901,Tancos Airbase,Tancos,Portugal,0,airport
3902,Kokkola Railway Station,Kokkola,Finland,2,station
3903,Meschede-Schüren Airport,Meschede,Germany,1,airport
3904,Marfa Municipal Airport,Marfa,United States,-5,airport
3905,Buri Ram Airport,Buri Ram,Thailand,7,airport
3906,Zagora Airport,Zagora,Morocco,0,airport
3907,Bursa Yenişehir Airport,Yenisehir,Turkey,3,airport
3908,Ely Municipal Airport,Ely,United States,-6,airport
3909,Bajura Airport,Bajura,Nepal,5.75,airport
3910,Salem Airport,Salem,India,5.5,airport
3911,Shahbaz Air Base,Jacobsbad,Pakistan,5,airport
3912,Kulik Lake Airport,Kulik Lake,United States,-9,airport
3913,Boundary Bay Airport,Boundary Bay,Canada,-8,airport
3914,Toulouse-Francazal (BA 101) Air Base,Toulouse,France,1,airport
3915,Saunakallio Railway Station, Jarvenpaa,Finland,2,station
3916,Khmelnytskyi Airport,Khmeinitskiy,Ukraine,2,airport
3917,Gore Airport,Gore,Ethiopia,3,airport
3918,Koksijde Air Base,Koksijde,Belgium,1,airport
3919,Hyvinkaa Railway Station,Hyvinkaa,Finland,2,station
3920,Lake Macquarie Airport,Lake Macquarie,Australia,10,airport
3921,Rajiv Gandhi International Airport,Hyderabad,India,5.5,airport
3922,Saipan International Airport,Saipan,Northern Mariana Islands,10,airport
3923,Bromont (Roland Desourdy) Airport,Bromont,Canada,-5,airport
3924,Yasser Arafat International Airport,Gaza,Palestine,2,airport
3925,Omtepe Airport,Moyogalpa,Nicaragua,-6,airport
3926,Yao Airport,Osaka,Japan,9,airport
3927,Taoyuan Station,Zhongli,Taiwan,8,station
3928,Tancos Airbase,Tancos,Portugal,0,airport
3929,Beni Mellal Airport,Beni Mellal,Morocco,0,airport
3930,Diori Hamani International Airport,Niamey,Niger,1,airport
3931,Weisswasser Bahnhof,Weisswasser,Germany,1,station
3932,The Pas Airport,The Pas,Canada,-6,airport
3933,Big Bay Water Aerodrome,Big Bay,Canada,-8,airport
3934,Marcos Juarez Airport,Marcos Juarez,Argentina,-3,airport
3935,Maradi Airport,Maradi,Niger,1,airport
3936,Agartala Airport,Agartala,India,5.5,airport
3937,Drake Field,Fayetteville,United States,-6,airport
3938,Terminal 2 Humphrey Metro Transit Station,Hennepin County,United States,-6,station
3939,Tura Mountain Airport,Tura,Russia,7,airport
3940,Lympne Airport,Lympne,United Kingdom,0,airport
3941,Oxford Railway Station,Oxford,United Kingdom,0,station
3942,Mendig Airfield,Mendig,Germany,1,airport
3943,Waris Airport,Waris-Papua Island,Indonesia,9,airport
3944,Qualicum Beach Airport,Qualicum Beach,Canada,-8,airport
3945,Kitsissuarsuit Heliport,Kitsissuarsuit,Greenland,-3,airport
3946,Ciudad Real Central Airport,Ciudad Real,Spain,1,airport
3947,Dearborn Amtrak Station,Dearborn,United States,-5,station
3948,Zamora Airport,Zamora,Mexico,-6,airport
3949,Andøya Airport,Andoya,Norway,1,airport
3950,Hong Kong International Airport,Hong Kong,Hong Kong,8,airport
3951,Irkutsk Northwest Airport,Irkutsk,Russia,8,airport
3952,Owando Airport,Owando,Congo (Kinshasa),1,airport
3953,Nanaimo Train Station,Nanaimo Station British Columbia,Canada,-8,station
3954,Ciudad Acuña New International Airport,Ciudad Acuna,Mexico,-6,airport
3955,Vadala Road Railway Station,Mumbai,India,5.5,station
3956,Takapoto Airport,Takapoto,French Polynesia,-10,airport
3957,Chignik Lake Airport,Chignik Lake,United States,-9,airport
3958,Dikson Airport,Dikson,Russia,7,airport
3959,Holzdorf Air Base,Holzdorf,Germany,1,airport
3960,Ancenis Airport,Ancenis,France,1,airport
3961,Black Tickle Airport,Black Tickle,Canada,-4,airport
3962,Capitán Av. Selin Zeitun Lopez Airport,Riberalta,Bolivia,-4,airport
3963,Malakal Airport,Malakal,Sudan,3,airport
3964,Maintirano Airport,Maintirano,Madagascar,3,airport
3965,Mumbai Central Railway Station,Mumbai,India,5.5,station
3966,Wenshan Airport,Wenshan,China,8,airport
3967,Helsinki Cruise Port,Helsinki,Finland,2,port
3968,Srr Ahmadu Bello International Airport,Birnin Kebbi,Nigeria,1,airport
3969,Ozona Municipal Airport,Ozona,United States,-6,airport
3970,Qaarsut Airport,Uummannaq,Greenland,-3,airport
3971,Bristol Temple Meads Railway Station,Bristol,United Kingdom,0,station
3972,River Forest Station,River Forest,United States,-6,station
3973,Suzhou Railway Station,Suzhou,China,8,station
3974,Gaya Junction Railway Station,Gaya,India,5.5,station
3975,Grants-Milan Municipal Airport,Grants,United States,-7,airport
3976,Mytilene International Airport,Mytilini,Greece,2,airport
3977,Port Stanley Airport,Stanley,Falkland Islands,-3,airport
3978,Sokodé Airport,Sokode,Togo,0,airport
3979,Goetsenhoven Air Base,GOETSENHOVEN,Belgium,1,airport
3980,Wakkanai Airport,Wakkanai,Japan,9,airport
3981,Phu Bai Airport,Hue,Vietnam,7,airport
3982,San Carlos De Bariloche Airport,San Carlos De Bariloche,Argentina,-3,airport
3983,Olympic Station,Hong Kong,Hong Kong,8,station
3984,Iki Airport,Iki,Japan,9,airport
3985,Innarsuit Heliport,Innaarsuit,Greenland,-3,airport
3986,Kauhajoki Airport,Kauhajoki,Finland,2,airport
3987,Effingham Memorial Airport,Effingham,United States,-6,airport
3988,Wuhai Airport,Wuhai,China,8,airport
3989,Buchs SG Bahnhof,Buchs SG,Switzerland,1,station
3990,Nizhneangarsk Airport,Nizhneangarsk,Russia,8,airport
3991,Pitu Airport,Morotai Island,Indonesia,9,airport
3992,Tórshavn/Bodanes Heliport,Torshavn,Faroe Islands,0,airport
3993,Mano Dayak International Airport,Agadez,Niger,1,airport
3994,Namrole Airport,Buru Island,Indonesia,9,airport
3995,Corazon de Jesus Airport,Corazon de Jesus,Panama,-5,airport
3996,Gaya Junction Railway Station,Gaya,India,5.5,station
3997,Toowoomba Wellcamp Airport,Toowoomba,Australia,10,airport
3998,Hayes and Harlington Railway Station,Hayes,United Kingdom,0,station
3999,Futian Railway Station,Shenzhen,China,8,station
4000,Port Hardy Ferry Terminal,Port Hardy,Canada,-7,port
4001,Malatya Tulga Airport,Malatya,Turkey,3,airport
4002,Hanau Hauptbahnhof,Hanau,Germany,1,station
4003,Tabriz International Airport,Tabriz,Iran,3.5,airport
4004,Khorat Airport,Nakhon Ratchasima,Thailand,7,airport
4005,Whale Cove Airport,Whale Cove,Canada,-6,airport
4006,Sado Airport,Sado,Japan,9,airport
4007,Rockport Station,Rockport,United States,-5,station
4008,Vitebsk Vostochny Airport,Vitebsk,Belarus,3,airport
4009,Xiangyang Liuji Airport,Xiangfan,China,8,airport
4010,Almelo Railway Station,Almelo,Netherlands,1,station
4011,Vohimarina Airport,Vohemar,Madagascar,3,airport
4012,Sardar-e-Jangal Airport,Rasht,Iran,3.5,airport
4013,Grand Canyon West Airport,Peach Springs,United States,-7,airport
4014,Meadow Lake Airport,Meadow Lake,Canada,-6,airport
4015,Abadan Airport,Abadan,Iran,3.5,airport
4016,Berbérati Airport,Berberati,Central African Republic,1,airport
4017,Quonset State Airport,North Kingstown,United States,-5,airport
4018,Bandra Railway Station,Mumbai,India,5.5,station
4019,Schefferville Airport,Schefferville,Canada,-5,airport
4020,Münster Osnabrück Airport,Munster,Germany,1,airport
4021,Morgantown Municipal Walter L. Bill Hart Field,Morgantown,United States,-5,airport
4022,Frank Pais International Airport,Holguin,Cuba,-5,airport
4023,Rancho San Simeon Airport,Cambria,United States,-8,airport
4024,Tarbes-Lourdes-Pyrénées Airport,Tarbes,France,1,airport
4025,Samjiyon Airport,Samjiyon,North Korea,8.5,airport
4026,Kryvyi Rih International Airport,Krivoy Rog,Ukraine,2,airport
4027,Orillia Airport,Orillia,Canada,-5,airport
4028,Andi Jemma Airport,Masamba,Indonesia,8,airport
4029,Hyde County Airport,Engelhard,United States,-5,airport
4030,Vilo Acuña International Airport,Cayo Largo del Sur,Cuba,-5,airport
4031,El Carmen de Siquirres Airport,El Carmen,Costa Rica,-6,airport
4032,Wishram Train Station,Wishram,United States,-8,station
4033,Hudson Bay Airport,Hudson Bay,Canada,-6,airport
4034,Bayshore Station,San Francisco,United States,-8,station
4035,Viterbo Airport,Viterbo,Italy,1,airport
4036,Huronia Airport,Midland,Canada,-5,airport
4037,Trivandrum International Airport,Trivandrum,India,5.5,airport
4038,Boolgeeda,Brockman,Australia,8,airport
4039,Erzincan Airport,Erzincan,Turkey,3,airport
4040,Saipan International Airport,Saipan,Northern Mariana Islands,10,airport
4041,Butler Co Regional Airport - Hogan Field,Hamilton,United States,-5,airport
4042,Talkeetna Airport,Talkeetna,United States,-9,airport
4043,Mirny Airport,Mirnyj,Russia,9,airport
4044,London Biggin Hill Airport,Biggin Hill,United Kingdom,0,airport
4045,João Paulo II Airport,Ponta Delgada,Portugal,-1,airport
4046,Ocaña Airport,Ocana,Spain,1,airport
4047,Mullheim Baden Station,Mullheim,Germany,1,station
4048,Inhaca Airport,Inhaca,Mozambique,2,airport
4049,Chamical Airport,Gobernador Gordillo,Argentina,-3,airport
4050,Soroako Airport,Soroako,Indonesia,8,airport
4051,Tartu Airport,Tartu,Estonia,2,airport
4052,Nanyuki Airport,Nanyuki,Kenya,3,airport
4053,Guntersville Municipal Airport - Joe Starnes Field,Guntersville,United States,-6,airport
4054,Ellsworth Air Force Base,Rapid City,United States,-7,airport
4055,Nan-ao Station,Nan-ao,Taiwan,8,station
4056,Abel Santamaria Airport,Santa Clara,Cuba,-5,airport
4057,Nain Airport,Nain,Canada,-4,airport
4058,Çardak Airport,Denizli,Turkey,3,airport
4059,Castres-Mazamet Airport,Castres,France,1,airport
4060,Chignik Lake Airport,Chignik Lake,United States,-9,airport
4061,Greenwood–Leflore Airport,Greenwood,United States,-6,airport
4062,Stillwater Regional Airport,Stillwater,United States,-6,airport
4063,Luang Namtha Airport,Luang Namtha,Laos,7,airport
4064,Umuarama Airport,Umuarama,Brazil,-3,airport
4065,Murtala Muhammed International Airport,Lagos,Nigeria,1,airport
4066,Chautauqua County-Jamestown Airport,Jamestown,United States,-5,airport
4067,Gießen-Lützellinden Airport,Giessen,Germany,1,airport
4068,Saint-Girons-Antichan Airport,St.-girons,France,1,airport
4069,Puruk Cahu Airport,Puruk Cahu,Indonesia,7,airport
4070,Basco Airport,Basco,Philippines,8,airport
4071,Lakefront Airport,New Orleans,United States,-6,airport
4072,Visby Airport,Visby,Sweden,1,airport
4073,Columbia Amtrak Station,Columbia,United States,-5,station
4074,Qualicum Beach Airport,Qualicum Beach,Canada,-8,airport
4075,Hao Airport,Hao Island,French Polynesia,-10,airport
4076,Iberia Airport,Iberia,Peru,-5,airport
4077,Kadina Airport,Kadina,Australia,9.5,airport
4078,Kariba International Airport,Kariba,Zimbabwe,2,airport
4079,Ferno-Lonate Pozzolo Railway Station,Ferno,Italy,1,station
4080,Memphis International Airport,Memphis,United States,-6,airport
4081,Dr Augusto Roberto Fuster International Airport,Pedro Juan Caballero,Paraguay,-4,airport
4082,Brno-Tuřany Airport,Brno,Czech Republic,1,airport
4083,Akwa Ibom International Airport,Uyo,Nigeria,1,airport
4084,Auckland International Airport,Auckland,New Zealand,12,airport
4085,Ixtepec Airport,Iztepec,Mexico,-6,airport
4086,Agen-La Garenne Airport,Agen,France,1,airport
4087,Winnipeg / St. Andrews Airport,Winnipeg,Canada,-6,airport
4088,Austin Bergstrom International Airport,Austin,United States,-6,airport
4089,Tuzla Romania Airport,Tuzla,Romania,2,airport
4090,Horseshoe Bay Ferry Terminal,Horseshoe Bay,Canada,-7,port
4091,Kayser Airport,Kayser,Suriname,-3,airport
4092,Nioki Airport,Nioki,Congo (Kinshasa),1,airport
4093,Shigatse Air Base,Shigatse,China,8,airport
4094,Phu Cat Airport,Phucat,Vietnam,7,airport
4095,Selfridge Air National Guard Base Airport,Mount Clemens,United States,-5,airport
4096,Bellingham International Airport,Bellingham,United States,-8,airport
4097,Tomanggong Airport,Tomanggong,Malaysia,8,airport
4098,Okeechobee Amtrak Station,Okeechobee,United States,-5,station
4099,Guardiamarina Zanartu Airport,Puerto Williams,Chile,-4,airport
4100,Aarhus Airport,Aarhus,Denmark,1,airport
4101,Howard Airport,Balboa,Panama,-5,airport
4102,Buluh Tumbang (H A S Hanandjoeddin) Airport,Tanjung Pandan,Indonesia,7,airport
4103,Itaperuna Airport,Itaperuna,Brazil,-3,airport
4104,Balimo Airport,Balimo,Papua New Guinea,10,airport
4105,Bentencho Station,Osaka,Japan,9,station
4106,Mattala Rajapaksa International Airport,Mattala,Sri Lanka,5.5,airport
4107,Del Rio International Airport,Del Rio,United States,-6,airport
4108,Drake Bay Airport,Puntarenas,Costa Rica,-6,airport
4109,Captain Ramon Xatruch Airport,La Palma,Panama,-5,airport
4110,Amiens-Glisy Airport,Amiens,France,1,airport
4111,St. John's International Airport,St. John's,Canada,-3.5,airport
4112,Handan Airport,Handan,China,8,airport
4113,Marble Hall Airport,Marble Hall,South Africa,2,airport
4114,Ameland Airfield,Ameland,Netherlands,1,airport
4115,General Freire Airport,Curico,Chile,-4,airport
4116,Igiugig Airport,Igiugig,United States,-9,airport
4117,Bayannur Tianjitai Airport,Bayannur,China,8,airport
4118,Yellowstone Airport,West Yellowstone,United States,-7,airport
4119,Ie Shima Auxiliary Air Base,Iejima,Japan,9,airport
4120,Melbourne International Airport,Melbourne,Australia,10,airport
4121,Lamar Municipal Airport,Lamar,United States,-7,airport
4122,Banqiao Station,Taipei,Taiwan,8,station
4123,Kasompe Airport,Kasompe,Zambia,2,airport
4124,HaHagana Railway Station,Tel-Aviv,Israel,2,station
4125,Tianjin North Railway Station,Tianjin,China,8,station
4126,Bathurst Airport,Bathurst,Australia,10,airport
4127,Makhado Air Force Base Airport,Lambertsbaai,South Africa,2,airport
4128,Changzhou Railway Station,Changzhou,China,8,station
4129,Arnbruck Airport,Arnbruck,Germany,1,airport
4130,Itaperuna Airport,Itaperuna,Brazil,-3,airport
4131,Antonio Narino Airport,Pasto,Colombia,-5,airport
4132,Enghien Moisselles Airfield,Enghien-moisselles,France,1,airport
4133,Igiugig Airport,Igiugig,United States,-9,airport
4134,Yuba County Airport,Yuba City,United States,-8,airport
4135,Mokpo Heliport,Mokpo,South Korea,9,airport
4136,Quimper-Cornouaille Airport,Quimper,France,1,airport
4137,Bayankhongor Airport,Bayankhongor,Mongolia,8,airport
4138,Grand-Santi Airport,Grand-Santi,French Guiana,-3,airport
4139,Wagga Wagga Railway Station,Wagga Wagga,Australia,10,station
4140,Poitiers-Biard Airport,Poitiers,France,1,airport
4141,Hernesaari Heliport,Helsinki,Finland,2,airport
4142,Kitale Airport,Kitale,Kenya,3,airport
4143,Saint-Étienne-Bouthéon Airport,St-Etienne,France,1,airport
4144,K50 Airport,Mogadishu,Somalia,3,airport
4145,Roche Harbor Seaplane Base,Roche Harbor,United States,-8,airport
4146,Godman Army Air Field,Fort Knox,United States,-5,airport
4147,Atar International Airport,Atar,Mauritania,0,airport
4148,Turpan Railway Station,Turpan,China,8,station
4149,Franklin County Airport,Sewanee,United States,-6,airport
4150,Ridgely Airpark,Ridgely,United States,-5,airport
4151,Allahabad Junction Railway Station,Allahabad,India,5.5,station
4152,Creil Air Base,Creil,France,1,airport
4153,Grenchen Airport,Grenchen,Switzerland,1,airport
4154,Dillon's Bay Airport,Dillon's Bay,Vanuatu,11,airport
4155,Carcassonne Airport,Carcassonne,France,1,airport
4156,Frank Wiley Field,Miles City,United States,-7,airport
4157,Santa Fe Municipal Airport,Santa Fe,United States,-7,airport
4158,Roche Harbor Seaplane Base,Roche Harbor,United States,-8,airport
4159,Flam Station,Flam,Norway,1,station
4160,MoD St. Athan,St. Athan,United Kingdom,0,airport
4161,Mahdia Airport,Mahdia,Guyana,-4,airport
4162,Kindu Airport,Kindu,Congo (Kinshasa),2,airport
4163,Oued Irara Airport,Hassi Messaoud,Algeria,1,airport
4164,Castle Airport,Merced,United States,-8,airport
4165,Shahid Vatan Pour Air Base,Esfahan,Iran,3.5,airport
4166,Dodge City Regional Airport,Dodge City,United States,-6,airport
4167,Huizhou Airport,Huizhou,China,8,airport
4168,Roma Street Railway Station,Brisbane,Australia,10,station
4169,Benguela Airport,Benguela,Angola,1,airport
4170,Cushing Municipal Airport,Cushing,United States,-6,airport
4171,Gao Airport,Gao,Mali,0,airport
4172,Passau Hbf,Passau,Germany,1,station
4173,Tashkent International Airport,Tashkent,Uzbekistan,5,airport
4174,Old Rhinebeck Airport,Rhinebeck,United States,-5,airport
4175,Takaka Airport,Takaka,New Zealand,12,airport
4176,Qualicum Beach Airport,Qualicum Beach,Canada,-8,airport
4177,Hubli Airport,Hubli,India,5.5,airport
4178,Mallards Landing Airport,Locust Grove,United States,-5,airport
4179,Rock Hill - York County Airport,Rock Hill,United States,-5,airport
4180,General Manuel Carlos Piar International Airport,Guayana,Venezuela,-4,airport
4181,Bendigo Airport,Bendigo,Australia,10,airport
4182,Syktyvkar Airport,Syktyvkar,Russia,3,airport
4183,Olympic Dam Airport,Olympic Dam,Australia,9.5,airport
4184,Jalingo Airport,Jalingo,Nigeria,1,airport
4185,Spriggs Payne Airport,Monrovia,Liberia,0,airport
4186,Grants-Milan Municipal Airport,Grants,United States,-7,airport
4187,Sliač Airport,Sliac,Slovakia,1,airport
4188,Hiroshima Airport,Hiroshima,Japan,9,airport
4189,Hammond-Whiting Station,Hammond,United States,-6,station
4190,Shearwater Heliport,Victoria Falls,Zimbabwe,2,airport
4191,Surgut Airport,Surgut,Russia,5,airport
4192,Jhansi Airport,Jhansi,India,5.5,airport
4193,Ordu Giresun Airport,Ordu-Giresun,Turkey,2,airport
4194,Lille/Marcq-en-Baroeul Airport,Marcq En Baroeul,France,1,airport
4195,Egal International Airport,Hargeisa,Somalia,3,airport
4196,Cachimbo Airport,Itaituba,Brazil,-3,airport
4197,Asheville Regional Airport,Asheville,United States,-5,airport
4198,Guilin Liangjiang International Airport,Guilin,China,8,airport
4199,Asmara International Airport,Asmara,Eritrea,3,airport
4200,Staniel Cay Airport,Staniel Cay,Bahamas,-5,airport
4201,Tbilisi Railway station,Tbilisi,Georgia,4,station
4202,Dhaula Kuan Metro Station,Delhi,India,5.5,station
4203,Falcon Field,Mesa,United States,-7,airport
4204,Olympia Regional Airport,Olympia,United States,-8,airport
4205,Entebbe International Airport,Entebbe,Uganda,3,airport
4206,Elkhart Morton County Airport,Elkhart,United States,-5,airport
4207,Kalymnos Airport,Kalymnos,Greece,2,airport
4208,Vancouver International Airport,Vancouver,Canada,-8,airport
4209,Brochet Airport,Brochet,Canada,-6,airport
4210,Mkuze Airport,Mkuze,South Africa,2,airport
4211,Capital City Airport,Lansing,United States,-5,airport
4212,Terlet Glider Field,Arnhem,Netherlands,1,airport
4213,Sarsawa Air Force Station,Saharanpur,India,5.5,airport
4214,East Texas Regional Airport,Longview,United States,-6,airport
4215,Lutsk Airport,Lutsk,Ukraine,2,airport
4216,Manchester Airport,Manchester,United Kingdom,0,airport
4217,Trunojoyo Airport,Sumenep,Indonesia,7,airport
4218,Qurghonteppa International Airport,Kurgan Tyube,Tajikistan,5,airport
4219,Amtrak Station,Orlando,United States,-5,station
4220,Hobart Regional Airport,Hobart,United States,-6,airport
4221,Nevşehir Kapadokya Airport,Nevsehir,Turkey,3,airport
4222,Shobdon Aerodrome,Shobdon,United Kingdom,0,airport
4223,St Georges Airport,Lutselk'e,Canada,-5,airport
4224,Opa-locka Station,Opa-locka,United States,-5,station
4225,Mackay Airport,Mackay,Australia,10,airport
4226,Apataki Airport,Apataki,French Polynesia,-10,airport
4227,Tottori Airport,Tottori,Japan,9,airport
4228,Hendrik Swellengrebel Airport,Swellendam,South Africa,2,airport
4229,Paraparaumu Airport,Paraparaumu,New Zealand,12,airport
4230,Nassau Paradise Island Airport,Nassau,Bahamas,-5,airport
4231,Ie Shima Auxiliary Air Base,Iejima,Japan,9,airport
4232,Caernarfon Airport,Caernarfon,United Kingdom,0,airport
4233,Wuzhou Avenue Station,Shanghai,China,8,station
4234,Barth Airport,Barth,Germany,1,airport
4235,Iwo Jima Airport,Iwojima,Japan,9,airport
4236,Kefallinia Airport,Keffallinia,Greece,2,airport
4237,Lerwick / Tingwall Airport,Lerwick,United Kingdom,0,airport
4238,Banak Airport,Lakselv,Norway,1,airport
4239,Sobral Airport,Sobral,Brazil,-3,airport
4240,Odate Noshiro Airport,Odate Noshiro,Japan,9,airport
4241,Tarko-Sale Airport,Tarko-Sale,Russia,5,airport
4242,Alghero-Fertilia Airport,Alghero,Italy,1,airport
4243,Redding Municipal Airport,Redding,United States,-8,airport
4244,El Jagüel / Punta del Este Airport,Maldonado,Uruguay,-3,airport
4245,Takoradi Airport,Takoradi,Ghana,0,airport
4246,Franklin County Airport,Sewanee,United States,-6,airport
4247,Hermannsburg Airport,Hermannsburg,Australia,9.5,airport
4248,Yasawa Island Airport,Yasawa Island,Fiji,12,airport
4249,Daniel Field,Augusta,United States,-5,airport
4250,Praslin Airport,Praslin,Seychelles,4,airport
4251,CFB Greenwood,Greenwood,Canada,-4,airport
4252,Wittman Regional Airport,Oshkosh,United States,-6,airport
4253,Anglesey Airport,Angelsey,United Kingdom,0,airport
4254,Al Najaf International Airport,Najaf,Iraq,3,airport
4255,Club Makokola Airport,Club Makokola,Malawi,2,airport
4256,Tasiilaq Heliport,Angmagssalik,Greenland,-3,airport
4257,Norman Wells Airport,Norman Wells,Canada,-7,airport
4258,Ponta Porã Airport,Ponta Pora,Brazil,-4,airport
4259,Reichelsheim Airport,Reichelsheim,Germany,1,airport
4260,Mahdia Airport,Mahdia,Guyana,-4,airport
4261,Basankusu Airport,Basankusu,Congo (Kinshasa),1,airport
4262,Geraldton Greenstone Regional Airport,Geraldton,Canada,-5,airport
4263,Braunschweig Hauptbahnhof,Braunschweig,Germany,1,station
4264,Kasaba Bay Airport,Kasaba Bay,Zambia,2,airport
4265,Luang Namtha Airport,Luang Namtha,Laos,7,airport
4266,Tarin Kowt Airport,Tarin Kowt,Afghanistan,4.5,airport
4267,Trier-Föhren Airport,Trier,Germany,1,airport
4268,Florence Regional Airport,Florence,United States,-5,airport
4269,La Isabela International Airport,La Isabela,Dominican Republic,-4,airport
4270,Ngau Airport,Ngau,Fiji,12,airport
4271,Redfern Railway Station,Redfern,Australia,10,station
4272,Fitchburg Municipal Airport,Fitchburg,United States,-5,airport
4273,Srednekolymsk Airport,Srednekolymsk,Russia,11,airport
4274,Devil Island Port,Devil Island,Antarctica,12,port
4275,Alldays Airport,Alldays,South Africa,2,airport
4276,Meadows Field,Bakersfield,United States,-8,airport
4277,Gulu Airport,Gulu,Uganda,3,airport
4278,El Centro NAF Airport (Vraciu Field),El Centro,United States,-8,airport
4279,Hughes Airport,Hughes,United States,-9,airport
4280,Manang Airport,Manang,Nepal,5.75,airport
4281,Shepparton Airport,Shepparton,Australia,10,airport
4282,El Bagre Airport,El Bagre,Colombia,-5,airport
4283,Kilimanjaro International Airport,Kilimanjaro,Tanzania,3,airport
4284,Ghadames East Airport,Ghadames,Libya,2,airport
4285,Mont-de-Marsan (BA 118) Air Base,Mont-de-marsan,France,1,airport
4286,Rivne International Airport,Rivne,Ukraine,2,airport
4287,Mananjary Airport,Mananjary,Madagascar,3,airport
4288,Dunbar Railway Station,Dunbar,United Kingdom,0,station
4289,Znamenka airport,Znamenskoe,Russia,6,airport
4290,Menlo Park Station,Menlo Park,United States,-8,station
4291,Southeast Iowa Regional Airport,Burlington,United States,-6,airport
4292,Cardiff International Airport,Cardiff,United Kingdom,0,airport
4293,Dubuque Regional Airport,Dubuque IA,United States,-6,airport
4294,Long Bawan Airport,Long Bawan-Borneo Island,Indonesia,8,airport
4295,Namibe Airport,Mocamedes,Angola,1,airport
4296,Lashenden (Headcorn) Airfield,Headcorn,United Kingdom,0,airport
4297,Anglesey Airport,Angelsey,United Kingdom,0,airport
4298,Ulukhaktok Holman Airport,Holman Island,Canada,-7,airport
4299,Orehoved Railway Station,Orehoved,Denmark,1,station
4300,Cesar Lim Rodriguez Airport,Taytay,Philippines,8,airport
4301,Yuncheng Guangong Airport,Yuncheng,China,8,airport
4302,Dhaula Kuan Metro Station,Delhi,India,5.5,station
4303,Manokotak Airport,Manokotak,United States,-9,airport
4304,Kyritz Airport,Kyritz,Germany,1,airport
4305,Loei Airport,Loei,Thailand,7,airport
4306,Port Stanley Airport,Stanley,Falkland Islands,-3,airport
4307,Edenvale Aerodrome,Edenvale,Canada,-5,airport
4308,Schwarzenbek Bahnhof,Schwarzenbek,Germany,1,station
4309,Macomb Municipal Airport,Macomb,United States,-6,airport
4310,Liuting Airport,Qingdao,China,8,airport
4311,Grímsey Airport,Grímsey,Iceland,0,airport
4312,Hamamatsu Airport,Hamamatsu,Japan,9,airport
4313,Jharsuguda Airport,Jharsuguda,India,5.5,airport
4314,Brustem Airfield Sint Truiden,Sint-truiden,Belgium,1,airport
4315,Atka Airport,Atka,United States,-10,airport
4316,Ust-Ilimsk Airport,Ust Ilimsk,Russia,8,airport
4317,Flagler Aerial Spraying Inc Airport,Flagler,United States,-6,airport
4318,Samjiyon Airport,Samjiyon,North Korea,8.5,airport
4319,Kostroma Sokerkino Airport,Kostroma,Russia,3,airport
4320,Lago Argentino Airport,El Calafate,Argentina,-3,airport
4321,St. George Airport,St. George,United States,-9,airport
4322,Kristiansand Airport,Kristiansand,Norway,1,airport
4323,Phan Rang Airport,Phan Rang,Vietnam,7,airport
4324,Visby Airport,Visby,Sweden,1,airport
