,airport_name,city_name,country_name,timezone,type_of_port
4981,Semera Airport,Semera,Ethiopia,3,airport
4982,Taiwan Taoyuan International Airport,Taipei,Taiwan,8,airport
4983,Ras Lanuf Oil Airport,Ras Lanouf V 40,Libya,2,airport
4984,Deputado Luiz Eduardo Magalhães International Airport,Salvador,Brazil,-3,airport
4985,Amsterdam Amtrak Station,Amsterdam,United States,-5,station
4986,Tela Airport,Tela,Honduras,-6,airport
4987,Les Bases Airport,Grand Bourg,Guadeloupe,-4,airport
4988,Sugar Land Regional Airport,Sugar Land,United States,-6,airport
4989,Lashenden (Headcorn) Airfield,Headcorn,United Kingdom,0,airport
4990,Pierrefonds Airport,St.-pierre,Reunion,4,airport
4991,Mineral Wells Airport,Mineral Wells,United States,-6,airport
4992,Evergreen Regional Airport/Middleton Field,Evergreen,United States,-6,airport
4993,Delta County Airport,Escanaba,United States,-5,airport
4994,Moton Field Municipal Airport,Tuskegee,United States,-6,airport
4995,Aviador C. Campos Airport,San Martin Des Andes,Argentina,-3,airport
4996,Marakei Airport,Marakei,Kiribati,12,airport
4997,King Hussein Air College,Mafraq,Jordan,2,airport
4998,Kuopio Airport,Kuopio,Finland,2,airport
4999,Georgetown Municipal Airport,Georgetown,United States,-6,airport
5000,Peachtree Center MARTA Station,Atlanta,United States,-5,station
5001,Gode Airport,Gode,Ethiopia,3,airport
5002,Tikkurila Railway Station,Vantaa,Finland,2,station
5003,Esztergom Vasutallomas Station,Esztergom,Hungary,1,station
5004,Uranium City Airport,Uranium City,Canada,-6,airport
5005,Okaukuejo Airport,Okaukuejo,Namibia,1,airport
5006,Khuzdar Airport,Khuzdar,Pakistan,5,airport
5007,Kauehi Airport,Kauehi,French Polynesia,-10,airport
5008,Enghien Moisselles Airfield,Enghien-moisselles,France,1,airport
5009,Benazir Bhutto International Airport,Islamabad,Pakistan,5,airport
5010,N'Djamena International Airport,N'djamena,Chad,1,airport
5011,Morrisville Stowe State Airport,Morrisville,United States,-5,airport
5012,Obo Airport,Obo,Papua New Guinea,10,airport
5013,Losuia Airport,Losuia,Papua New Guinea,10,airport
5014,Apoteri Airport,Apoteri,Guyana,-4,airport
5015,Quebec Jean Lesage International Airport,Quebec,Canada,-5,airport
5016,Ta’if Regional Airport,Taif,Saudi Arabia,3,airport
5017,Obock Airport,Obock,Djibouti,3,airport
5018,Vernal Regional Airport,Vernal,United States,-7,airport
5019,Sampit(Hasan) Airport,Sampit-Borneo Island,Indonesia,7,airport
5020,Nagarjuna Sagar Airport,Nagarjunsagar,India,5.5,airport
5021,Central Bolívar Airport,Sevilla,Spain,-4,airport
5022,Everard Park Airport,Mimili,Australia,9.5,airport
5023,Victoria River Downs Airport,Victoria River Downs,Australia,9.5,airport
5024,Hickam Air Force Base,Honolulu,United States,-10,airport
5025,Courchevel Airport,Courcheval,France,1,airport
5026,Birsa Munda Airport,Ranchi,India,5.5,airport
5027,Barkarby Airport,Stockholm,Sweden,1,airport
5028,North Falmouth Railroad Station,North Falmouth,United States,-5,station
5029,Saumlaki/Olilit Airport,Saumlaki,Indonesia,9,airport
5030,Moser Bay Seaplane Base,Moser Bay,United States,-9,airport
5031,Mesquite Metro Airport,Misquite,United States,-6,airport
5032,Shizuoka Station,Shizuoka,Japan,9,station
5033,Kaufana Airport,Eua Island,Tonga,13,airport
5034,General Manuel Carlos Piar International Airport,Guayana,Venezuela,-4,airport
5035,Belfast International Airport,Belfast,United Kingdom,0,airport
5036,Maradi Airport,Maradi,Niger,1,airport
5037,Eugene Amtrak Station,Eugene,United States,-8,station
5038,Plymouth City Airport,Plymouth,United Kingdom,0,airport
5039,Biarritz-Anglet-Bayonne Airport,Biarritz-bayonne,France,1,airport
5040,Fatmawati Soekarno Airport,Bengkulu,Indonesia,7,airport
5041,Arviat Airport,Eskimo Point,Canada,-6,airport
5042,Sealdah Railway Station,Kolkata,India,5.5,station
5043,Port Williams Seaplane Base,Port Williams,United States,-9,airport
5044,Moree Airport,Moree,Australia,10,airport
5045,Capitan Corbeta CA Curbelo International Airport,Punta del Este,Uruguay,-3,airport
5046,MoD Boscombe Down Airport,Boscombe Down,United Kingdom,0,airport
5047,Tardamu Airport,Savu Island,Indonesia,8,airport
5048,Kangel Danda Airport,Kangel Danda,Nepal,5.75,airport
5049,In Salah Airport,In Salah,Algeria,1,airport
5050,Freiburg Hauptbahnhof,Freiburg,Germany,1,station
5051,Kaohsiung Intl Airport KMRT Station,Kaohsiung,Taiwan,8,airport
5052,Mabaruma Airport,Mabaruma,Guyana,-4,airport
5053,Yangon International Airport,Yangon,Burma,6.5,airport
5054,Lar Airport,Lar,Iran,3.5,airport
5055,Tarragona Railway Station,Tarragona,Spain,1,station
5056,Ekibastuz Airport,Ekibastuz,Kazakhstan,6,airport
5057,Governador Aluízio Alves International Airport,Natal,Brazil,-3,airport
5058,Alula Airport,Alula,Somalia,3,airport
5059,Gatokae Airport,Gatokae,Solomon Islands,11,airport
5060,Costa maya port,Costa maya,Mexico,-5,port
5061,Fond-Du-Lac Airport,Fond-Du-Lac,Canada,-6,airport
5062,Lockhart River Airport,Lockhart River,Australia,10,airport
5063,Annette Island Airport,Annette Island,United States,-9,airport
5064,General Villamil Airport,Isabela,Ecuador,-6,airport
5065,Kotoka International Airport,Accra,Ghana,0,airport
5066,Manda Airstrip,Lamu,Kenya,3,airport
5067,Åre Östersund Airport,Östersund,Sweden,1,airport
5068,Évora Airport,Evora,Portugal,0,airport
5069,Luderitz Airport,Luderitz,Namibia,1,airport
5070,Japura Airport,Rengat,Indonesia,7,airport
5071,Esztergom Vasutallomas Station,Esztergom,Hungary,1,station
5072,Ağrı Airport,Agri,Turkey,3,airport
5073,Cuverville Island Port,Cuverville Island,Antarctica,12,port
5074,Cape Dorset Airport,Cape Dorset,Canada,-5,airport
5075,Aguas Calientes Airport,Aguas Calientes,Peru,-6,airport
5076,Horace Williams Airport,Chapel Hill,United States,-5,airport
5077,Arad International Airport,Arad,Romania,2,airport
5078,Weinheim/Bergstraße Airport,Weinheim,Germany,1,airport
5079,Kyoto Station,Kyoto,Japan,9,station
5080,Malatya Tulga Airport,Malatya,Turkey,3,airport
5081,Okiwi Station Airport,Okiwi,New Zealand,12,airport
5082,Mopti Airport,Mopti,Mali,0,airport
5083,Concord Municipal Airport,Concord NH,United States,-5,airport
5084,Linden Airport,Linden,United States,-5,airport
5085,Beverley Airport,Mine Site,Australia,9.5,airport
5086,Hazrat Shahjalal International Airport,Dhaka,Bangladesh,6,airport
5087,Katowice International Airport,Katowice,Poland,1,airport
5088,Mc Allen Miller International Airport,Mcallen,United States,-6,airport
5089,Baghdad International Airport,Baghdad,Iraq,3,airport
5090,Bayannur Tianjitai Airport,Bayannur,China,8,airport
5091,Oslo Central Station,Oslo,Norway,1,station
5092,Bologna Centrale Railway Station,Bologna,Italy,1,station
5093,Savonlinna Airport,Savonlinna,Finland,2,airport
5094,Oudtshoorn Airport,Oudtshoorn,South Africa,2,airport
5095,McChord Air Force Base,Tacoma,United States,-8,airport
5096,Albury Railway Station,Albury,Australia,10,station
5097,Hercílio Luz International Airport,Florianopolis,Brazil,-3,airport
5098,Ponta Pelada Airport,Manaus,Brazil,-4,airport
5099,Barquisimeto International Airport,Barquisimeto,Venezuela,-4,airport
5100,Massena International Richards Field,Massena,United States,-5,airport
5101,Santa Maria Airport,Santa Maria,Brazil,-3,airport
5102,Golden Airport,Golden,Canada,-7,airport
5103,Puerto Cabezas Airport,Puerto Cabezas,Nicaragua,-6,airport
5104,Esztergom Vasutallomas Station,Esztergom,Hungary,1,station
5105,Erldunda Airport,Erldunda,Australia,9.5,airport
5106,Suceava Stefan cel Mare Airport,Suceava,Romania,2,airport
5107,Daniel K Inouye International Airport,Honolulu,United States,-10,airport
5108,Hamburg Inc Airport,Hamburg,United States,-5,airport
5109,East Lake Forest Station,Lake Forest,United States,-6,station
5110,Shark Bay Airport,Shark Bay,Australia,8,airport
5111,Kars Airport,Kars,Turkey,3,airport
5112,Daniel Field,Augusta,United States,-5,airport
5113,RAF Honington,Honington,United Kingdom,0,airport
5114,Livingood Airport,Livingood,United States,-9,airport
5115,Oakland County International Airport,Pontiac,United States,-5,airport
5116,Achutupo Airport,Achutupo,Panama,-5,airport
5117,Zutendaal Air Base,Zutendaal,Belgium,1,airport
5118,Chandler Municipal Airport,Chandler,United States,-7,airport
5119,Luz Station,Sao Paulo,Brazil,-3,station
5120,East Lake Forest Station,Lake Forest,United States,-6,station
5121,Mormugao-Goa Port,Mormugao,India,5.5,port
5122,Kotor Cruise Port,Kotor,Montenegro,1,port
5123,Canaima Airport,Canaima,Venezuela,-4,airport
5124,Mysore Airport,Mysore,India,5.5,airport
5125,Mae Sot Airport,Tak,Thailand,7,airport
5126,Yola Airport,Yola,Nigeria,1,airport
5127,Leknes Airport,Leknes,Norway,1,airport
5128,Eagle County Airport,Eagle,United States,-7,airport
5129,Asmara International Airport,Asmara,Eritrea,3,airport
5130,Hochdahl-Millrath Station,Erkrath,Germany,1,station
5131,Learmonth Airport,Learmonth,Australia,8,airport
5132,Geelong Airport,Geelong,Australia,10,airport
5133,Inverness Airport,Inverness,United Kingdom,0,airport
5134,Tsuiki Air Field,Tsuiki,Japan,9,airport
5135,Pobedilovo Airport,Kirov,Russia,3,airport
5136,McChord Air Force Base,Tacoma,United States,-8,airport
5137,Schleswig Air Base,Schleswig,Germany,1,airport
5138,Łódź Władysław Reymont Airport,Lodz,Poland,1,airport
5139,Longjia Airport,Changchun,China,8,airport
5140,Pointe-à-Pitre Le Raizet,Pointe-a-pitre,Guadeloupe,-4,airport
5141,Wattay International Airport,Vientiane,Laos,7,airport
5142,Beijing Nanyuan Airport,Beijing,China,8,airport
5143,Roth Airport,Roth,Germany,1,airport
5144,Faranah Airport,Faranah,Guinea,0,airport
5145,Vopnafjörður Airport,Vopnafjörður,Iceland,0,airport
5146,Plum Island Airport,Newburyport,United States,-5,airport
5147,Tau Ferry Terminal,Tau,Norway,1,port
5148,Lydd Airport,Lydd,United Kingdom,0,airport
5149,Matei Airport,Matei,Fiji,12,airport
5150,Hilo International Airport,Hilo,United States,-10,airport
5151,Capitan Corbeta CA Curbelo International Airport,Punta del Este,Uruguay,-3,airport
5152,Batman Airport,Batman,Turkey,3,airport
5153,Montrose Regional Airport,Montrose CO,United States,-7,airport
5154,Großenhain Airport,Suhl,Germany,1,airport
5155,Moosonee Airport,Moosonee,Canada,-5,airport
5156,U-Tapao International Airport,Pattaya,Thailand,7,airport
5157,Randolph Air Force Base,San Antonio,United States,-6,airport
5158,22nd St. Station,San Francisco,United States,-8,station
5159,Tirupati Airport,Tirupeti,India,5.5,airport
5160,"Zakynthos International Airport ""Dionysios Solomos""",Zakynthos,Greece,2,airport
5161,Okara Cantonment Airstrip,Okara,Pakistan,5,airport
5162,Soure Airport,Soure,Brazil,-3,airport
5163,Poznań-Ławica Airport,Poznan,Poland,1,airport
5164,Block Island State Airport,Block Island,United States,-5,airport
5165,Nordhavn Railway Station,Copenhagen,Denmark,1,station
5166,Arak Airport,Arak,Iran,3.5,airport
5167,San Pedro Airport,Bonanza,Nicaragua,-6,airport
5168,Namangan Airport,Namangan,Uzbekistan,5,airport
5169,Misawa Air Base,Misawa,Japan,9,airport
5170,Amderma Airport,Amderma,Russia,3,airport
5171,Oswaldo Guevara Mujica Airport,Acarigua,Venezuela,-4,airport
5172,Ormara Airport,Ormara Raik,Pakistan,5,airport
5173,Odate Noshiro Airport,Odate Noshiro,Japan,9,airport
5174,Beverly Municipal Airport,Beverly,United States,-5,airport
5175,Presidente Peron Airport,Neuquen,Argentina,-3,airport
5176,Gothenburg-Landvetter Airport,Gothenborg,Sweden,1,airport
5177,Pukinmaki Railway Station,Helsinki,Finland,2,station
5178,Benito Salas Airport,Neiva,Colombia,-5,airport
5179,DLF Airport,Del Rio,United States,-6,airport
5180,Pyhäsalmi Airport,Pyhasalmi,Finland,2,airport
5181,Blida Airport,Blida,Algeria,1,airport
5182,RAF Dishforth,Dishforth,United Kingdom,0,airport
5183,Zeuthen Station,Zeuthen,Germany,1,station
5184,Fayetteville Regional Grannis Field,Fayetteville,United States,-5,airport
5185,Majkin Airport,Majkin,Marshall Islands,12,airport
5186,Jacksonville Naval Air Station (Towers Field),Jacksonville,United States,-5,airport
5187,Marechal Rondon Airport,Cuiaba,Brazil,-4,airport
5188,Nashville Riverfront Station,Nashville,Uganda,-6,station
5189,Jack Edwards Airport,Gulf Shores,United States,-6,airport
5190,Tillamook Airport,Tillamook,United States,-8,airport
5191,Del Bajío International Airport,Del Bajio,Mexico,-6,airport
5192,Košice Airport,Kosice,Slovakia,1,airport
5193,Opapimiskan Lake Airport,Musselwhite Mine,Canada,-5,airport
5194,Moundou Airport,Moundou,Chad,1,airport
5195,Pau Pyrénées Airport,Pau,France,1,airport
5196,Attawapiskat Airport,Attawapiskat,Canada,-5,airport
5197,Kawthoung Airport,Kawthoung,Burma,6.5,airport
5198,Little Grand Rapids Airport,Little Grand Rapids,Canada,-6,airport
5199,Fort Madison Station,Fort Madison,United States,-6,station
5200,Baimuru Airport,Baimuru,Papua New Guinea,10,airport
5201,Tokachi-Obihiro Airport,Obihiro,Japan,9,airport
5202,Sublette Municipal Airport,Sublette,United States,-5,airport
5203,Oconee County Regional Airport,Clemson,United States,-5,airport
5204,Donetsk International Airport,Donetsk,Ukraine,2,airport
5205,Korla Airport,Korla,China,8,airport
5206,Burgos Airport,Burgos,Spain,1,airport
5207,Peine-Eddesse Airport,Peine,Germany,1,airport
5208,Polokwane International Airport,Potgietersrus,South Africa,2,airport
5209,Tongoa Airport,Tongoa Island,Vanuatu,11,airport
5210,Saint-Nazaire-Montoir Airport,St.-nazaire,France,1,airport
5211,Havadarya Airport,Bandar Abbas,Iran,3.5,airport
5212,Sri Guru Ram Dass Jee International Airport,Amritsar,India,5.5,airport
5213,Sofia Central Bus Station,Sofia,Bulgaria,2,station
5214,Groennedal Heliport,Groennedal,Greenland,-3,airport
5215,Alma Airport,Alma,Canada,-5,airport
5216,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,United States,-5,airport
5217,Bom Jesus da Lapa Airport,Bom Jesus Da Lapa,Brazil,-3,airport
5218,Altenburg-Nobitz Airport,Altenburg,Germany,1,airport
5219,Exhibition GO Station,Toronto,Canada,-5,station
5220,Kalamata Airport,Kalamata,Greece,2,airport
5221,Belbek Airport,Sevastopol,Ukraine,3,airport
5222,Borkenberge Airport,Duelmen,Germany,1,airport
5223,Zapala Airport,ZAPALA,Argentina,-3,airport
5224,Tikkurila Railway Station,Vantaa,Finland,2,station
5225,Richfield Municipal Airport,Richfield,United States,-7,airport
5226,Sasereme Airport,Sasereme,Papua New Guinea,10,airport
5227,Bundaberg Airport,Bundaberg,Australia,10,airport
5228,Shante Air Base,Shante,Burma,6.5,airport
5229,Al Hamra Aux Airport,Al Hamra,United Arab Emirates,4,airport
5230,Detroit Amtrak Station,Detroit,United States,-5,station
5231,Hirakud Airport,Hirakud,India,5.5,airport
5232,St Ignace Ferry Terminal,St Ignace ,United States,-5,port
5233,Shenzhen West Railway Station,Shenzhen,China,8,station
5234,Price County Airport,Phillips,United States,-6,airport
5235,Juan De Ayolas Airport,Ayolas,Paraguay,-4,airport
5236,Lensk Airport,Lensk,Russia,9,airport
5237,Patreksfjörður Airport,Patreksfjordur,Iceland,0,airport
5238,Harrismith Airport,Harrismith,South Africa,2,airport
5239,Davidson County Airport,Lexington,United States,-4,airport
5240,King Mswati III International Airport,Manzini,Swaziland,2,airport
5241,Zhukovsky International Airport,Ramenskoe,Russia,3,airport
5242,Gustavo Vargas Airport,Tame,Colombia,-5,airport
5243,Chignik Fisheries Airport,Chignik,United States,-9,airport
5244,Yengema Airport,Yengema,Sierra Leone,0,airport
5245,Capitan FAP Jose A Quinones Gonzales International Airport,Chiclayo,Peru,-5,airport
5246,Naryan Mar Airport,Naryan-Mar,Russia,3,airport
5247,Fürstenfeldbruck Air Base,Fuerstenfeldbruck,Germany,1,airport
5248,Reggane Airport,Reggan,Algeria,1,airport
5249,Nuugaatsiaq Heliport,Nuugaatsiaq,Greenland,-3,airport
5250,Boca Raton Airport,Boca Raton,United States,-5,airport
5251,Hialeah Market Station,Hialeah,United States,-5,station
5252,J F Mitchell Airport,Bequia,Saint Vincent and the Grenadines,-4,airport
5253,Phu Bai Airport,Hue,Vietnam,7,airport
5254,Thumrait Air Base,Thumrait,Oman,4,airport
5255,Cox's Bazar Airport,Cox's Bazar,Bangladesh,6,airport
5256,Greeley–Weld County Airport,Greeley,United States,-7,airport
5257,Dachuan Airport,Dazhou,China,8,airport
5258,Ebbsfleet International Railway Station,Ebbsfleet Valley,United Kingdom,0,station
5259,P C Pelser Airport,Klerksdorp,South Africa,2,airport
5260,Waskaganish Airport,Waskaganish,Canada,-5,airport
5261,Hialeah Market Station,Hialeah,United States,-5,station
5262,San Isidro del General Airport,San Isidro,Costa Rica,-6,airport
5263,Namsang Airport,Namsang,Burma,6.5,airport
5264,Ust-Nera Airport,Ust-Nera,Russia,10,airport
5265,Keekorok Airport,Keekorok,Kenya,3,airport
5266,Chinle Municipal Airport,Chinle,United States,-7,airport
5267,Miramar Marine Corps Air Station - Mitscher Field,Miramar,United States,-8,airport
5268,Hornepayne Municipal Airport,Hornepayne,Canada,-5,airport
5269,Vnukovo International Airport,Moscow,Russia,3,airport
5270,Port Hope Simpson Airport,Port Hope Simpson,Canada,-3.5,airport
5271,Sedona Airport,Sedona,United States,-7,airport
5272,Markham Airport,Markham,Canada,-5,airport
5273,Red Devil Airport,Red Devil,United States,-9,airport
5274,Amsterdam Airport Schiphol,Amsterdam,Netherlands,1,airport
5275,Kowanyama Airport,Kowanyama,Australia,10,airport
5276,Bo Airport,Bo,Sierra Leone,0,airport
5277,Darien Station,Darien,United States,-5,station
5278,Iraan Municipal Airport,Iraan,United States,-6,airport
5279,Imphal Airport,Imphal,India,5.5,airport
5280,Ministro Victor Konder International Airport,Navegantes,Brazil,-3,airport
5281,Niles Station,Niles,United States,-5,station
5282,Upolu Airport,Opolu,United States,-10,airport
5283,José Martí International Airport,Havana,Cuba,-5,airport
5284,Guaratinguetá Airport,Guaratingueta,Brazil,-3,airport
5285,Newcastle Airport,Newcastle,South Africa,2,airport
5286,Lista Airport,Farsund,Norway,1,airport
5287,Siofok Vasutallomas Train Station,Siofok,Hungary,1,station
5288,Nausori International Airport,Nausori,Fiji,12,airport
5289,CFB Trenton,Trenton,Canada,-5,airport
5290,Busto Arsizio Nord Railway Station,Busto Arsizio,Italy,1,station
5291,Port Menier Airport,Port Menier,Canada,-5,airport
5292,Al Asad Air Base,Al Asad,Iraq,3,airport
5293,Tianshui Maijishan Airport,Tianshui,China,8,airport
5294,In Salah Airport,In Salah,Algeria,1,airport
5295,Kearney Municipal Airport,Kearney,United States,-6,airport
5296,Peterborough Airport,Peterborough,Canada,-5,airport
5297,Fianarantsoa Airport,Fianarantsoa,Madagascar,3,airport
5298,Killarney Station,Killarney,Ireland,0,station
5299,Ponciano Arriaga International Airport,San Luis Potosi,Mexico,-6,airport
5300,Mindelheim-Mattsies Airfield,Mindelheim,Germany,1,airport
5301,Clow International Airport,Bolingbrook,United States,-6,airport
5302,Langebaanweg Airport,Langebaanweg,South Africa,2,airport
5303,Earlswood Railway Station,Earlswood,United Kingdom,0,station
5304,Kangirsuk Airport,Kangirsuk,Canada,-5,airport
5305,Portland International Jetport Airport,Portland,United States,-5,airport
5306,Ali Air Base,Nasiriyah,Iraq,3,airport
5307,Caernarfon Airport,Caernarfon,United Kingdom,0,airport
5308,Michigan City Municipal Airport,Michigan City,United States,-6,airport
5309,Gia Lam Air Base,Hanoi,Vietnam,7,airport
5310,Ventimiglia Railway Station,Ventimiglia,Italy,1,station
5311,Ephraim-Gibraltar Airport,Ephraim,United States,-6,airport
5312,Sydney Terminal Railway Station,Sydney,Australia,10,station
5313,Xi'an Xianyang International Airport,Xi'an,China,8,airport
5314,Le Port de Toulon,Toulon,France,1,port
5315,Koyukuk Airport,Koyukuk,United States,-9,airport
5316,San Luis Airport,Ipiales,Colombia,-5,airport
5317,Al-Jawf Domestic Airport,Al-Jawf,Saudi Arabia,3,airport
5318,Brugge Railway Station,Bruges,Belgium,1,station
5319,Nordholz Naval Airbase,Nordholz,Germany,1,airport
5320,Heringsdorf Airport,Heringsdorf,Germany,1,airport
5321,Blackpool International Airport,Blackpool,United Kingdom,0,airport
5322,Ysterplaat Air Force Base,Ysterplaat,South Africa,2,airport
5323,Flabob Airport,Riverside,United States,-8,airport
5324,Queenstown International Airport,Queenstown International,New Zealand,12,airport
5325,White Mountain Airport,White Mountain,United States,-9,airport
5326,Son Bonet Airport,Son Bonet,Spain,1,airport
5327,Glacier Country Heliport,Franz Josef,New Zealand,13,airport
5328,Lake Evella Airport,Lake Evella,Australia,9.5,airport
5329,Hagerstown Regional Richard A Henson Field,Hagerstown,United States,-5,airport
5330,Lompoc Airport,Lompoc,United States,-8,airport
5331,Costa maya port,Costa maya,Mexico,-5,port
5332,Leipzig/Halle Airport,Leipzig,Germany,1,airport
5333,Kalaupapa Airport,Molokai,United States,-10,airport
5334,Nonouti Airport,Nonouti,Kiribati,12,airport
5335,El Plumerillo Airport,Mendoza,Argentina,-3,airport
5336,Range Regional Airport,Hibbing,United States,-6,airport
5337,Yao Airport,Osaka,Japan,9,airport
5338,San Bruno BART Station,San Bruno,United States,-8,station
5339,Figari Sud-Corse Airport,Figari,France,1,airport
5340,Stanhope Municipal Airport,Haliburton,Canada,-5,airport
5341,La Ferté Alais Airfield,La Ferte Alais,France,1,airport
5342,M. R. Štefánik Airport,Bratislava,Slovakia,1,airport
5343,Shahid Asyaee Airport,Masjed Soleiman,Iran,3.5,airport
5344,Sibu Airport,Sibu,Malaysia,8,airport
5345,Ninglang Luguhu Airport,Ninglang,China,8,airport
5346,Florø Airport,Floro,Norway,1,airport
5347,Dawson City Airport,Dawson,Canada,-8,airport
5348,Zirku Airport,Zirku,United Arab Emirates,4,airport
5349,Cherskiy Airport,Cherskiy,Russia,11,airport
5350,Pantnagar Airport,Nainital,India,5.5,airport
5351,Bayshore Station,San Francisco,United States,-8,station
5352,Wigram Airport,Wigram,New Zealand,12,airport
5353,Pont Sur Yonne Airfield,Pont Sur Yonne,France,1,airport
5354,Auch-Lamothe Airport,Auch,France,1,airport
5355,Zvartnots International Airport,Yerevan,Armenia,4,airport
5356,Chan Gurney Municipal Airport,Yankton,United States,-6,airport
5357,Semipalatinsk Airport,Semiplatinsk,Kazakhstan,6,airport
5358,Raiatea Airport,Raiatea Island,French Polynesia,-10,airport
5359,Sheremetyevo International Airport,Moscow,Russia,3,airport
5360,Houli Station,Houli,Taiwan,8,station
5361,Hardwick Field,Cleveland,United States,-5,airport
5362,Akola Airport,Akola,India,5.5,airport
5363,Tunxi International Airport,Huangshan,China,8,airport
5364,Ivanhoe Airport,Ivanhoe,Australia,10,airport
5365,Cartwright Airport,Cartwright,Canada,-4,airport
5366,Kokkola-Pietarsaari Airport,Kruunupyy,Finland,2,airport
5367,Eugene Amtrak Station,Eugene,United States,-8,station
5368,Rustenburg Airport,Rustenburg,South Africa,2,airport
5369,Fayzabad Airport,Faizabad,Afghanistan,4.5,airport
5370,Dhaula Kuan Metro Station,Delhi,India,5.5,station
5371,Atmautluak Airport,Atmautluak,United States,-9,airport
5372,Changzhi Airport,Changzhi,China,8,airport
5373,Kent International Airport,Manston,United Kingdom,0,airport
5374,Gifu-Hashima Station,Hashima,Japan,9,station
5375,La Isabela International Airport,La Isabela,Dominican Republic,-4,airport
5376,Kansai International Airport,Osaka,Japan,9,airport
5377,Lensk Airport,Lensk,Russia,9,airport
5378,Bremen Airport,Bremen,Germany,1,airport
5379,Camiguin Airport,Camiguin,Philippines,8,airport
5380,Sandton Gautrain Station,Johannesburg,South Africa,2,station
5381,Lutsk Airport,Lutsk,Ukraine,2,airport
5382,Eggenfelden Airport,Eggenfelden,Germany,1,airport
5383,Jinshan North Railway Station,Jinshan,China,8,station
5384,London-Corbin Airport/Magee Field,London,United States,-5,airport
5385,Main Station,Taipei,Taiwan,8,station
5386,Ministro Pistarini International Airport,Buenos Aires,Argentina,-3,airport
5387,La Crosse Municipal Airport,La Crosse,United States,-6,airport
5388,Hedlanda Airport,Hede,Sweden,1,airport
5389,Redcliffe Airport,Rothwell,Australia,10,airport
5390,Churchill Falls Airport,Churchill Falls,Canada,-4,airport
5391,Minsk 1 Airport,Minsk,Belarus,3,airport
5392,Mount Keith Airport,Mount Keith,Australia,8,airport
5393,Grabtsevo Airport,Kaluga,Russia,3,airport
5394,Tornio Railway Station,Tornio,Finland,2,station
5395,Iginniarfik Heliport,Iginniarfik,Greenland,-3,airport
5396,La Junta Station,La Junta,United States,-7,station
5397,Burlingame Station,Burlingame,United States,-8,station
5398,Nittenau-Bruck Airport,Nittenau,Germany,1,airport
5399,Nice Railway Station,Nice,France,1,station
5400,Lethem Airport,Lethem,Guyana,-4,airport
5401,Simón Bolívar International Airport,Caracas,Venezuela,-4,airport
5402,Cuers-Pierrefeu Airport,Cuers,France,1,airport
5403,Waukegan National Airport,Chicago,United States,-6,airport
5404,Black Point Airstrip,Black Point,Bahamas,-5,airport
5405,Amakusa Airport,Amakusa,Japan,9,airport
5406,Béchar Boudghene Ben Ali Lotfi Airport,Béchar,Algeria,1,airport
5407,Atar International Airport,Atar,Mauritania,0,airport
5408,Vernal Regional Airport,Vernal,United States,-7,airport
5409,Sakon Nakhon Airport,Sakon Nakhon,Thailand,7,airport
5410,Kristiansund Airport (Kvernberget),Kristiansund,Norway,1,airport
5411,Bokpyinn Airport,Bokepyin,Burma,6.5,airport
5412,Juan Santamaria International Airport,San Jose,Costa Rica,-6,airport
5413,Maturacá Airport,Maturaca,Brazil,-4,airport
5414,Buochs Airport,Buochs,Switzerland,1,airport
5415,Anting North Railway Station,Jiading,China,8,station
5416,Troyes-Barberey Airport,Troyes,France,1,airport
5417,Porto Amboim Airport,Porto Amboim,Angola,1,airport
5418,Dali Airport,Dali,China,8,airport
5419,Robert S Kerr Airport,Poteau,United States,-6,airport
5420,Tweed New Haven Airport,New Haven,United States,-5,airport
5421,Primavera do Leste Airport,PRIMAVERA DO LESTE,Brazil,-4,airport
5422,Kirovsk-Apatity Airport,Apatity,Russia,3,airport
5423,Rocky Mountain House Airport,Rocky Mountain House,Canada,-7,airport
5424,Rennes-Saint-Jacques Airport,Rennes,France,1,airport
5425,Bowling Green Warren County Regional Airport,Bowling Green,United States,-6,airport
5426,Portland Hillsboro Airport,Hillsboro,United States,-8,airport
5427,Corumbá International Airport,Corumba,Brazil,-4,airport
5428,General José María Yáñez International Airport,Guaymas,Mexico,-7,airport
5429,Ipota Airport,Ipota,Vanuatu,11,airport
5430,Saskatoon John G. Diefenbaker International Airport,Saskatoon,Canada,-6,airport
5431,Kozushima Airport,Kozushima,Japan,9,airport
5432,Zurich Oerlikon Railway Station,Zurich,Switzerland,1,station
5433,Queen Street Station,Glasgow,United Kingdom,0,station
5434,Dortmund Airport,Dortmund,Germany,1,airport
5435,Clapham Junction Railway Station,London,United Kingdom,0,station
5436,Pahokee Airport,Pahokee,United States,-5,airport
5437,Pangkal Pinang (Depati Amir) Airport,Pangkal Pinang,Indonesia,7,airport
5438,Simpang Airport,Simpang,Malaysia,8,airport
5439,John Murtha Johnstown Cambria County Airport,Johnstown,United States,-5,airport
5440,Larisa Airport,Larissa,Greece,2,airport
5441,Cuyahoga County Airport,Richmond Heights,United States,-5,airport
5442,Sønderborg Airport,Soenderborg,Denmark,1,airport
5443,Southwest Michigan Regional Airport,Benton Harbor,United States,-5,airport
5444,El Plumerillo Airport,Mendoza,Argentina,-3,airport
5445,Martin Miguel De Guemes International Airport,Salta,Argentina,-3,airport
