,airport_name,city_name,country_name,timezone,type_of_port
5473,Nyingchi Airport,Nyingchi,China,8,airport
5474,Sorocaba Airport,Sorocaba,Brazil,-3,airport
5475,Buluh Tumbang (H A S Hanandjoeddin) Airport,Tanjung Pandan,Indonesia,7,airport
5476,San Isidro del General Airport,San Isidro,Costa Rica,-6,airport
5477,Toowoomba Wellcamp Airport,Toowoomba,Australia,10,airport
5478,Wewak International Airport,Wewak,Papua New Guinea,10,airport
5479,Ghadames East Airport,Ghadames,Libya,2,airport
5480,El Centro NAF Airport (Vraciu Field),El Centro,United States,-8,airport
5481,Blaise Diagne International Airport,Diass,Senegal,0,airport
5482,Jinchuan Airport,Jinchuan,China,8,airport
5483,Villefranche-Tarare Airport,Vilefrance,France,1,airport
5484,Omboue Hopital Airport,Omboue Hospial,Gabon,1,airport
5485,Raton Municipal-Crews Field,Raton,United States,-6,airport
5486,Lošinj Island Airport,Mali Losinj,Croatia,1,airport
5487,Richmond BART Station,Richmond,United States,-8,station
5488,Lake Macquarie Airport,Lake Macquarie,Australia,10,airport
5489,Toliara Airport,Toliara,Madagascar,3,airport
5490,Winnetka Station,Winnetka,United States,-6,station
5491,St Lucie County International Airport,Fort Pierce,United States,-5,airport
5492,Patos de Minas Airport,Patos de Minas,Brazil,-3,airport
5493,Kilaguni Airport,Kilaguni,Kenya,3,airport
5494,Mulia Airport,Mulia,Indonesia,9,airport
5495,Kuopio Airport,Kuopio,Finland,2,airport
5496,Wangerooge Airport,Wangerooge,Germany,1,airport
5497,Southend Airport,Southend,United Kingdom,0,airport
5498,Kitale Airport,Kitale,Kenya,3,airport
5499,Presidente Juscelino Kubistschek International Airport,Brasilia,Brazil,-3,airport
5500,Triangeln Railway Station,Malmo,Sweden,1,station
5501,Kajaani Airport,Kajaani,Finland,2,airport
5502,Moshoeshoe I International Airport,Maseru,Lesotho,2,airport
5503,Forlì Airport,Forli,Italy,1,airport
5504,Fassberg Air Base,Fassberg,Germany,1,airport
5505,Vogtareuth Airport,Vogtareuth,Germany,1,airport
5506,Fazenda Uiapuru Airport,COMODORO,Brazil,-4,airport
5507,Chios Island National Airport,Chios,Greece,2,airport
5508,Gombe Lawanti International Airport,Gombe,Nigeria,1,airport
5509,Civic Center - UN Plaza Station,San Francisco,United States,-8,station
5510,Kangiqsujuaq (Wakeham Bay) Airport,Kangiqsujuaq,Canada,-5,airport
5511,Knebworth Railway Station,Knebworth,United Kingdom,0,station
5512,Kuwait International Airport,Kuwait,Kuwait,3,airport
5513,Bellingham International Airport,Bellingham,United States,-8,airport
5514,Trondheim Airport Værnes,Trondheim,Norway,1,airport
5515,Red Sucker Lake Airport,Red Sucker Lake,Canada,-6,airport
5516,Mainz-Finthen Airport,Mainz,Germany,1,airport
5517,Lake Wales Municipal Airport,Lake Wales,United States,-5,airport
5518,Dayong Airport,Dayong,China,8,airport
5519,Bintulu Airport,Bintulu,Malaysia,8,airport
5520,Codela Airport,Guapiles,Costa Rica,-6,airport
5521,Miaoli Station,Miaoli,Taiwan,8,station
5522,Houlton International Airport,Houlton,United States,-5,airport
5523,Fussen BF,Fussen,Germany,1,station
5524,Moi Air Base,Nairobi,Kenya,3,airport
5525,Berlin-Schönefeld Airport,Berlin,Germany,1,airport
5526,Jena-Schöngleina Airfield,Jena,Germany,1,airport
5527,Bellingham International Airport,Bellingham,United States,-8,airport
5528,Silver Creek Airport,Stann Creek,Belize,-6,airport
5529,Atlas Brasil Cantanhede Airport,Boa Vista,Brazil,-4,airport
5530,Koyukuk Airport,Koyukuk,United States,-9,airport
5531,Ludington Ferry Terminal,Ludington,United States,-5,port
5532,Haverfordwest Airport,Haverfordwest,United Kingdom,0,airport
5533,Springs Airfield,Springs,South Africa,2,airport
5534,Lavan Island Airport,Lavan Island,Iran,3.5,airport
5535,Brigadier Mayor D Cesar Raul Ojeda Airport,San Luis,Argentina,-3,airport
5536,Kosice Railway Station,Kosice,Slovakia,1,station
5537,Cartersville Airport,Cartersville,United States,-5,airport
5538,Repulse Bay Airport,Repulse Bay,Canada,-6,airport
5539,Lüchow-Rehbeck Airport,Luechow,Germany,1,airport
5540,Goerlitz Station,Goerlitz,Germany,1,station
5541,Milano Linate Airport,Milan,Italy,1,airport
5542,Chuzhou Railway Station,Chuzhou,China,8,station
5543,Stavanger Airport Sola,Stavanger,Norway,1,airport
5544,Atlantic City International Airport,Atlantic City,United States,-5,airport
5545,Kogalym International Airport,Kogalym,Russia,5,airport
5546,General Francisco Bermúdez Airport,Carupano,Venezuela,-4,airport
5547,Long Island Mac Arthur Airport,Islip,United States,-5,airport
5548,Al Udeid Air Base,Doha,Qatar,3,airport
5549,Heber City Municipal Airport,Heber,United States,-7,airport
5550,Columbia Metropolitan Airport,Columbia,United States,-5,airport
5551,Susuman Airport,Susuman,Russia,11,airport
5552,Biggs Army Air Field (Fort Bliss),El Paso,United States,-7,airport
5553,Nacala Airport,Nacala,Mozambique,2,airport
5554,Elfin Cove Seaplane Base,Elfin Cove,United States,-9,airport
5555,Lawton Fort Sill Regional Airport,Lawton,United States,-6,airport
5556,Cross City Airport,Cross City,United States,-5,airport
5557,Camp de Tarragona Railway Station,La Secuita,Spain,1,station
5558,Plovdiv South Bus Station,Plovdiv,Bulgaria,2,station
5559,Zhezkazgan Airport,Zhezkazgan,Kazakhstan,6,airport
5560,Churchill Falls Airport,Churchill Falls,Canada,-4,airport
5561,Çiğli Airport,Izmir,Turkey,3,airport
5562,Zamora Airport,Zamora,Mexico,-6,airport
5563,Ruhnu Airfield,Ruhnu,Estonia,2,airport
5564,Lausanne-Blécherette Airport,Lausanne,Switzerland,1,airport
5565,Westerly State Airport,Washington County,United States,-5,airport
5566,Alama Iqbal International Airport,Lahore,Pakistan,5,airport
5567,Moenjodaro Airport,Moenjodaro,Pakistan,5,airport
5568,Bou Saada Airport,Bou Saada,Algeria,1,airport
5569,Castle Airport,Merced,United States,-8,airport
5570,Bojnord Airport,Bojnourd,Iran,3.5,airport
5571,McMinn County Airport,Athens,United States,-5,airport
5572,Plan De Guadalupe International Airport,Saltillo,Mexico,-6,airport
5573,China Lake Naws (Armitage Field) Airport,China Lake,United States,-8,airport
5574,Rancho San Simeon Airport,Cambria,United States,-8,airport
5575,San Luis Airport,San Luis,Spain,1,airport
5576,Allahabad Junction Railway Station,Allahabad,India,5.5,station
5577,Tartu Airport,Tartu,Estonia,2,airport
5578,Eugenio Maria De Hostos Airport,Mayaguez,Puerto Rico,-4,airport
5579,Churchill Falls Airport,Churchill Falls,Canada,-4,airport
5580,Fort Lauderdale-Hollywood International Airport Station at Dania Beach,Dania Beach,United States,-5,airport
5581,Portsmouth International at Pease Airport,Portsmouth,United States,-5,airport
5582,Yichang Sanxia Airport,Yichang,China,8,airport
5583,Neustadt Dosse Bahnhof,Neustadt,Germany,1,station
5584,Linköping City Airport,Linkoeping,Sweden,1,airport
5585,Harrisburg International Airport,Harrisburg,United States,-5,airport
5586,Besançon-La Vèze Airport,Besancon-la-veze,France,1,airport
5587,Geelong Airport,Geelong,Australia,10,airport
5588,Burke Lakefront Airport,Cleveland,United States,-5,airport
5589,Toliara Airport,Toliara,Madagascar,3,airport
5590,Aguni Airport,Aguni,Japan,9,airport
5591,Iqaluit Airport,Iqaluit,Canada,-5,airport
5592,Vijayanagar Aerodrome (JSW),Toranagallu,India,5.5,airport
5593,Bartolomeu Lisandro Airport,Campos,Brazil,-3,airport
5594,King Khaled Military City Airport,King Khalid Mil.city,Saudi Arabia,3,airport
5595,Borg El Arab International Airport,Alexandria,Egypt,2,airport
5596,Port Hardy Ferry Terminal,Port Hardy,Canada,-7,port
5597,Sanshui South Railway Station,Sanshui,China,8,station
5598,Castres-Mazamet Airport,Castres,France,1,airport
5599,Southport Airport,Portage-la-prairie,Canada,-6,airport
5600,Ikela Airport,Ikela,Congo (Kinshasa),1,airport
5601,Qiqihar Sanjiazi Airport,Qiqihar,China,8,airport
5602,Coronel FAP Francisco Secada Vignetta International Airport,Iquitos,Peru,-5,airport
5603,Stormville Airport,Stormville,United States,-5,airport
5604,Blakely Island Airport,Blakely Island,United States,-8,airport
5605,Van Nuys Airport,Van Nuys,United States,-8,airport
5606,Værøy Heliport,Værøy,Norway,1,airport
5607,Goulburn Airport,Goulburn,Australia,10,airport
5608,Sorrento Valley Station,San Diego,United States,-8,station
5609,Lauriston Airport,Carriacou Island,Grenada,-4,airport
5610,Nunapitchuk Airport,Nunapitchuk,United States,-9,airport
5611,Kaunas International Airport,Kaunas,Lithuania,2,airport
5612,Leopoldsburg Airfield,Leopoldsburg,Belgium,1,airport
5613,Jingdezhen Airport,Jingdezhen,China,8,airport
5614,Ballalae Airport,Ballalae,Solomon Islands,11,airport
5615,Windham Airport,Willimantic,United States,-5,airport
5616,Old Crow Airport,Old Crow,Canada,-8,airport
5617,Simón Bolívar International Airport,Caracas,Venezuela,-4,airport
5618,Egal International Airport,Hargeisa,Somalia,3,airport
5619,Tindouf Airport,Tindouf,Algeria,1,airport
5620,Tottenham Railway Station,Tottenham,Australia,10,station
5621,Caernarfon Airport,Caernarfon,United Kingdom,0,airport
5622,Lure Malbouhans Air Base,Malbouhans,France,1,airport
5623,Al Najaf International Airport,Najaf,Iraq,3,airport
5624,Ashby BART Station,Berkeley,United States,-8,station
5625,Obermehler-Schlotheim Airport,Obermehler,Germany,1,airport
5626,Ottawa / Gatineau Airport,Gatineau,Canada,-5,airport
5627,Boun Neau Airport,Phongsaly,Laos,7,airport
5628,Tunxi International Airport,Huangshan,China,8,airport
5629,Francisco Beltrão Airport,Francisco Beltrao,Brazil,-3,airport
5630,Port Menier Airport,Port Menier,Canada,-5,airport
5631,Suvarnabhumi Station,Bangkok,Thailand,7,station
5632,Francisco Carle Airport,Jauja,Peru,-5,airport
5633,Praslin Airport,Praslin,Seychelles,4,airport
5634,Pankow-Heinersdorf Bahnhof,Berlin,Germany,1,station
5635,Béchar Boudghene Ben Ali Lotfi Airport,Béchar,Algeria,1,airport
5636,Bergen Railway Station,Bergen,Norway,1,station
5637,Yeysk Airport,Eysk,Russia,3,airport
5638,St. Mary's Airport,ST MARY\'S,United Kingdom,0,airport
5639,Cape Romanzof LRRS Airport,Cape Romanzof,United States,-9,airport
5640,Hyllie Railway Station,Malmo,Sweden,1,station
5641,Pecos Municipal Airport,Pecos,United States,-6,airport
5642,Groennedal Heliport,Groennedal,Greenland,-3,airport
5643,Jehonville Air Base,Bertrix,Belgium,1,airport
5644,Weinheim/Bergstraße Airport,Weinheim,Germany,1,airport
5645,Ain Oussera Airport,Ain Oussera,Algeria,1,airport
5646,Chokurdakh Airport,Chokurdah,Russia,11,airport
5647,Nukus Airport,Nukus,Uzbekistan,5,airport
5648,Geraldton Greenstone Regional Airport,Geraldton,Canada,-5,airport
5649,Hua Hin Airport,Prachuap Khiri Khan,Thailand,7,airport
5650,Lee Gilmer Memorial Airport,Gainesville,United States,-5,airport
5651,Dobbins Air Reserve Base,Marietta,United States,-5,airport
5652,Hastings Aerodrome,Hastings,New Zealand,12,airport
5653,Johannesburg Park Station,Johannesburg,South Africa,2,station
5654,Sardar-e-Jangal Airport,Rasht,Iran,3.5,airport
5655,Yangyang International Airport,Sokcho / Gangneung,South Korea,9,airport
5656,Glasgow Industrial Airport,Glasgow,United States,-7,airport
5657,Sabetha Municipal Airport,Sabetha,United States,-6,airport
5658,Mataiva Airport,Mataiva,French Polynesia,-10,airport
5659,Yeysk Airport,Eysk,Russia,3,airport
5660,Fazenda Uiapuru Airport,COMODORO,Brazil,-4,airport
5661,Ormoc Airport,Ormoc City,Philippines,8,airport
5662,Dhaula Kuan Metro Station,Delhi,India,5.5,station
5663,Ivato Airport,Antananarivo,Madagascar,3,airport
5664,Carl R Keller Field,Port Clinton,United States,-5,airport
5665,Bantayan Airport,Bantayan,Philippines,8,airport
5666,Ivato Airport,Antananarivo,Madagascar,3,airport
5667,Paulatuk (Nora Aliqatchialuk Ruben) Airport,Paulatuk,Canada,-7,airport
5668,Clarkson GO Station,Mississauga,Canada,-5,station
5669,Suavanao Airport,Suavanao,Solomon Islands,11,airport
5670,Emmonak Airport,Emmonak,United States,-9,airport
5671,Puerto Bolívar Airport,Puerto Bolivar,Colombia,-5,airport
5672,Lake Murray Airport,Lake Murray,Papua New Guinea,10,airport
5673,Atlantic City International Airport,Atlantic City,United States,-5,airport
5674,Acklington Railway Station,Acklington,United Kingdom,0,station
5675,Kilaguni Airport,Kilaguni,Kenya,3,airport
5676,Shekou Ferry Terminal,Shenzhen,China,8,port
5677,Shillong Airport,Shillong,India,5.5,airport
5678,Tasiusaq (Qaasuitsup) Heliport,Tasiusaq,Greenland,-3,airport
5679,Annemasse Airport,Annemasse,France,1,airport
5680,Prince Abdulmohsin Bin Abdulaziz Airport,Yenbo,Saudi Arabia,3,airport
5681,Prince Albert Glass Field,Prince Albert,Canada,-6,airport
5682,Langebaanweg Airport,Langebaanweg,South Africa,2,airport
5683,57th Street Station,Chicago,United States,-6,station
5684,Bredasdorp Airport,Barberton,South Africa,2,airport
5685,Invercargill Airport,Invercargill,New Zealand,12,airport
5686,Coburg Station,Coburg,Canada,-5,station
5687,Tuktoyaktuk Airport,Tuktoyaktuk,Canada,-7,airport
5688,CFB Trenton,Trenton,Canada,-5,airport
5689,Shaikh Zaid Airport,Rahim Yar Khan,Pakistan,5,airport
5690,Barkarby Airport,Stockholm,Sweden,1,airport
5691,Stormville Airport,Stormville,United States,-5,airport
5692,Mount Isa Airport,Mount Isa,Australia,10,airport
5693,Nukus Airport,Nukus,Uzbekistan,5,airport
5694,Wilmington Amtrak Station,Wilmington,United States,-5,station
5695,Addison Airport,Addison,United States,-6,airport
5696,Yeltsovka Airport,Novosibirsk,Russia,7,airport
5697,Cazaux (BA 120) Air Base,Cazaux,France,1,airport
5698,Songyuan Chaganhu Airport,Songyuan,China,8,airport
5699,Greensburg Station,Greensburg,United States,-5,station
5700,Liege-Guillemins Railway Station,Liege,Belgium,1,station
5701,Bario Airport,Bario,Malaysia,8,airport
5702,Merritt Island Airport,Cocoa,United States,-5,airport
5703,Mayaguana Airport,Mayaguana,Bahamas,-5,airport
5704,Sonnborner Strasse Schwebebahn Station,Wuppertal,Germany,1,station
5705,Nampong Air Base,Nampong,Burma,6.5,airport
5706,Wheeler Sack Army Air Field,Fort Drum,United States,-5,airport
5707,Alameda Naval Air Station,Alameda,United States,-8,airport
5708,St Petersburg Clearwater International Airport,St. Petersburg,United States,-5,airport
5709,Scottsdale Airport,Scottsdale,United States,-7,airport
5710,Tulsipur Airport,Dang,Nepal,5.75,airport
5711,Rhinecliff-Kingston Amtrak Station,Rhinebeck,United States,-5,station
5712,Arorae Island Airport,Arorae,Kiribati,12,airport
5713,Bacolod-Silay Airport,Bacolod,Philippines,8,airport
5714,Abel Santamaria Airport,Santa Clara,Cuba,-5,airport
5715,Geraldton Greenstone Regional Airport,Geraldton,Canada,-5,airport
5716,Waycross Ware County Airport,Waycross,United States,-5,airport
5717,Budapest Nepliget Coach Station,Budapest,Hungary,1,station
5718,Tilichiki Airport,Tilichiki,Russia,12,airport
5719,Godthaab / Nuuk Airport,Godthaab,Greenland,-3,airport
5720,Turkmenabat Airport,Chardzhou,Turkmenistan,5,airport
5721,Normans Cay Airport,Norman's Cay,Bahamas,-5,airport
5722,Sorocaba Airport,Sorocaba,Brazil,-3,airport
5723,Kapuskasing Airport,Kapuskasing,Canada,-5,airport
5724,Black Tickle Airport,Black Tickle,Canada,-4,airport
5725,Long Island Mac Arthur Airport,Islip,United States,-5,airport
5726,Longyan Guanzhishan Airport,Longyan,China,8,airport
5727,Comodoro Pedro Zanni Airport,Pehuajo,Argentina,-3,airport
5728,Kassel-Calden Airport,Kassel,Germany,1,airport
5729,Kajaani Airport,Kajaani,Finland,2,airport
5730,Kosice Railway Station,Kosice,Slovakia,1,station
5731,Tancos Airbase,Tancos,Portugal,0,airport
5732,Ondangwa Airport,Ondangwa,Namibia,1,airport
5733,Nakhon Si Thammarat Airport,Nakhon Si Thammarat,Thailand,7,airport
5734,Qaanaaq Airport,Qaanaaq,Greenland,-4,airport
5735,Villa Dolores Airport,Villa Dolores,Argentina,-3,airport
5736,Mandinga Airport,Condoto,Colombia,-5,airport
5737,Stephens County Airport,Breckenridge,United States,-6,airport
5738,Iran Shahr Airport,Iran Shahr,Iran,3.5,airport
5739,Tainan Station,Tainan,Taiwan,8,station
5740,Khost Airport,Khost,Afghanistan,4.5,airport
5741,Kericho Airport,Kericho,Kenya,3,airport
5742,Kamishly Airport,Kamishly,Syria,2,airport
5743,Kherson International Airport,Kherson,Ukraine,2,airport
5744,Bimini North Seaplane Base,Bimini,Bahamas,-5,airport
5745,Suvarnabhumi Station,Bangkok,Thailand,7,station
5746,Halim Perdanakusuma International Airport,Jakarta,Indonesia,7,airport
5747,Fayetteville Regional Grannis Field,Fayetteville,United States,-5,airport
5748,Asturias Airport,Aviles,Spain,1,airport
5749,Hope Bay Aerodrome,Hope Bay,Canada,-7,airport
5750,Palo Alto Airport of Santa Clara County,Palo Alto,United States,-8,airport
5751,Dubrovnik Airport,Dubrovnik,Croatia,1,airport
5752,Lancaster Airport,Lancaster,United States,-5,airport
5753,Il Caravaggio International Airport,Bergamo,Italy,1,airport
5754,Songkhla Airport,Songkhla,Thailand,7,airport
5755,Southend Airport,Southend,United Kingdom,0,airport
5756,Grants-Milan Municipal Airport,Grants,United States,-7,airport
5757,Teniente FAP Jaime A De Montreuil Morales Airport,Chimbote,Peru,-5,airport
5758,Nowra Airport,Nowra,Australia,10,airport
5759,Dowagiac Municipal Airport,Dowagiac,United States,-5,airport
5760,Yamaguchi Ube Airport,Yamaguchi,Japan,9,airport
5761,El Palomar Airport,El Palomar,Argentina,-3,airport
5762,Greenwich Station,Greenwich,United States,-5,station
5763,Southern Wisconsin Regional Airport,Janesville,United States,-6,airport
5764,Madeira Airport,Funchal,Portugal,0,airport
5765,Kidston Airport,Kidston,Australia,10,airport
5766,Hughenden Airport,Hughenden,Australia,10,airport
5767,Sakaiminato Port,Sakaiminato,Japan,9,port
5768,Sonnborner Strasse Schwebebahn Station,Wuppertal,Germany,1,station
5769,Capitán Manuel Ríos Airbase,Carrizal,Venezuela,-4,airport
5770,Chautauqua County-Dunkirk Airport,Dunkirk,United States,-5,airport
5771,Inácio Luís do Nascimento Airport,Juara,Brazil,-4,airport
5772,Jorhat Airport,Jorhat,India,5.5,airport
5773,Buchs SG Bahnhof,Buchs SG,Switzerland,1,station
5774,Helsingborg Cruise Port,Helsingborg,Sweden,1,port
5775,General E. Mosconi Airport,Comodoro Rivadavia,Argentina,-3,airport
5776,Gelendzhik Airport,Gelendzhik,Russia,3,airport
5777,Ylivieska Railway Station,Ylivieska,Finland,2,station
5778,Negage Airport,Negage,Angola,1,airport
5779,Sir Charles Gaetan Duval Airport,Rodriguez Island,Mauritius,4,airport
5780,Aldershot Station,Burlington,Canada,-5,station
5781,San Luis Airport,Ipiales,Colombia,-5,airport
5782,Ordu Giresun Airport,Ordu-Giresun,Turkey,2,airport
5783,Kudat Airport,Kudat,Malaysia,8,airport
5784,Stephenville Airport,Stephenville,Canada,-3.5,airport
5785,Thorne Bay Seaplane Base,Thorne Bay,United States,-9,airport
5786,Springfield Amtrak Station,Springfield MA,United States,-5,station
5787,Minsk 1 Airport,Minsk,Belarus,3,airport
5788,Kolpashevo Airport,Kolpashevo,Russia,7,airport
5789,Batticaloa Airport,Batticaloa,Sri Lanka,5.5,airport
5790,Wagga Wagga Railway Station,Wagga Wagga,Australia,10,station
5791,Brown Bluff Port,Brown Bluff,Antarctica,12,port
5792,Notodden Airport,Notodden,Norway,1,airport
5793,Eastport Municipal Airport,Eastport,United States,-5,airport
5794,Alphonse Airport,Alphonse,Seychelles,4,airport
5795,Hotan Airport,Hotan,China,8,airport
5796,Loughborough Station,Loughborough,United Kingdom,0,station
5797,Mombasa Moi International Airport,Mombasa,Kenya,3,airport
5798,Nyugati Railway Terminal,Budapest,Hungary,1,station
5799,Srr Ahmadu Bello International Airport,Birnin Kebbi,Nigeria,1,airport
5800,Ashford International Railway Station,Ashford,United Kingdom,0,station
5801,Portland Hillsboro Airport,Hillsboro,United States,-8,airport
5802,Lynchburg Regional Preston Glenn Field,Lynchburg,United States,-5,airport
5803,Silver Creek Airport,Stann Creek,Belize,-6,airport
5804,Greenwood–Leflore Airport,Greenwood,United States,-6,airport
5805,Stepnogorsk airport,Stepnogorsk,Kazakhstan,6,airport
5806,Pleiku Airport,Pleiku,Vietnam,7,airport
5807,Tobago-Crown Point Airport,Scarborough,Trinidad and Tobago,-4,airport
5808,Kleinsee Airport,Kleinsee,South Africa,2,airport
5809,Nashik Airport,Nasik Road,India,5.5,airport
5810,Calatayud Railway Station,Calatayud,Spain,1,station
5811,Tokaj Vasutallomas Station,Tokaj,Hungary,1,station
5812,La Araucanía Airport,Temuco,Chile,-3,airport
5813,Old Arctic Bay Airport,Arctic Bay,Canada,-6,airport
5814,Redwood City Station,Redwood City,United States,-8,station
5815,Duong Dong Airport,Phu Quoc,Vietnam,7,airport
5816,São Gabriel da Cachoeira Airport,Sao Gabriel,Brazil,-4,airport
5817,Ye Airport,Ye,Burma,6.5,airport
5818,Portoroz Airport,Portoroz,Slovenia,1,airport
5819,Pembina Municipal Airport,Pembina,United States,-6,airport
5820,Detroit Metropolitan Wayne County Airport,Detroit,United States,-5,airport
5821,Treasure Cay Airport,Treasure Cay,Bahamas,-5,airport
5822,Munich Railway,Munich,Germany,1,station
5823,Orapa Airport,Orapa,Botswana,2,airport
5824,Points North Landing Airport,Points North Landing,Canada,-6,airport
5825,Lee C Fine Memorial Airport,Kaiser Lake Ozark,United States,-6,airport
5826,Burlingame Station,Burlingame,United States,-8,station
5827,Farah Airport,Farah,Afghanistan,4.3,airport
5828,Tsletsi Airport,Djelfa,Algeria,1,airport
5829,Christiansted Harbor Seaplane Base,Christiansted,Virgin Islands,-4,airport
5830,Béziers-Vias Airport,Beziers,France,1,airport
5831,Delingha Airport,Haixi,China,8,airport
5832,Tripoli International Airport,Tripoli,Libya,2,airport
5833,St. John's International Airport,St. John's,Canada,-3.5,airport
5834,Kitoi Bay Seaplane Base,Kitoi Bay,United States,-9,airport
5835,Cap Skirring Airport,Cap Skiring,Senegal,0,airport
5836,Bryant Army Heliport,Fort Richardson,United States,-9,airport
5837,Bursa Airport,Bursa,Turkey,3,airport
5838,Port Menier Airport,Port Menier,Canada,-5,airport
5839,Kangersuatsiaq Heliport,Kangersuatsiaq,Greenland,-3,airport
5840,Kolpashevo Airport,Kolpashevo,Russia,7,airport
5841,Quanzhou Jinjiang International Airport,Quanzhou,China,8,airport
5842,Annecy-Haute-Savoie-Mont Blanc Airport,Annecy,France,1,airport
5843,Nordhavn Railway Station,Copenhagen,Denmark,1,station
5844,Rio Amazonas Airport,Pastaza,Ecuador,-5,airport
5845,Kunsan Air Base,Kunsan,South Korea,9,airport
5846,Grant County Airport,Silver City,United States,-7,airport
5847,Changde Airport,Changde,China,8,airport
5848,Milford Sound Airport,Milford Sound,New Zealand,12,airport
5849,Tokunoshima Airport,Tokunoshima,Japan,9,airport
5850,Shiraz Shahid Dastghaib International Airport,Shiraz,Iran,3.5,airport
5851,Emporia Municipal Airport,Emporia,United States,-6,airport
5852,Bario Airport,Bario,Malaysia,8,airport
5853,Highwood Station,Highwood,United States,-6,station
5854,Lok Nayak Jayaprakash Airport,Patina,India,5.5,airport
5855,Brainerd Lakes Regional Airport,Brainerd,United States,-6,airport
5856,Quonset State Airport,North Kingstown,United States,-5,airport
5857,Qamdo Bangda Airport,Bangda,China,8,airport
5858,Ein Shemer Airfield,Eyn-shemer,Israel,2,airport
5859,Meadow Lake Airport,Meadow Lake,Canada,-6,airport
5860,Camden Station,Baltimore,United States,-5,station
5861,Norðfjörður Airport,Nordfjordur,Iceland,0,airport
5862,Orlando International Airport,Orlando,United States,-5,airport
5863,Greeley–Weld County Airport,Greeley,United States,-7,airport
5864,Nioki Airport,Nioki,Congo (Kinshasa),1,airport
5865,Fayetteville Amtrak Station,Fayetteville,United States,-5,station
5866,Monseñor Óscar Arnulfo Romero International Airport,San Salvador,El Salvador,-6,airport
5867,Midway CTA Station,Chicago,United States,-6,station
5868,Manihiki Island Airport,Manihiki Island,Cook Islands,-10,airport
5869,Ust-Ilimsk Airport,Ust Ilimsk,Russia,8,airport
5870,Muhammad Salahuddin Airport,Bima,Indonesia,8,airport
5871,Kalgoorlie Boulder Airport,Kalgoorlie,Australia,8,airport
5872,Kangersuatsiaq Heliport,Kangersuatsiaq,Greenland,-3,airport
5873,Bursa Airport,Bursa,Turkey,3,airport
5874,Jamnagar Airport,Jamnagar,India,5.5,airport
5875,Hannover Airport,Hannover,Germany,1,airport
5876,Sokodé Airport,Sokode,Togo,0,airport
5877,Moulins-Montbeugny Airport,Moulins,France,1,airport
5878,Sirjan Airport,Sirjan,Iran,3.5,airport
5879,Etawah Railway Station,Etawah,India,5.5,station
5880,Maria Montez International Airport,Barahona,Dominican Republic,-4,airport
5881,Nuku Airport,Nuku,Papua New Guinea,10,airport
5882,Khankala Air Base,Grozny,Russia,3,airport
5883,Myrdal Station,Myrdal,Norway,1,station
5884,Viracopos International Airport,Campinas,Brazil,-3,airport
5885,Kruså-Padborg Airport,Krusa-padborg,Denmark,1,airport
5886,Long Branch GO Station,Toronto,Canada,-5,station
5887,Bauerfield International Airport,Port-vila,Vanuatu,11,airport
5888,Hauptbahnhof,Salzburg,Austria,1,station
5889,Jiaxing South Railway Station,Jiaxing,China,8,station
5890,Papa Westray Airport,Papa Westray,United Kingdom,0,airport
5891,Rostock-Laage Airport,Laage,Germany,1,airport
5892,Faro Airport,Faro,Portugal,0,airport
5893,Myrdal Station,Myrdal,Norway,1,station
5894,Netaji Subhash Chandra Bose International Airport,Kolkata,India,5.5,airport
5895,SEA Seaplane,Seattle,United States,-7,airport
5896,Merstham Railway Station,Merstham,United Kingdom,0,station
5897,Gold Coast Airport,Coolangatta,Australia,10,airport
5898,Rotuma Airport,Rotuma,Fiji,12,airport
5899,Amsterdam Airport Schiphol,Amsterdam,Netherlands,1,airport
5900,Stord Airport,Stord,Norway,1,airport
5901,Makung Airport,Makung,Taiwan,8,airport
5902,Tennant Creek Airport,Tennant Creek,Australia,9.5,airport
5903,Ziguinchor Airport,Ziguinchor,Senegal,0,airport
5904,Tufi Airport,Tufi,Papua New Guinea,10,airport
5905,North Berwick Railway Station,North Berwick,United Kingdom,0,station
5906,Fremont Municipal Airport,Fremont,United States,-5,airport
5907,Rishiri Airport,Rishiri Island,Japan,9,airport
5908,Chongqing Jiangbei International Airport,Chongqing,China,8,airport
5909,Chadron Municipal Airport,Chadron,United States,-7,airport
5910,Grabtsevo Airport,Kaluga,Russia,3,airport
5911,Erkrath Railway Station,Erkrath,Germany,1,station
5912,Kaunas International Airport,Kaunas,Lithuania,2,airport
5913,Žilina Airport,Žilina,Slovakia,1,airport
5914,Soewondo Air Force Base,Medan,Indonesia,7,airport
5915,Fort Worth Alliance Airport,Fort Worth,United States,-6,airport
5916,Chichester/Goodwood Airport,Goodwood,United Kingdom,0,airport
5917,Mount Gambier Airport,Mount Gambier,Australia,9.5,airport
5918,Kalkgurung Airport,Kalkgurung,Australia,9.5,airport
5919,Karup Airport,Karup,Denmark,1,airport
5920,Thandwe Airport,Thandwe,Burma,6.5,airport
5921,Umuarama Airport,Umuarama,Brazil,-3,airport
5922,La Junta Municipal Airport,La Junta,United States,-7,airport
5923,Homer Airport,Homer,United States,-9,airport
5924,Tan Tan Airport,Tan Tan,Morocco,0,airport
5925,Brilon/Hochsauerlandkreis Airfield,Brilon,Germany,1,airport
5926,Vallenar Airport,Vallenar,Chile,-4,airport
