,airport_name,city_name,country_name,timezone,type_of_port
4690,Presidente João Suassuna Airport,Campina Grande,Brazil,-3,airport
4691,St. Polten Hauptbahnhof,St. Polten,Austria,1,station
4692,Balıkesir Merkez Airport,Balikesir,Turkey,3,airport
4693,Djibouti-Ambouli Airport,Djibouti,Djibouti,3,airport
4694,Cutral-Co Airport,Cutralco,Argentina,-3,airport
4695,Jimma Airport,Jimma,Ethiopia,3,airport
4696,Mahdia Airport,Mahdia,Guyana,-4,airport
4697,Midway CTA Station,Chicago,United States,-6,station
4698,Kerben Airport,Kerben,Kyrgyzstan,6,airport
4699,Matsushima Air Base,Matsushima,Japan,9,airport
4700,Airport Regional Station,Frankfurt,Germany,1,airport
4701,Heliport Hotel das Cataratas,Cataratas National Park,Brazil,-3,airport
4702,Playa Baracoa Airport,Baracoa Playa,Cuba,-5,airport
4703,Marlboro Gautrain Station,Johannesburg,South Africa,2,station
4704,Target Field Metro Transit Station,Minneapolis,United States,-6,station
4705,Ye Airport,Ye,Burma,6.5,airport
4706,Yalata Mission Airport,Yalata,Australia,9.5,airport
4707,Miri Airport,Miri,Malaysia,8,airport
4708,Santo Domingo de Los Colorados Airport,Santo Domingo,Ecuador,-5,airport
4709,Brookings Regional Airport,Brookings,United States,-6,airport
4710,Zamboanga International Airport,Zamboanga,Philippines,8,airport
4711,Boston Back Bay Station,Boston,United States,-5,station
4712,Yaoqiang Airport,Jinan,China,8,airport
4713,Merseburg Airport,Muehlhausen,Germany,1,airport
4714,Kelowna International Airport,Kelowna,Canada,-8,airport
4715,Misima Island Airport,Misima Island,Papua New Guinea,10,airport
4716,Roma Airport,Roma,Australia,10,airport
4717,Nakhon Si Thammarat Airport,Nakhon Si Thammarat,Thailand,7,airport
4718,Port Hedland International Airport,Port Hedland,Australia,8,airport
4719,Farah Airport,Farah,Afghanistan,4.3,airport
4720,Mara Serena Lodge Airstrip,Masai Mara,Kenya,3,airport
4721,Stockholm Skavsta Airport,Stockholm,Sweden,1,airport
4722,Volgograd International Airport,Volgograd,Russia,3,airport
4723,Tiputini Airport,Tiputini,Ecuador,-5,airport
4724,Tobago-Crown Point Airport,Scarborough,Trinidad and Tobago,-4,airport
4725,Nykobing Falster Railway Station,Nykobing Falster,Denmark,1,station
4726,Monroe Reqional Airport,Charlotte,United States,-5,airport
4727,Lotnisko Korne,Koszalin,Poland,1,airport
4728,Groton New London Airport,Groton CT,United States,-5,airport
4729,Gilman Station,Gilman,United States,-6,station
4730,Passau Hbf,Passau,Germany,1,station
4731,Wustermark Railway Station,Wustermark,Germany,1,station
4732,Lund Central Station,Lund,Sweden,1,station
4733,Lingayen Airport,Lingayen,Philippines,8,airport
4734,Schenectady Amtrak Station,Schenectady,United States,-5,station
4735,Tefé Airport,Tefe,Brazil,-4,airport
4736,Kings Park Station,Kings Park,United States,-5,station
4737,Rotuma Airport,Rotuma,Fiji,12,airport
4738,Kaohsiung International Airport,Kaohsiung,Taiwan,8,airport
4739,Poplar Hill Airport,Poplar Hill,Canada,-6,airport
4740,Beverly Farms Station,Beverly,United States,-5,station
4741,Sumbawa Besar Airport,Sumbawa Island,Indonesia,8,airport
4742,Falcone–Borsellino Airport,Palermo,Italy,1,airport
4743,Lavan Island Airport,Lavan Island,Iran,3.5,airport
4744,Las Vegas Helicopters Heliport,Las vegas,United States,-8,airport
4745,El Alamein International Airport,Dabaa City,Egypt,2,airport
4746,Siglufjörður Airport,Siglufjordur,Iceland,0,airport
4747,Madera Municipal Airport,Madera,United States,-8,airport
4748,Oxford Railway Station,Oxford,United Kingdom,0,station
4749,Alalapadu Airstrip,Alapadu,Suriname,-3,airport
4750,Passau Hbf,Passau,Germany,1,station
4751,Ostrava Leos Janáček Airport,Ostrava,Czech Republic,1,airport
4752,Robert Gabriel Mugabe International Airport,Harare,Zimbabwe,2,airport
4753,CFB Greenwood,Greenwood,Canada,-4,airport
4754,Wonju/Hoengseong Air Base (K-38/K-46),Wonju,South Korea,9,airport
4755,Richmond Airport,Richmond,Australia,10,airport
4756,Meadows Field,Bakersfield,United States,-8,airport
4757,Hachinohe Airport,Hachinoe,Japan,9,airport
4758,Abadan Airport,Abadan,Iran,3.5,airport
4759,Guangyuan Airport,Guangyuan,China,8,airport
4760,Aire-sur-l'Adour Airport,Aire-sur-l'adour,France,1,airport
4761,Fritzlar Airport,Fritzlar,Germany,1,airport
4762,Dibrugarh Airport,Mohanbari,India,5.5,airport
4763,Bermuda Dunes Airport,Palm Springs,United States,-8,airport
4764,Queen Beatrix International Airport,Oranjestad,Aruba,-4,airport
4765,Mianwali Air Base,Mianwali,Pakistan,5,airport
4766,Delta County Airport,Escanaba,United States,-5,airport
4767,Makurdi Airport,Makurdi,Nigeria,1,airport
4768,Front Range Airport,Denver,United States,-6,airport
4769,Afyon Airport,Afyon,Turkey,3,airport
4770,Andrés Miguel Salazar Marcano Airport,Isla De Coche,Venezuela,-4,airport
4771,Bandırma Airport,Bandirma,Turkey,3,airport
4772,Tampa Executive Airport,Tampa,United States,-5,airport
4773,Alxa Right Banner Badanjilin Airport,Alxa Right Banner,China,8,airport
4774,Pitt Island Airport,Pitt Island,New Zealand,12.75,airport
4775,Al Ahsa Airport,Al-ahsa,Saudi Arabia,3,airport
4776,Chignik Fisheries Airport,Chignik,United States,-9,airport
4777,Peachtree Center MARTA Station,Atlanta,United States,-5,station
4778,Nanchong Airport,Nanchong,China,8,airport
4779,Red Sucker Lake Airport,Red Sucker Lake,Canada,-6,airport
4780,Cozumel International Airport,Cozumel,Mexico,-5,airport
4781,57th Street Station,Chicago,United States,-6,station
4782,Thun Airport,Thun,Switzerland,1,airport
4783,Airport Terminal Station,Freising,Germany,1,airport
4784,Dyess Air Force Base,Abilene,United States,-6,airport
4785,Bora Bora Airport,Bora Bora,French Polynesia,-10,airport
4786,Mimizan Airport,Mimizan,France,1,airport
4787,Qassimiut Heliport,Qassimiut,Greenland,-3,airport
4788,Borj El Amri Airport,Bordj El Amri,Tunisia,1,airport
4789,Benson Airstrip,Uvalde,United States,-6,airport
4790,Lanzarote Airport,Arrecife,Spain,0,airport
4791,Norwich International Airport,Norwich,United Kingdom,0,airport
4792,Chatham Seaplane Base,Sitka,United States,-9,airport
4793,Cold Bay Airport,Cold Bay,United States,-9,airport
4794,Silver Creek Airport,Stann Creek,Belize,-6,airport
4795,New Tanegashima Airport,Tanegashima,Japan,9,airport
4796,Alexandra Palace Railway Station,Haringey,United Kingdom,0,station
4797,Golmud Airport,Golmud,China,8,airport
4798,Aschaffenburg Airport,Aschaffenburg,Germany,1,airport
4799,Kericho Airport,Kericho,Kenya,3,airport
4800,Yaroslavsky Station,Moscow,Russia,3,station
4801,Martin Campbell Field Airport,Copperhead,United States,-5,airport
4802,London Heliport,London,United Kingdom,0,airport
4803,Chitina Airport,Chitina,United States,-9,airport
4804,Andi Jemma Airport,Masamba,Indonesia,8,airport
4805,Takapoto Airport,Takapoto,French Polynesia,-10,airport
4806,Mallam Aminu International Airport,Kano,Nigeria,1,airport
4807,Saint-Yan Airport,St.-yan,France,1,airport
4808,Jeongseok Airport,Seogwipo,South Korea,9,airport
4809,Cape Dorset Airport,Cape Dorset,Canada,-5,airport
4810,Hoonah Airport,Hoonah,United States,-9,airport
4811,Angoon Seaplane Base,Angoon,United States,-9,airport
4812,Varkaus Airport,Varkaus,Finland,2,airport
4813,Providence Station,Providence,United States,-5,station
4814,Chautauqua County-Jamestown Airport,Jamestown,United States,-5,airport
4815,David Wayne Hooks Memorial Airport,Houston,United States,-6,airport
4816,Manitoulin East Municipal Airport,Manitowaning,Canada,-5,airport
4817,RAF Wyton,Wyton,United Kingdom,0,airport
4818,West 30th St. Heliport,New York,United States,-5,airport
4819,Katoomba Train Station,Katoomba,Australia,10,station
4820,Jose Maria Córdova International Airport,Rio Negro,Colombia,-5,airport
4821,Mac Dill Air Force Base,Tampa,United States,-5,airport
4822,Kokomo Municipal Airport,Kokomo,United States,-4,airport
4823,Malta International Airport,Malta,Malta,1,airport
4824,Namlea Airport,Namlea,Indonesia,9,airport
4825,Manihi Airport,Manihi,French Polynesia,-10,airport
4826,Bayannur Tianjitai Airport,Bayannur,China,8,airport
4827,Narsaq Heliport,Narsaq,Greenland,-3,airport
4828,Benson Airstrip,Uvalde,United States,-6,airport
4829,Prainha Airport,APUI,Brazil,-4,airport
4830,Hatzor Air Base,Haztor,Israel,2,airport
4831,Hazrat Nizamuddin Railway Station,New Delhi,India,5.5,station
4832,Salina Municipal Airport,Salina,United States,-6,airport
4833,Takayama Station,Takayama,Japan,9,station
4834,Carcassonne Station,Carcassonne,France,1,station
4835,Rodríguez Ballón International Airport,Arequipa,Peru,-5,airport
4836,Kongiganak Airport,Kongiganak,United States,-9,airport
4837,Strasbourg Bus Station,Strasbourg,France,1,station
4838,Orléans-Bricy (BA 123) Air Base,Orleans,France,1,airport
4839,Zhengzhou Xinzheng International Airport,Zhengzhou,China,8,airport
4840,Srr Ahmadu Bello International Airport,Birnin Kebbi,Nigeria,1,airport
4841,Gunnison Crested Butte Regional Airport,Gunnison,United States,-7,airport
4842,Maxwell Air Force Base,Montgomery,United States,-6,airport
4843,Saarbrücken Airport,Saarbruecken,Germany,1,airport
4844,General Rivadeneira Airport,Esmeraldas,Ecuador,-5,airport
4845,Southwest Bay Airport,Malekula Island,Vanuatu,11,airport
4846,Golfo de Morrosquillo Airport,Tolu,Colombia,-5,airport
4847,Karl Stefan Memorial Airport,Norfolk  Nebraska,United States,-6,airport
4848,Benjamin Rivera Noriega Airport,Culebra Island,Puerto Rico,-4,airport
4849,Omtepe Airport,Moyogalpa,Nicaragua,-6,airport
4850,Suzhou Railway Station,Suzhou,China,8,station
4851,Fort Mcpherson Airport,Fort Mcpherson,Canada,-7,airport
4852,Normans Cay Airport,Norman's Cay,Bahamas,-5,airport
4853,Likoma Island Airport,Likoma Island,Malawi,2,airport
4854,Tête-à-la-Baleine Airport,Tête-à-la-Baleine,Canada,-4,airport
4855,South Naknek Nr 2 Airport,South Naknek,United States,-9,airport
4856,Ishurdi Airport,Ishurdi,Bangladesh,6,airport
4857,Hohenfels Army Air Field,Hohenfels,Germany,1,airport
4858,Selfridge Air National Guard Base Airport,Mount Clemens,United States,-5,airport
4859,Pamplona Railway Station,Pamplona,Spain,1,station
4860,Sukhumi Dranda Airport,Sukhumi,Georgia,4,airport
4861,Roberts International Airport,Monrovia,Liberia,0,airport
4862,Griffin-Spalding County Airport,Griffin,United States,-5,airport
4863,Cufar Airport,Cufar,Guinea-Bissau,0,airport
4864,Newton City-County Airport,Newton,United States,-6,airport
4865,Pinelawn Station,Melville,United States,-5,station
4866,Amílcar Cabral International Airport,Amilcar Cabral,Cape Verde,-1,airport
4867,Andravida Air Base,Andravida,Greece,2,airport
4868,Spokane Amtrak Station,Spokane,United States,-8,station
4869,Annecy-Haute-Savoie-Mont Blanc Airport,Annecy,France,1,airport
4870,Full Sutton Airfield,York,United Kingdom,0,airport
4871,Balkhash Airport,Balkhash,Kazakhstan,6,airport
4872,General Lucio Blanco International Airport,Reynosa,Mexico,-6,airport
4873,Chimborazo Airport,Riobamba,Ecuador,-5,airport
4874,Lumberton Regional Airport,Lumberton,United States,-5,airport
4875,Woitape Airport,Woitape,Papua New Guinea,10,airport
4876,Cherkasy International Airport,Cherkassy,Ukraine,2,airport
4877,Bishop International Airport,Flint,United States,-5,airport
4878,Ukkusissat Heliport,Ukkusissat,Greenland,-3,airport
4879,Burke Lakefront Airport,Cleveland,United States,-5,airport
4880,Sodankyla Airport,Sodankyla,Finland,2,airport
4881,Finke Airport,Finke,Australia,9.5,airport
4882,Cancún International Airport,Cancun,Mexico,-5,airport
4883,Henry E Rohlsen Airport,St. Croix Island,Virgin Islands,-4,airport
4884,Tsletsi Airport,Djelfa,Algeria,1,airport
4885,Tung Chung Station,Hong Kong,Hong Kong,8,station
4886,Narrandera Airport,Narrandera,Australia,10,airport
4887,General Francisco Bermúdez Airport,Carupano,Venezuela,-4,airport
4888,Grants-Milan Municipal Airport,Grants,United States,-7,airport
4889,Downtown Mountain View Station,Mountain View,United States,-8,station
4890,St Catherine International Airport,St. Catherine,Egypt,2,airport
4891,Shank Air Base,Shank,Afghanistan,4.5,airport
4892,Tatakoto Airport,Tatakoto,French Polynesia,-10,airport
4893,Pratteln Bahnhof,Pratteln,Switzerland,1,station
4894,Calicut International Airport,Calicut,India,5.5,airport
4895,Waco Regional Airport,Waco,United States,-6,airport
4896,Boende Airport,Boende,Congo (Kinshasa),1,airport
4897,Old Crow Airport,Old Crow,Canada,-8,airport
4898,Pichoy Airport,Valdivia,Chile,-4,airport
4899,Mountain Village Airport,Mountain Village,United States,-9,airport
4900,Trondheim Airport Værnes,Trondheim,Norway,1,airport
4901,Bergerac-Roumanière Airport,Bergerac,France,1,airport
4902,Abqaiq Airport,Abqaiq,Saudi Arabia,3,airport
4903,Lumberton Regional Airport,Lumberton,United States,-5,airport
4904,Vernal Regional Airport,Vernal,United States,-7,airport
4905,Heathrow Central Railway Station,Hillingdon,United Kingdom,0,station
4906,Taitung Airport,Fengnin,Taiwan,8,airport
4907,Moree Airport,Moree,Australia,10,airport
4908,Iginniarfik Heliport,Iginniarfik,Greenland,-3,airport
4909,Sierra Blanca Regional Airport,Ruidoso,United States,-7,airport
4910,Lewa Airport,Lewa Downs,Kenya,3,airport
4911,Lancaster Airport,Lancaster,United States,-5,airport
4912,San Sebastian Railway Station,San Sebastian,Spain,1,station
4913,Larisa Airport,Larissa,Greece,2,airport
4914,Deauville-Saint-Gatien Airport,Deauville,France,1,airport
4915,Spitak Railway Station,Spitak,Armenia,4,station
4916,Redcliffe Airport,Redcliffe,Vanuatu,11,airport
4917,Coronel Horácio de Mattos Airport,Lençóis,Brazil,-3,airport
4918,Mogilev Airport,Mogilev,Belarus,3,airport
4919,Naiu Airport,Niau,French Polynesia,-10,airport
4920,Sant Cugat Station,Sant Cugat del Valles,Spain,1,station
4921,Leigh Creek Airport,Leigh Creek,Australia,9.5,airport
4922,Treasure Cay Airport,Treasure Cay,Bahamas,-5,airport
4923,Abilene Regional Airport,Abilene,United States,-6,airport
4924,Buochs Airport,Buochs,Switzerland,1,airport
4925,Ibn Batouta Airport,Tanger,Morocco,0,airport
4926,Tana Toraja Airport,Toraja,Indonesia,8,airport
4927,Ouarzazate Airport,Ouarzazate,Morocco,0,airport
4928,Yeosu Airport,Yeosu,South Korea,9,airport
4929,Jhansi Airport,Jhansi,India,5.5,airport
4930,Celle-Arloh Airport,Celle,Germany,1,airport
4931,Kai Tak International Airport ,Hong Kong,Hong Kong,8,airport
4932,Kearney Municipal Airport,Kearney,United States,-6,airport
4933,Aguni Airport,Aguni,Japan,9,airport
4934,Staroselye Airport,Rybinsk,Russia,3,airport
4935,Rodby Port,Rodby,Denmark,1,port
4936,Major Brigadeiro Doorgal Borges Airport,Barbacena,Brazil,-3,airport
4937,Bar Harbor Yarmouth Ferry Terminal,Bar Harbor ME,United States,-5,port
4938,Sandy Lake Airport,Sandy Lake,Canada,-6,airport
4939,Wanganui Airport,Wanganui,New Zealand,12,airport
4940,Dresden Airport,Dresden,Germany,1,airport
4941,Karpathos Airport,Karpathos,Greece,2,airport
4942,Capitán de Av. Emilio Beltrán Airport,Guayaramerín,Bolivia,-4,airport
4943,Ignatyevo Airport,Blagoveschensk,Russia,9,airport
4944,DLF Airport,Del Rio,United States,-6,airport
4945,Tottori Airport,Tottori,Japan,9,airport
4946,Meadows Field,Bakersfield,United States,-8,airport
4947,Funter Bay Seaplane Base,Funter Bay,United States,-9,airport
4948,Mallam Aminu International Airport,Kano,Nigeria,1,airport
4949,Tancos Airbase,Tancos,Portugal,0,airport
4950,Suzhou North Railway Station,Suzhou,China,8,station
4951,Weeze Airport,Weeze,Germany,1,airport
4952,Olympic Station,Hong Kong,Hong Kong,8,station
4953,Aitutaki Airport,Aitutaki,Cook Islands,-10,airport
4954,Harrismith Airport,Harrismith,South Africa,2,airport
4955,Pleiku Airport,Pleiku,Vietnam,7,airport
4956,Augsburg Railway,Augsburg,Germany,1,station
4957,Región de Murcia International Airport,Murcia,Spain,1,airport
4958,Monroe County Airport,Bloomington,United States,-5,airport
4959,Bourg-Ceyzériat Airport,Bourg,France,1,airport
4960,Wipim Airport,Wipim,Papua New Guinea,10,airport
4961,Paluknys Airport,Paluknys,Lithuania,2,airport
4962,Paamiut Heliport,Paamiut,Greenland,-3,airport
4963,General Bartolome Salom International Airport,Puerto Cabello,Venezuela,-4,airport
4964,Dayton-Wright Brothers Airport,Dayton,United States,-5,airport
4965,Rabil Airport,Boa Vista,Cape Verde,-1,airport
4966,Sangster International Airport,Montego Bay,Jamaica,-5,airport
4967,East Midlands Airport,East Midlands,United Kingdom,0,airport
4968,Brussels Airport,Brussels,Belgium,1,airport
4969,Council Bluffs Municipal Airport,Council Bluffs,United States,-5,airport
4970,Voss Station,Voss,Norway,1,station
4971,Güvercinlik Airport,Ankara,Turkey,2,airport
4972,Kwamalasoemoetoe Airport,Kwamelasemoetoe,Suriname,-3,airport
4973,Downsview Airport,Toronto,Canada,-5,airport
4974,Tabing Airport,Padang,Indonesia,7,airport
4975,St. George Airport,St. George,United States,-9,airport
4976,Bairnsdale Airport,Bairnsdale,Australia,10,airport
4977,Shymkent Airport,Chimkent,Kazakhstan,6,airport
4978,Mangalore Airport,Mangalore,Australia,10,airport
4979,Arlesey Railway Station,Arlesey,United Kingdom,0,station
4980,Kruiningen-Yerseke Railway Station,Kruiningen,Netherlands,1,station
4981,Lompoc Airport,Lompoc,United States,-8,airport
4982,Granada Station,Granada,Spain,1,station
4983,Siguiri Airport,Siguiri,Guinea,0,airport
4984,Long Island Mac Arthur Airport,Islip,United States,-5,airport
4985,Dublin Airport,Dublin,Ireland,0,airport
4986,Calais-Dunkerque Airport,Calais,France,1,airport
4987,Nulato Airport,Nulato,United States,-9,airport
4988,General Francisco Bermúdez Airport,Carupano,Venezuela,-4,airport
4989,Manihi Airport,Manihi,French Polynesia,-10,airport
4990,Lo Wu Station,Hong Kong,Hong Kong,8,station
4991,Hayward Park Station,San Mateo,United States,-8,station
4992,Zhenjiang Railway Station,Zhenjiang,China,8,station
4993,Como San Giovanni Railway Station,Como,Italy,2,station
4994,Palanan Community Airport,Palanan,Philippines,8,airport
4995,Cap Skirring Airport,Cap Skiring,Senegal,0,airport
4996,Suvarnabhumi Station,Bangkok,Thailand,7,station
4997,Union Island International Airport,Union Island,Saint Vincent and the Grenadines,-4,airport
4998,Jamnagar Airport,Jamnagar,India,5.5,airport
4999,Suffield Heliport,Suffield,Canada,-7,airport
5000,Glendale Municipal Airport,Glendale,United States,-7,airport
5001,Vogtareuth Airport,Vogtareuth,Germany,1,airport
5002,MoD St. Athan,St. Athan,United Kingdom,0,airport
5003,Langley Air Force Base,Hampton,United States,-5,airport
5004,Kongolo Airport,Kongolo,Congo (Kinshasa),1,airport
5005,Mikkeli Airport,Mikkeli,Finland,2,airport
5006,Kastrup Airport Station,Kastrup,Denmark,1,airport
5007,Kolpashevo Airport,Kolpashevo,Russia,7,airport
5008,Navoi Airport,Navoi,Uzbekistan,5,airport
5009,Monument Valley Airport,Monument Valley,United States,-7,airport
5010,Ilorin International Airport,Ilorin,Nigeria,1,airport
5011,Tsuiki Air Field,Tsuiki,Japan,9,airport
5012,Tahoua Airport,Tahoua,Niger,1,airport
5013,Manuel Márquez de León International Airport,La Paz,Mexico,-7,airport
5014,Coburg Station,Coburg,Canada,-5,station
5015,Marakei Airport,Marakei,Kiribati,12,airport
5016,Albany Airport,Albany,Australia,8,airport
5017,Saint-Affrique-Belmont Airport,St.-afrique-belmont,France,1,airport
5018,Jönköping Airport,Joenkoeping,Sweden,1,airport
5019,East Midlands Airport,East Midlands,United Kingdom,0,airport
5020,Lamerd Airport,Lamerd,Iran,3.5,airport
5021,Licenciado Benito Juarez International Airport,Mexico City,Mexico,-6,airport
5022,Stavropol Shpakovskoye Airport,Stavropol,Russia,3,airport
5023,Zutendaal Air Base,Zutendaal,Belgium,1,airport
5024,Anuradhapura Air Force Base,Anuradhapura,Sri Lanka,5.5,airport
5025,Alluitsup Paa Heliport,Alluitsup Paa,Greenland,-3,airport
5026,Leeds East Airport,Church Fenton,United Kingdom,0,airport
5027,Chatham Railway Station,Chatham,Canada,-5,station
5028,Evanston-Uinta County Airport-Burns Field,Evanston,United States,-7,airport
5029,Qiqihar Sanjiazi Airport,Qiqihar,China,8,airport
5030,Penticton Airport,Penticton,Canada,-8,airport
5031,Millinocket Municipal Airport,Millinocket,United States,-5,airport
5032,Wageningen Airstrip,Wageningen,Suriname,-3,airport
5033,Edson Airport,Edson,Canada,-7,airport
5034,Hyllie Railway Station,Malmo,Sweden,1,station
5035,Krasnokamensk Airport,Krasnokamensk,Russia,9,airport
5036,Yakataga Airport,Yakataga,United States,-9,airport
5037,Balmaceda Airport,Balmaceda,Chile,-4,airport
5038,Kudat Airport,Kudat,Malaysia,8,airport
5039,Msembe Airport,Msembe,Tanzania,3,airport
5040,Xinwuri Station,Taichung,Taiwan,8,station
5041,Tahoua Airport,Tahoua,Niger,1,airport
5042,Yaroslavsky Station,Moscow,Russia,3,station
5043,Leon (Fanor Urroz) Airport,Leon,Nicaragua,-6,airport
5044,Boston South Station,Boston,United States,-5,station
5045,London Euston Railway Station,London,United Kingdom,0,station
5046,Leros Airport,Leros,Greece,2,airport
5047,Tefé Airport,Tefe,Brazil,-4,airport
5048,Chakcharan Airport,Chaghcharan,Afghanistan,4.5,airport
5049,Bantayan Airport,Bantayan,Philippines,8,airport
5050,Redhill Aerodrome,Redhill,United Kingdom,0,airport
5051,Ebbsfleet International Railway Station,Ebbsfleet Valley,United Kingdom,0,station
5052,Karamay Airport,Karamay,China,8,airport
5053,Krasnokamensk Airport,Krasnokamensk,Russia,9,airport
5054,İncirlik Air Base,Adana,Turkey,3,airport
5055,Heathrow Central Railway Station,Hillingdon,United Kingdom,0,station
5056,Confresa Airport,Confresa,Brazil,-4,airport
5057,Chitose Air Base,Chitose,Japan,9,airport
5058,Cahors-Lalbenque Airport,Cahors,France,1,airport
5059,Trivandrum International Airport,Trivandrum,India,5.5,airport
5060,Cowra Airport,Chatsworth,Australia,10,airport
5061,Osijek-Čepin Airfield,Cepin,Croatia,1,airport
5062,Trombetas Airport,Oriximina,Brazil,-3,airport
5063,Hung Hom Railway Station,Hong Kong,Hong Kong,8,station
5064,Plum Island Airport,Newburyport,United States,-5,airport
5065,Agincourt GO Station,Toronto,Canada,-5,station
5066,Kigoma Airport,Kigoma,Tanzania,3,airport
5067,Redhill Aerodrome,Redhill,United Kingdom,0,airport
5068,Leigh Creek Airport,Leigh Creek,Australia,9.5,airport
5069,Kamphaeng Saen Airport,Nakhon Pathom,Thailand,7,airport
5070,Matsushima Air Base,Matsushima,Japan,9,airport
5071,Pirna Bahnhof,Pirna,Germany,1,station
5072,Hoonah Airport,Hoonah,United States,-9,airport
5073,Union Station,Ocala,United States,-5,station
5074,Groton New London Airport,Groton CT,United States,-5,airport
5075,Ie Shima Auxiliary Air Base,Iejima,Japan,9,airport
5076,Halls Creek Airport,Halls Creek,Australia,8,airport
5077,Northern Aroostook Regional Airport,Frenchville,United States,-5,airport
5078,Pittsburgh-Monroeville Airport,Monroeville,United States,-5,airport
5079,Kilimanjaro International Airport,Kilimanjaro,Tanzania,3,airport
5080,RAF Barkston Heath,Barkston Heath,United Kingdom,0,airport
5081,Echo Bay water aerodrome,Echo Bay,Canada,-8,airport
5082,Yancheng Airport,Yancheng,China,8,airport
5083,Marlboro Gautrain Station,Johannesburg,South Africa,2,station
5084,St. George Airport,St. George,United States,-9,airport
5085,Awaba Airport,Awaba,Papua New Guinea,10,airport
5086,Gelendzhik Airport,Gelendzhik,Russia,3,airport
5087,Pirna Bahnhof,Pirna,Germany,1,station
5088,Stennis International Airport,Bay St. Louis,United States,-5,airport
5089,Fazenda Vaticano Airport,Cruz,Brazil,-3,airport
5090,Troyes-Barberey Airport,Troyes,France,1,airport
5091,Yeager Airport,Charleston,United States,-5,airport
5092,Northwest Florida Beaches International Airport,Panama City,United States,-6,airport
5093,Sokol Airport,Magadan,Russia,11,airport
5094,Camp de Tarragona Railway Station,La Secuita,Spain,1,station
5095,Slovenj Gradec Airport,Slovenj Gradec,Slovenia,1,airport
5096,Tunxi International Airport,Huangshan,China,8,airport
5097,Springfield-Beckley Municipal Airport,Springfield,United States,-5,airport
5098,La Defense Heliport,Paris,France,1,airport
5099,Akwa Ibom International Airport,Uyo,Nigeria,1,airport
5100,Moton Field Municipal Airport,Tuskegee,United States,-6,airport
5101,Tyonek Airport,Tyonek,United States,-9,airport
5102,Longyan Guanzhishan Airport,Longyan,China,8,airport
5103,Wilkes County Airport,North Wilkesboro,United States,-5,airport
5104,Nurnberg HBF,Nurnberg,Germany,1,station
5105,Loakan Airport,Baguio,Philippines,8,airport
5106,Pennsylvania Railroad Station,Fort Wayne,United States,-5,station
5107,Caldera Airport,Caldera,Chile,-4,airport
5108,Douglas Municipal Airport,Douglas,United States,-7,airport
5109,Puruk Cahu Airport,Puruk Cahu,Indonesia,7,airport
5110,Valenciennes-Denain Airport,Valenciennes,France,1,airport
5111,Legazpi City International Airport,Legazpi,Philippines,8,airport
5112,Nyurba Airport,Nyurba,Russia,9,airport
5113,Wittmundhafen Airport,Wittmundhafen,Germany,1,airport
5114,Fond du Lac County Airport,Fond du Lac,United States,-6,airport
5115,Stapleton International Airport,Denver,United States,-7,airport
5116,Glendale Municipal Airport,Glendale,United States,-7,airport
5117,Port Lincoln Airport,Port Lincoln,Australia,9.5,airport
5118,Pellworm Field,Pellworm,Germany,1,airport
5119,Misima Island Airport,Misima Island,Papua New Guinea,10,airport
5120,Shobdon Aerodrome,Shobdon,United Kingdom,0,airport
5121,Rabil Airport,Boa Vista,Cape Verde,-1,airport
5122,Newtok Airport,Newtok,United States,-9,airport
5123,Barajas Station,Madrid,Spain,1,station
5124,Dhaula Kuan Metro Station,Delhi,India,5.5,station
5125,Lutsk Airport,Lutsk,Ukraine,2,airport
5126,Ramona Airport,Ramona,United States,-8,airport
5127,Miami International Airport,Miami,United States,-5,airport
5128,Győr-Pér International Airport,Győr,Hungary,1,airport
5129,Wallops Flight Facility Airport,Wallops Island,United States,-5,airport
5130,Airport Terminal Station,Freising,Germany,1,airport
5131,Niagara Falls Station,Niagara Falls,Canada,-5,station
5132,Winnipeg / St. Andrews Airport,Winnipeg,Canada,-6,airport
5133,Tampa Union Station,Tampa,United States,-5,station
5134,New Century Aircenter Airport,Olathe,United States,-6,airport
5135,Diori Hamani International Airport,Niamey,Niger,1,airport
5136,Wunnumin Lake Airport,Wunnumin Lake,Canada,-5,airport
5137,İncirlik Air Base,Adana,Turkey,3,airport
5138,Fort Albany Airport,Fort Albany,Canada,-5,airport
5139,Ghadames East Airport,Ghadames,Libya,2,airport
5140,Central Railway Station,Montreal,Canada,-5,station
5141,Bir Moghrein Airport,Bir Moghrein,Mauritania,0,airport
5142,Hakata Port International Terminal,Fukuoka,Japan,9,port
5143,Al Asad Air Base,Al Asad,Iraq,3,airport
5144,Bochum HBF,Bochum,Germany,1,station
5145,Sisli Belediyesi Evlendirme Dairesi Heliport,Istanbul,Turkey,3,airport
5146,La Junta Municipal Airport,La Junta,United States,-7,airport
5147,Vero Beach Regional Airport,Vero Beach,United States,-5,airport
5148,River Forest Station,River Forest,United States,-6,station
5149,Capital City Airport,Lansing,United States,-5,airport
5150,Kitakyūshū Airport,Kitakyushu,Japan,9,airport
5151,La Désirade Airport,Grande Anse,Guadeloupe,-4,airport
5152,Phnom Penh International Airport,Phnom-penh,Cambodia,7,airport
5153,La Cerdanya Airport,Das i Fontanals de Cerdanya,Spain,1,airport
