,airport_name,city_name,country_name,timezone,type_of_port
5461,Plzeň-Líně Airport,Line,Czech Republic,1,airport
5462,Saluda County Airport,Saluda,United States,-5,airport
5463,Black Tickle Airport,Black Tickle,Canada,-4,airport
5464,Lake Worth Station,Lake Worth,United States,-5,station
5465,Van Buren Street Station,Chicago,United States,-6,station
5466,Mytilene International Airport,Mytilini,Greece,2,airport
5467,Bayannur Tianjitai Airport,Bayannur,China,8,airport
5468,HaHagana Railway Station,Tel-Aviv,Israel,2,station
5469,Maturacá Airport,Maturaca,Brazil,-4,airport
5470,Fazenda Colen Airport,Lucas do Rio Verde,Brazil,-4,airport
5471,Sege Airport,Sege,Solomon Islands,11,airport
5472,Déline Airport,Deline,Canada,-7,airport
5473,Lincoln Airport,Lincoln,United States,-6,airport
5474,Wunnumin Lake Airport,Wunnumin Lake,Canada,-5,airport
5475,Buri Ram Airport,Buri Ram,Thailand,7,airport
5476,Slovenj Gradec Airport,Slovenj Gradec,Slovenia,1,airport
5477,Martin State Airport,Baltimore,United States,-5,airport
5478,Andrau Airpark,Houston,United States,-6,airport
5479,Thandwe Airport,Thandwe,Burma,6.5,airport
5480,Ouzinkie Airport,Ouzinkie,United States,-9,airport
5481,Attleboro MBTA Station,Attleboro,United States,-5,station
5482,Dinwiddie County Airport,Petersburg,United States,-5,airport
5483,Coetivy Airport,Coetivy,Seychelles,4,airport
5484,Detroit Amtrak Station,Detroit,United States,-5,station
5485,Elizabethtown Station,Elizabethtown,United States,-5,station
5486,Shah Mokhdum Airport,Rajshahi,Bangladesh,6,airport
5487,Iguatu Airport,Iguatu,Brazil,-3,airport
5488,Union County Airport,Marysville,United States,-5,airport
5489,Sibu Airport,Sibu,Malaysia,8,airport
5490,Suzhou North Railway Station,Suzhou,China,8,station
5491,Gera-Leumnitz Airfield,Gera,Germany,1,airport
5492,Sheldon Point Airport,Nunam Iqua,United States,-9,airport
5493,Westport Airport,Westport,New Zealand,12,airport
5494,Moi Air Base,Nairobi,Kenya,3,airport
5495,Saint-Flour-Coltines Airport,St.-flour,France,1,airport
5496,RAF Odiham,Odiham,United Kingdom,0,airport
5497,Dowagiac Municipal Airport,Dowagiac,United States,-5,airport
5498,Aragatz Railway Station,Aragatz,Armenia,4,station
5499,Strother Field,Winfield,United States,-6,airport
5500,Calicut International Airport,Calicut,India,5.5,airport
5501,Shannon Airport,Shannon,Ireland,0,airport
5502,Kalbarri Airport,Kalbarri,Australia,8,airport
5503,Saint-Georges-de-l'Oyapock Airport,St.-georges Oyapock,French Guiana,-3,airport
5504,Bassatine Airport,Meknes,Morocco,0,airport
5505,Chulman Airport,Neryungri,Russia,9,airport
5506,Lasikin Airport,Sinabang,Indonesia,7,airport
5507,Hung Hom Railway Station,Hong Kong,Hong Kong,8,station
5508,Münster Osnabrück Airport,Munster,Germany,1,airport
5509,Wuppertal-Vohwinkel Station,Wuppertal,Germany,1,station
5510,Granada Station,Granada,Spain,1,station
5511,Yei Airport,Yei,Sudan,3,airport
5512,Cognac-Châteaubernard (BA 709) Air Base,Cognac,France,1,airport
5513,Battambang Airport,Battambang,Cambodia,7,airport
5514,Buckland Airport,Buckland,United States,-9,airport
5515,Trieste–Friuli Venezia Giulia Airport,Ronchi De Legionari,Italy,1,airport
5516,Staniel Cay Airport,Staniel Cay,Bahamas,-5,airport
5517,Pembina Municipal Airport,Pembina,United States,-6,airport
5518,Ust-Nera Airport,Ust-Nera,Russia,10,airport
5519,Jasper County Airport-Bell Field,Jasper,United States,-5,airport
5520,Gualeguaychu Airport,Gualeguaychu,Argentina,-3,airport
5521,Lethem Airport,Lethem,Guyana,-4,airport
5522,Puerto Rico Airport,Puerto Rico/Manuripi,Bolivia,-4,airport
5523,Calatayud Railway Station,Calatayud,Spain,1,station
5524,Dübendorf Air Base,Dubendorf,Switzerland,1,airport
5525,Jim Hamilton L.B. Owens Airport,Columbia,United States,-4,airport
5526,Libertador Gral D Jose De San Martin Airport,Posadas,Argentina,-3,airport
5527,Laupheim Air Base,Laupheim,Germany,1,airport
5528,Ngot Nzoungou Airport,Loubomo,Congo (Brazzaville),1,airport
5529,Daniel Field,Augusta,United States,-5,airport
5530,Caucaya Airport,Puerto Leguízamo,Colombia,-5,airport
5531,Datadawai Airport,Datadawai-Borneo Island,Indonesia,8,airport
5532,Salt Lake City International Airport,Salt Lake City,United States,-7,airport
5533,Staniel Cay Airport,Staniel Cay,Bahamas,-5,airport
5534,Saint-Laurent-du-Maroni Airport,Saint-Laurent-du-Maroni,French Guiana,-3,airport
5535,Maturacá Airport,Maturaca,Brazil,-4,airport
5536,Piarco International Airport,Port-of-spain,Trinidad and Tobago,-4,airport
5537,Santa Terezinha Airport,Joacaba,Brazil,-3,airport
5538,Tura Mountain Airport,Tura,Russia,7,airport
5539,Licenciado y General Ignacio Lopez Rayon Airport,Uruapan,Mexico,-6,airport
5540,Niles Station,Niles,United States,-5,station
5541,Teslin Airport,Teslin,Canada,-8,airport
5542,Texarkana Regional Webb Field,Texarkana,United States,-6,airport
5543,Oslo Lufthavn,Oslo,Norway,1,airport
5544,London Heliport,London,United Kingdom,0,airport
5545,Sliač Airport,Sliac,Slovakia,1,airport
5546,Wenshan Airport,Wenshan,China,8,airport
5547,Alpnach Air Base,Alpnach,Switzerland,1,airport
5548,Windwood Fly-In Resort Airport,Davis,United States,-4,airport
5549,Teniente Vidal Airport,Coyhaique,Chile,-4,airport
5550,Catamarca Airport,Catamarca,Argentina,-3,airport
5551,Emmonak Airport,Emmonak,United States,-9,airport
5552,Rawlins Municipal Airport/Harvey Field,Rawlins,United States,-7,airport
5553,Assab International Airport,Assab,Eritrea,3,airport
5554,Darwin International Airport,Darwin,Australia,9.5,airport
5555,Hannover Messe-Heliport,Hannover,Germany,1,airport
5556,Siena-Ampugnano Airport,Siena,Italy,1,airport
5557,Palm Beach International Airport,West Palm Beach,United States,-5,airport
5558,Ampara Airport,Galoya,Sri Lanka,5.5,airport
5559,Ramstein Air Base,Ramstein,Germany,1,airport
5560,Unionville GO Station,Markham,Canada,-5,station
5561,Pudong Intl Airport Station,Shanghai,China,8,airport
5562,Barcelos Airport,Barcelos,Brazil,-4,airport
5563,Bulgan Airport,Bulgan,Mongolia,8,airport
5564,New Bedford Regional Airport,New Bedford,United States,-5,airport
5565,Marktoberdorf BF,Marktoberdorf,Germany,1,station
5566,Fort Worth Meacham International Airport,Fort Worth,United States,-6,airport
5567,Coffeyville Municipal Airport,Coffeyville,United States,-5,airport
5568,Kugluktuk Airport,Coppermine,Canada,-7,airport
5569,Hannover Messe-Heliport,Hannover,Germany,1,airport
5570,Hakodate Airport,Hakodate,Japan,9,airport
5571,Tsletsi Airport,Djelfa,Algeria,1,airport
5572,St Petersburg Clearwater International Airport,St. Petersburg,United States,-5,airport
5573,Crocodile Camp Air Strip,Tsavo East,Kenya,3,airport
5574,Pattani Airport,Pattani,Thailand,7,airport
5575,Rincon De Los Sauces Airport,Rincon de los Sauces,Argentina,-3,airport
5576,El Bosque Airport,Santiago,Chile,-4,airport
5577,Usiminas Airport,Ipatinga,Brazil,-3,airport
5578,Île Art - Waala Airport,Waala,New Caledonia,11,airport
5579,Las Américas International Airport,Santo Domingo,Dominican Republic,-4,airport
5580,Mindelheim-Mattsies Airfield,Mindelheim,Germany,1,airport
5581,Dawson City Airport,Dawson,Canada,-8,airport
5582,Kapalua Airport,Lahania-kapalua,United States,-10,airport
5583,Anisakan Airport,Anisakan,Burma,6.5,airport
5584,Old Rhinebeck Airport,Rhinebeck,United States,-5,airport
5585,Sunan Shuofang International Airport,Wuxi,China,8,airport
5586,Holmesburg Jct Station,Philadelphia,United States,-5,station
5587,Brookings Regional Airport,Brookings,United States,-6,airport
5588,Mendig Airfield,Mendig,Germany,1,airport
5589,Erebuni Airport,Yerevan,Armenia,4,airport
5590,Chambéry-Savoie Airport,Chambery,France,1,airport
5591,Montreal Central Bus Station,Montreal,Canada,-5,station
5592,Sioux Lookout Airport,Sioux Lookout,Canada,-6,airport
5593,Ponta Porã Airport,Ponta Pora,Brazil,-4,airport
5594,Mataveri Airport,Easter Island,Chile,-6,airport
5595,Jyvaskyla Airport,Jyvaskyla,Finland,2,airport
5596,Hooper Bay Airport,Hooper Bay,United States,-9,airport
5597,Reggane Airport,Reggan,Algeria,1,airport
5598,Tancos Airbase,Tancos,Portugal,0,airport
5599,Lutsk Airport,Lutsk,Ukraine,2,airport
5600,Strasbourg Bus Station,Strasbourg,France,1,station
5601,Maafushivaru Seaplane Dock,Maafushivaru Resort,Maldives,5,airport
5602,Laoag International Airport,Laoag,Philippines,8,airport
5603,Kwigillingok Airport,Kwigillingok,United States,-9,airport
5604,Schonefeld Flughafen Station,Schonefeld,Germany,1,station
5605,Emmen Air Base,Emmen,Switzerland,1,airport
5606,Santa Maria Airport,Santa Maria (island),Portugal,-1,airport
5607,Aerodromo Municipal de Coimbra,Coimba,Portugal,0,airport
5608,Ambilobe Airport,Ambilobe,Madagascar,3,airport
5609,Tancos Airbase,Tancos,Portugal,0,airport
5610,Longview Ranch Airport,Longview,United States,-8,airport
5611,Aksu Airport,Aksu,China,8,airport
5612,Porto Seguro Airport,Porto Seguro,Brazil,-3,airport
5613,Norway House Airport,Norway House,Canada,-6,airport
5614,Necochea Airport,Necochea,Argentina,-3,airport
5615,Sadiq Abubakar III International Airport,Sokoto,Nigeria,1,airport
5616,Campbell River Airport,Campbell River,Canada,-8,airport
5617,Moron Air Base,Sevilla,Spain,1,airport
5618,Tajima Airport,Toyooka,Japan,9,airport
5619,Soekarno-Hatta International Airport,Jakarta,Indonesia,7,airport
5620,Las Brujas Airport,Corozal,Colombia,-5,airport
5621,Alldays Airport,Alldays,South Africa,2,airport
5622,Coimbra Hospital Covões Heliport,Covilha,Portugal,0,airport
5623,Anderson Municipal Darlington Field,ANDERSON,United States,-4,airport
5624,Lošinj Island Airport,Mali Losinj,Croatia,1,airport
5625,Nouméa Magenta Airport,Noumea,New Caledonia,11,airport
5626,Manapouri Airport,Manapouri,New Zealand,12,airport
5627,Glasgow International Airport,Glasgow,United Kingdom,0,airport
5628,Deadman's Cay Airport,Dead Man's Cay,Bahamas,-5,airport
5629,Hakone-Yumoto Station,Hakone,Japan,9,station
5630,"Szczecin-Goleniów ""Solidarność"" Airport",Szczecin,Poland,1,airport
5631,Temindung Airport,Samarinda,Indonesia,8,airport
5632,Kingston Norman Rogers Airport,Kingston,Canada,-5,airport
5633,Fulton County Airport Brown Field,Atlanta,United States,-5,airport
5634,Pittsburgh-Monroeville Airport,Monroeville,United States,-5,airport
5635,N 104 Helipad,Ulleung,South Korea,9,airport
5636,Sam Neua Airport,Sam Neua,Laos,7,airport
5637,RAF Coningsby,Coningsby,United Kingdom,0,airport
5638,Mongu Airport,Mongu,Zambia,2,airport
5639,Prairie Du Chien Municipal Airport,Prairie du Chien,United States,-6,airport
5640,Grantham Railway Station,Grantham,United Kingdom,0,station
5641,Croton-Harmon Station,Croton-on-Hudson,United States,-5,station
5642,Montbéliard-Courcelles Airfield,Montbeliard,France,1,airport
5643,General Leobardo C. Ruiz International Airport,Zacatecas,Mexico,-6,airport
5644,Waycross Ware County Airport,Waycross,United States,-5,airport
5645,Boise Air Terminal/Gowen Field,Boise,United States,-7,airport
5646,Hendrik Swellengrebel Airport,Swellendam,South Africa,2,airport
5647,Umuarama Airport,Umuarama,Brazil,-3,airport
5648,Cognac-Châteaubernard (BA 709) Air Base,Cognac,France,1,airport
5649,Mullheim Baden Station,Mullheim,Germany,1,station
5650,Wonderboom Airport,Pretoria,South Africa,2,airport
5651,Reggane Airport,Reggan,Algeria,1,airport
5652,Nuugaatsiaq Heliport,Nuugaatsiaq,Greenland,-3,airport
5653,Burwash Airport,Burwash,Canada,-8,airport
5654,Lihue Airport,Lihue,United States,-10,airport
5655,Grafenwohr Army Air Field,Grafenwoehr,Germany,1,airport
5656,Charlotte Douglas International Airport,Charlotte,United States,-5,airport
5657,Tuluksak Airport,Tuluksak,United States,-9,airport
5658,Massawa International Airport,Massawa,Eritrea,3,airport
5659,Pondicherry Airport,Pendicherry,India,5.5,airport
5660,Calicut International Airport,Calicut,India,5.5,airport
5661,Lakeland-Noble F. Lee Memorial field,Minocqua - Woodruff,United States,-6,airport
5662,Piedmont Triad International Airport,Greensboro,United States,-5,airport
5663,Moro Airport,Moro,Papua New Guinea,10,airport
5664,Eastern WV Regional Airport/Shepherd Field,Martinsburg,United States,-5,airport
5665,Al Najaf International Airport,Najaf,Iraq,3,airport
5666,Coimbatore International Airport,Coimbatore,India,5.5,airport
5667,Halls Creek Airport,Halls Creek,Australia,8,airport
5668,Kilaguni Airport,Kilaguni,Kenya,3,airport
5669,Ouesso Airport,Ouesso,Congo (Kinshasa),1,airport
5670,Newcastle Airport,Newcastle,South Africa,2,airport
5671,Fort Worth Meacham International Airport,Fort Worth,United States,-6,airport
5672,Chongqing Jiangbei International Airport,Chongqing,China,8,airport
5673,Abel Santamaria Airport,Santa Clara,Cuba,-5,airport
5674,Okondja Airport,Okondja,Gabon,1,airport
5675,Mannheim HBF,Mannheim,Germany,1,station
5676,Logrono Railway Station,Logrono,Spain,1,station
5677,Leh Kushok Bakula Rimpochee Airport,Leh,India,5.5,airport
5678,Alcantarilla Air Base,Murcia,Spain,1,airport
5679,Yellowstone Airport,West Yellowstone,United States,-7,airport
5680,Toussaint Louverture International Airport,Port-au-prince,Haiti,-5,airport
5681,Talladega Municipal Airport,Talladega,United States,-5,airport
5682,Riga Central Station,Riga,Latvia,2,station
5683,Schonefeld Flughafen Station,Schonefeld,Germany,1,station
5684,Sadiq Abubakar III International Airport,Sokoto,Nigeria,1,airport
5685,Takotna Airport,Takotna,United States,-9,airport
5686,Billings Logan International Airport,Billings,United States,-7,airport
5687,Sydenham Railway Station,Sydenham,Australia,10,station
5688,Bacolod-Silay Airport,Bacolod,Philippines,8,airport
5689,Villa Reynolds Airport,Villa Reynolds,Argentina,-3,airport
5690,Stanly County Airport,Albemarle,United States,-4,airport
5691,Finke Airport,Finke,Australia,9.5,airport
5692,Griffin-Spalding County Airport,Griffin,United States,-5,airport
5693,Vilhelmina Airport,Vilhelmina,Sweden,1,airport
5694,Augsburg Railway,Augsburg,Germany,1,station
5695,Diamantina Airport,Diamantina,Brazil,-3,airport
5696,Craig Cove Airport,Craig Cove,Vanuatu,11,airport
5697,Cicia Airport,Cicia,Fiji,12,airport
5698,Tapini Airport,Tapini,Papua New Guinea,10,airport
5699,Ali Air Base,Nasiriyah,Iraq,3,airport
5700,Ihu Airport,Ihu,Papua New Guinea,10,airport
5701,Das Island Airport,Das Island,United Arab Emirates,4,airport
5702,Godman Army Air Field,Fort Knox,United States,-5,airport
5703,Hicksville Station,Hicksville,United States,-5,station
5704,Lannion-Côte de Granit Airport,Lannion,France,1,airport
5705,Chiang Rai International Airport,Chiang Rai,Thailand,7,airport
5706,Glencoe Railway Station,Glencoe,Canada,-5,station
5707,Son Bonet Airport,Son Bonet,Spain,1,airport
5708,Kirkuk Air Base,Kirkuk,Iraq,3,airport
5709,Noatak Airport,Noatak,United States,-9,airport
5710,Iswahyudi Airport,Madiun,Indonesia,7,airport
5711,Golmud Airport,Golmud,China,8,airport
5712,Kluang Airport,Kluang,Malaysia,8,airport
5713,Jacksonville International Airport,Jacksonville,United States,-5,airport
5714,Phrae Airport,Phrae,Thailand,7,airport
5715,Yamuna Bridge Railway Station,Etmaddoula,India,5.5,station
5716,Westbahnhoff,Vienna,Austria,1,station
5717,Jyvaskyla Airport,Jyvaskyla,Finland,2,airport
5718,Greater Kankakee Airport,Kankakee,United States,-6,airport
5719,Sibu Airport,Sibu,Malaysia,8,airport
5720,Cincinnati Municipal Airport Lunken Field,Cincinnati,United States,-5,airport
5721,Stavanger Ferry Terminal,Stavanger,Norway,1,port
5722,João Paulo II Airport,Ponta Delgada,Portugal,-1,airport
5723,Anqing Tianzhushan Airport,Anqing,China,8,airport
5724,Bauru Airport,Bauru,Brazil,-3,airport
5725,Simi Valley Train Station,Simi Valley,United States,-8,station
5726,Zvartnots International Airport,Yerevan,Armenia,4,airport
5727,Gallatin Field,Bozeman,United States,-7,airport
5728,Istres Le Tubé/Istres Air Base (BA 125) Airport,Istres,France,1,airport
5729,Munich Railway,Munich,Germany,1,station
5730,Milano Porta Garibaldi,Milan,Italy,1,port
5731,Hachinohe Airport,Hachinoe,Japan,9,airport
5732,Godthaab / Nuuk Airport,Godthaab,Greenland,-3,airport
5733,Habersham County Airport,Cornelia,United States,-5,airport
5734,Menlo Park Station,Menlo Park,United States,-8,station
5735,RAF Brawdy,Brawdy,United Kingdom,0,airport
5736,Bora Bora Airport,Bora Bora,French Polynesia,-10,airport
5737,Malta International Airport,Malta,Malta,1,airport
5738,Chignik Lake Airport,Chignik Lake,United States,-9,airport
5739,Al Udeid Air Base,Doha,Qatar,3,airport
5740,Shymkent Airport,Chimkent,Kazakhstan,6,airport
5741,Kzyl-Orda Southwest Airport,Kzyl-Orda,Kazakhstan,6,airport
5742,Wunnumin Lake Airport,Wunnumin Lake,Canada,-5,airport
5743,Fane Airport,Fane,Papua New Guinea,10,airport
5744,Aripuanã Airport,Aripuana,Brazil,-4,airport
5745,Greeley–Weld County Airport,Greeley,United States,-7,airport
5746,Ceduna Airport,Ceduna,Australia,9.5,airport
5747,Franklin County Airport,Sewanee,United States,-6,airport
5748,Puerto Deseado Airport,Puerto Deseado,Argentina,-3,airport
5749,Lviv International Airport,Lvov,Ukraine,2,airport
5750,Paris-Le Bourget Airport,Paris,France,1,airport
5751,North Ronaldsay Airport,North Ronaldsay,United Kingdom,0,airport
5752,Moro Airport,Moro,Papua New Guinea,10,airport
5753,Mnichovo Hradiště Airport,Mnichovo Hradiste,Czech Republic,1,airport
5754,Zhuhai Railway Station,Zhuhai,China,8,station
5755,Karlstad Airport,Karlstad,Sweden,1,airport
5756,Verkhnevilyuisk Airport,Verkhnevilyuysk,Russia,9,airport
5757,Dawson Community Airport,Glendive,United States,-7,airport
5758,Coral Creek Airport,Placida,United States,-5,airport
5759,Covington Municipal Airport,Covington,United States,-5,airport
5760,Warrnambool Airport,Warrnambool,Australia,10,airport
5761,Akanu Ibiam International Airport,Enugu,Nigeria,1,airport
5762,Budapest Nepliget Coach Station,Budapest,Hungary,1,station
5763,Vinnytsia/Gavyryshivka Airport,Vinnitsa,Ukraine,2,airport
5764,Memmingen Allgau Airport,Memmingen,Germany,1,airport
5765,Fort Simpson Airport,Fort Simpson,Canada,-7,airport
5766,Bidar Air Force Station,Bidar,India,5.5,airport
5767,Heliport SU,Sundsvall,Sweden,1,airport
5768,Kununurra Airport,Kununurra,Australia,8,airport
5769,Kajaani Airport,Kajaani,Finland,2,airport
5770,Mitiga Airport,Tripoli,Libya,2,airport
5771,Cooch Behar Airport,Cooch-behar,India,5.5,airport
5772,Avignon-Caumont Airport,Avignon,France,1,airport
5773,El Toro Marine Corps Air Station,Santa Ana,United States,-8,airport
5774,Capitan FAP Carlos Martinez De Pinillos International Airport,Trujillo,Peru,-5,airport
5775,Brunswick Golden Isles Airport,Brunswick,United States,-5,airport
5776,Mkuze Airport,Mkuze,South Africa,2,airport
5777,Suzhou Railway Station,Suzhou,China,8,station
5778,Hunter Army Air Field,Hunter Aaf,United States,-5,airport
5779,Grand Geneva Resort Airport,Lake Geneva,United States,-6,airport
5780,Nelson Lagoon Airport,Nelson Lagoon,United States,-9,airport
5781,Prince Hassan Air Base,Hotel Four,Jordan,2,airport
5782,Lipetsk Airport,Lipetsk,Russia,3,airport
5783,Akure Airport,Akure,Nigeria,1,airport
5784,Changzhou Benniu Airport,Changzhou,China,8,airport
5785,Birmingham New Street Railway Station,Birmingham,United Kingdom,0,station
5786,Nuugaatsiaq Heliport,Nuugaatsiaq,Greenland,-3,airport
5787,Geraldton Airport,Geraldton,Australia,8,airport
5788,Old Crow Airport,Old Crow,Canada,-8,airport
5789,Båtsfjord Airport,Batsfjord,Norway,1,airport
5790,Long Lellang Airport,Long Datih,Malaysia,8,airport
5791,Charlotte Amtrak Station,Charlotte,United States,-5,station
5792,Marlboro Gautrain Station,Johannesburg,South Africa,2,station
5793,Bicycle Lake Army Air Field,Fort Irwin,United States,-8,airport
5794,Aklavik/Freddie Carmichael Airport,Aklavik,Canada,-7,airport
5795,Myeik Airport,Myeik,Burma,6.5,airport
5796,Hilversum Airfield,Hilversum,Netherlands,1,airport
5797,Enrique Olaya Herrera Airport,Medellin,Colombia,-5,airport
5798,Maio Airport,Maio,Cape Verde,-1,airport
5799,Don Miguel Hidalgo Y Costilla International Airport,Guadalajara,Mexico,-6,airport
5800,Koné Airport,Kone,New Caledonia,11,airport
5801,Msembe Airport,Msembe,Tanzania,3,airport
5802,Grabtsevo Airport,Kaluga,Russia,3,airport
5803,Dekai Airport,Dekai,Indonesia,9,airport
5804,Châlons-Vatry Airport,Chalons,France,1,airport
5805,Ouagadougou Airport,Ouagadougou,Burkina Faso,0,airport
5806,Ouarzazate Airport,Ouarzazate,Morocco,0,airport
5807,Clarksville–Montgomery County Regional Airport,Clarksville,United States,-6,airport
5808,Trondheim Airport Værnes,Trondheim,Norway,1,airport
5809,Pacific Station,Vancouver,Canada,-8,station
5810,Jingtong Station,Jingtong,Taiwan,8,station
5811,Noshahr Airport,Noshahr,Iran,3.5,airport
5812,Pasir Pangaraan Airport,Pasir Pangaraian,Indonesia,7,airport
5813,Buckley Air Force Base,Buckley,United States,-7,airport
5814,Bermuda Dunes Airport,Palm Springs,United States,-8,airport
5815,Lorenzo Airport,Morro de Sao Paulo,Brazil,-3,airport
5816,Mechelen Railway Station,Mechelen,Belgium,1,station
5817,Meinerzhagen Airport,Meinerzhagen,Germany,1,airport
5818,Lafayette Regional Airport,Lafayette,United States,-6,airport
5819,Gila Bend Municipal Airport,Gila Bend,United States,-7,airport
5820,Anglesey Airport,Angelsey,United Kingdom,0,airport
5821,Sättna Airport,Sattna,Sweden,1,airport
5822,Remada Air Base,Remada,Tunisia,1,airport
5823,Yam Island Airport,Yam Island,Australia,10,airport
5824,Mataiva Airport,Mataiva,French Polynesia,-10,airport
5825,Alxa Right Banner Badanjilin Airport,Alxa Right Banner,China,8,airport
5826,Yakutat Airport,Yakutat,United States,-9,airport
5827,Prominent Hill Airport,Prominent Hill,Australia,9.5,airport
5828,Kings Park Station,Kings Park,United States,-5,station
5829,Jackson MI Station,Jackson,United States,-5,station
5830,Sittwe Airport,Sittwe,Burma,6.5,airport
5831,Hearst René Fontaine Municipal Airport,Hearst,Canada,-5,airport
5832,Wahoo Municipal Airport,Wahoo,United States,-5,airport
5833,Kitadaito Airport,Kitadaito,Japan,9,airport
5834,Mandinga Airport,Condoto,Colombia,-5,airport
5835,Olympia Regional Airport,Olympia,United States,-8,airport
5836,Rumjatar Airport,Rumjatar,Nepal,5.75,airport
5837,Chalgrove Airport,Chalsgrove,United Kingdom,0,airport
5838,Long Branch GO Station,Toronto,Canada,-5,station
5839,Dusseldorf-Derendorf Station,Dusseldorf,Germany,1,station
5840,Uetersen/Heist Airport,Uetersen,Germany,1,airport
5841,Greeley–Weld County Airport,Greeley,United States,-7,airport
5842,Barrie-Orillia (Lake Simcoe Regional Airport),Barrie-Orillia,Canada,-5,airport
5843,Husein Sastranegara International Airport,Bandung,Indonesia,7,airport
5844,Erie International Tom Ridge Field,Erie,United States,-5,airport
5845,Bornholm Airport,Ronne,Denmark,1,airport
5846,South Alabama Regional Airport,Andalusia,United States,-5,airport
5847,Bristol Filton Airport,Bristol,United Kingdom,0,airport
5848,Boone County Airport,Harrison,United States,-6,airport
5849,Chester County G O Carlson Airport,Coatesville,United States,-5,airport
5850,Diego Aracena Airport,Iquique,Chile,-4,airport
5851,Marktoberdorf BF,Marktoberdorf,Germany,1,station
5852,St Augustin Airport,St-Augustin,Canada,-4,airport
5853,Irkutsk Airport,Irkutsk,Russia,8,airport
5854,King Khaled Military City Airport,King Khalid Mil.city,Saudi Arabia,3,airport
5855,Cairns International Airport,Cairns,Australia,10,airport
5856,Deadman's Cay Airport,Dead Man's Cay,Bahamas,-5,airport
5857,Nancy-Essey Airport,Nancy,France,1,airport
5858,Teller Airport,Teller,United States,-9,airport
5859,Sydenham Railway Station,Sydenham,Australia,10,station
5860,Regina International Airport,Regina,Canada,-6,airport
5861,Charlotte Douglas International Airport,Charlotte,United States,-5,airport
5862,Menindee Airport,Menindee,Australia,10,airport
5863,Yarramba Station,Yarramba Station,Australia,9.5,station
5864,Münster Osnabrück Airport,Munster,Germany,1,airport
5865,Trier-Föhren Airport,Trier,Germany,1,airport
5866,Kenema Airport,Kenema,Sierra Leone,0,airport
5867,Val-d'Or Airport,Val D'or,Canada,-5,airport
5868,Bristol Filton Airport,Bristol,United Kingdom,0,airport
5869,Tomanggong Airport,Tomanggong,Malaysia,8,airport
5870,Sunyani Airport,Sunyani,Ghana,0,airport
5871,Dulles International Airport Station,Chantilly,United States,-5,airport
5872,Mong Hsat Airport,Mong Hsat,Burma,6.5,airport
5873,Kumasi Airport,Kumasi,Ghana,0,airport
5874,Brunswick County Airport,Oak Island,United States,-5,airport
5875,Hola Airport,Hola,Kenya,3,airport
5876,Toijala Railway Station,Akaa,Finland,2,station
5877,Pratt Regional Airport,Pratt,United States,-5,airport
5878,Dunbar Railway Station,Dunbar,United Kingdom,0,station
5879,Nosara Airport,Nosara Beach,Costa Rica,-6,airport
5880,Teslin Airport,Teslin,Canada,-8,airport
5881,Deauville-Saint-Gatien Airport,Deauville,France,1,airport
5882,St. Polten Hauptbahnhof,St. Polten,Austria,1,station
5883,Aubenas-Ardèche Méridional Airport,Aubenas-vals-lanas,France,1,airport
5884,Shenzhen North Railway Station,Shenzhen,China,8,station
5885,Clinton Sherman Airport,Clinton,United States,-6,airport
5886,Brigadier Antonio Parodi Airport,Esquel,Argentina,-3,airport
5887,Tsudanuma Station,Narashino,Japan,9,station
5888,Amami Airport,Amami,Japan,9,airport
5889,Nefteyugansk Airport,Nefteyugansk,Russia,5,airport
5890,Cooma Hospital Helipad,Yuzhno-Kurilsk,Russia,10,airport
5891,Togiak Airport,Togiak Village,United States,-9,airport
5892,Ny-Ålesund Airport (Hamnerabben),Ny-Alesund,Svalbard,1,airport
5893,Hana Airport,Hana,United States,-10,airport
5894,Cenej Airport,Novi Sad,Serbia,1,airport
5895,Amílcar Cabral International Airport,Amilcar Cabral,Cape Verde,-1,airport
5896,Aitutaki Airport,Aitutaki,Cook Islands,-10,airport
5897,Lok Nayak Jayaprakash Airport,Patina,India,5.5,airport
5898,Hollister Municipal Airport,Hollister,United States,-8,airport
5899,Katowice International Airport,Katowice,Poland,1,airport
5900,Pohnpei International Airport,Pohnpei,Micronesia,11,airport
5901,Hokitika Airfield,Hokitika,New Zealand,12,airport
5902,Kasese Airport,Kasese,Uganda,3,airport
5903,Yalova Airport,Yalova,Turkey,3,airport
5904,Cauayan Airport,Cauayan,Philippines,8,airport
5905,Ciudad Real Central Airport,Ciudad Real,Spain,1,airport
5906,Liège Airport,Liege,Belgium,1,airport
5907,Shirdi Airport,Shirdi,India,5.5,airport
5908,Lynden Pindling International Airport,Nassau,Bahamas,-5,airport
5909,Zell Am See Airport,Zell am See,Austria,1,airport
5910,Liuting Airport,Qingdao,China,8,airport
5911,Angsana Velavaru TMA Seaplane Dock,Meedhoo,Maldives,6,airport
5912,Aeroclube Airport,Nova Iguacu,Brazil,-3,airport
5913,Tau Ferry Terminal,Tau,Norway,1,port
5914,Bachigualato Federal International Airport,Culiacan,Mexico,-7,airport
5915,Bursa Airport,Bursa,Turkey,3,airport
5916,Amsterdam Amtrak Station,Amsterdam,United States,-5,station
5917,Shanghai South Railway Station,Shanghai,China,8,station
5918,Wuqing Railway Station,Wuqing,China,8,station
