,airport_name,city_name,country_name,timezone,type_of_port
4143,King Street-Old Town Station,Arlington,United States,-5,station
4144,Brown Field Municipal Airport,San Diego,United States,-8,airport
4145,Uelzen Airport,Uelzen,Germany,1,airport
4146,Ponta Grossa Airport - Comandante Antonio Amilton Beraldo,Ponta Grossa,Brazil,-3,airport
4147,Hamburg Hbf,Hamburg,Germany,1,station
4148,Araxos Airport,Patras,Greece,2,airport
4149,Siguiri Airport,Siguiri,Guinea,0,airport
4150,Laupheim Air Base,Laupheim,Germany,1,airport
4151,Leeds Bradford Airport,Leeds,United Kingdom,0,airport
4152,Miho Yonago Airport,Miho,Japan,9,airport
4153,Kolpashevo Airport,Kolpashevo,Russia,7,airport
4154,Cologne Bonn Airport,Cologne,Germany,1,airport
4155,Fazenda Uiapuru Airport,COMODORO,Brazil,-4,airport
4156,Centro de Lançamento de Alcântara Airport,Alcantara,Brazil,-3,airport
4157,Fuzhou Railway Station,Fuzhou,China,8,station
4158,One Hundred Mile House Airport,One Hundred Mile House,Canada,-8,airport
4159,Grabtsevo Airport,Kaluga,Russia,3,airport
4160,Losuia Airport,Losuia,Papua New Guinea,10,airport
4161,Calbayog Airport,Calbayog City,Philippines,8,airport
4162,Fort Lauderdale-Hollywood International Airport Station at Dania Beach,Dania Beach,United States,-5,airport
4163,Morningside Farm Airport,Musina,South Africa,2,airport
4164,Kaben Airport,Kaben,Marshall Islands,12,airport
4165,Tefé Airport,Tefe,Brazil,-4,airport
4166,Whitsunday Island Airport,Airlie Beach,Australia,10,airport
4167,Port McNeill Airport,Port McNeill,Canada,-8,airport
4168,Grand Junction Train Station,Grand Junction,United States,-7,station
4169,William P Hobby Airport,Houston,United States,-6,airport
4170,Lake Chelan Airport,Chelan,United States,-7,airport
4171,Duong Dong Airport,Phu Quoc,Vietnam,7,airport
4172,Basankusu Airport,Basankusu,Congo (Kinshasa),1,airport
4173,Namrole Airport,Buru Island,Indonesia,9,airport
4174,Grove City Airport,Grove City,United States,-5,airport
4175,Mannheim HBF,Mannheim,Germany,1,station
4176,Taichung Airport,Taichung,Taiwan,8,airport
4177,Durham Railway Station,Durham,United Kingdom,0,station
4178,Merstham Railway Station,Merstham,United Kingdom,0,station
4179,Boende Airport,Boende,Congo (Kinshasa),1,airport
4180,Blackpool International Airport,Blackpool,United Kingdom,0,airport
4181,Naha Airport,Okinawa,Japan,9,airport
4182,Isle of Man Airport,Isle Of Man,Isle of Man,0,airport
4183,Gurney Airport,Gurney,Papua New Guinea,10,airport
4184,Ganges Seaplane Base,Ganges,Canada,-8,airport
4185,Hollister Municipal Airport,Hollister,United States,-8,airport
4186,Reeves Airport,Tallassee,United States,-5,airport
4187,Taura Airport,Taura,Ecuador,-5,airport
4188,Presidente João Suassuna Airport,Campina Grande,Brazil,-3,airport
4189,Kasigluk Airport,Kasigluk,United States,-9,airport
4190,Inishmaan Aerodrome,Inishmaan,Ireland,0,airport
4191,Bonriki International Airport,Tarawa,Kiribati,12,airport
4192,Dong Hoi Airport,Dong Hoi,Vietnam,7,airport
4193,Betoambari Airport,Bau-Bau,Indonesia,8,airport
4194,Juscelino Kubitscheck Airport,Teofilo Otoni,Brazil,-3,airport
4195,Capitan Oriel Lea Plaza Airport,Tarija,Bolivia,-4,airport
4196,Manley Hot Springs Airport,Manley Hot Springs,United States,-9,airport
4197,Faridabad Railway Station,Faridabad,India,5.5,station
4198,Musoma Airport,Musoma,Tanzania,3,airport
4199,BWI Rail Station,Baltimore,United States,-5,station
4200,Menara Airport,Marrakech,Morocco,0,airport
4201,Mattala Rajapaksa International Airport,Mattala,Sri Lanka,5.5,airport
4202,Sokcho Airport,Sokch'o,South Korea,9,airport
4203,Sanikiluaq Airport,Sanikiluaq,Canada,-5,airport
4204,Goerlitz Station,Goerlitz,Germany,1,station
4205,João Paulo II Airport,Ponta Delgada,Portugal,-1,airport
4206,Eastern WV Regional Airport/Shepherd Field,Martinsburg,United States,-5,airport
4207,Raron Airport,Raron,Switzerland,1,airport
4208,Ürümqi Diwopu International Airport,Urumqi,China,8,airport
4209,Cozumel International Airport,Cozumel,Mexico,-5,airport
4210,Longdongbao Airport,Guiyang,China,8,airport
4211,Eldoret International Airport,Eldoret,Kenya,3,airport
4212,Columbus Metropolitan Airport,Columbus,United States,-5,airport
4213,Hung Hom Railway Station,Hong Kong,Hong Kong,8,station
4214,Adlershof Station,Berlin,Germany,1,station
4215,Ursel Air Base,Ursel,Belgium,1,airport
4216,Timbuktu Airport,Tombouctou,Mali,0,airport
4217,La Crosse Municipal Airport,La Crosse,United States,-6,airport
4218,San Luis Airport,Ipiales,Colombia,-5,airport
4219,Dali Airport,Dali,China,8,airport
4220,Aberdeen Railway Station,Aberdeen,United Kingdom,0,station
4221,Chengdu Railway Station,Chengdu,China,8,station
4222,Alfonso López Pumarejo Airport,Valledupar,Colombia,-5,airport
4223,Dawson Community Airport,Glendive,United States,-7,airport
4224,Nordhavn Railway Station,Copenhagen,Denmark,1,station
4225,Texarkana Regional Webb Field,Texarkana,United States,-6,airport
4226,Münster Osnabrück Airport,Munster,Germany,1,airport
4227,Area De Material Airport,Rio Cuarto,Argentina,-3,airport
4228,Capitan Corbeta CA Curbelo International Airport,Punta del Este,Uruguay,-3,airport
4229,Cottbuser Bahnhof,Grossenhain,Germany,1,station
4230,Kzyl-Orda Southwest Airport,Kzyl-Orda,Kazakhstan,6,airport
4231,José Joaquín de Olmedo International Airport,Guayaquil,Ecuador,-5,airport
4232,Central Railway Station,Brisbane,Australia,10,station
4233,Osaka Station,Osaka,Japan,9,station
4234,Hachinohe Airport,Hachinoe,Japan,9,airport
4235,Vilo Acuña International Airport,Cayo Largo del Sur,Cuba,-5,airport
4236,Shakhtyorsk Airport,Shakhtyorsk,Russia,11,airport
4237,Asaba International Airport,Asaba,Nigeria,1,airport
4238,Winfield Station,Winfield,United States,-6,station
4239,West 30th St. Heliport,New York,United States,-5,airport
4240,Maradi Airport,Maradi,Niger,1,airport
4241,Marambio Base,Marambio Base,Antarctica,12,airport
4242,Flagler Executive Airport,Flagler,United States,-5,airport
4243,Denali Rail,Healy,United States,-9,station
4244,Fort Smith Airport,Fort Smith,Canada,-7,airport
4245,Forest Lake Airport,Forest Lake,United States,-6,airport
4246,Ceduna Airport,Ceduna,Australia,9.5,airport
4247,Esperaerde Railway Station,Esperaerde,Denmark,1,station
4248,Casa Grande Municipal Airport,Casa Grande,United States,-7,airport
4249,Buckland Airport,Buckland,United States,-9,airport
4250,Effingham Memorial Airport,Effingham,United States,-6,airport
4251,Zhongli Station,Taoyuan,Taiwan,8,station
4252,Dyess Air Force Base,Abilene,United States,-6,airport
4253,Cancún International Airport,Cancun,Mexico,-5,airport
4254,Rancho San Simeon Airport,Cambria,United States,-8,airport
4255,Chicago Union Station,Chicago,United States,-6,station
4256,Shobdon Aerodrome,Shobdon,United Kingdom,0,airport
4257,Assab International Airport,Assab,Eritrea,3,airport
4258,Comodoro Pedro Zanni Airport,Pehuajo,Argentina,-3,airport
4259,Boigu Airport,Boigu,Australia,10,airport
4260,Saumur-Saint-Florent Airport,Saumur,France,1,airport
4261,Julius Nyerere International Airport,Dar Es Salaam,Tanzania,3,airport
4262,Cranfield Airport,Cranfield,United Kingdom,0,airport
4263,Augusta Regional At Bush Field,Bush Field,United States,-5,airport
4264,San Clemente Island Naval Auxiliary Landing Field,San Clemente Island,United States,-8,airport
4265,Henderson Executive Airport,Henderson,United States,-8,airport
4266,Sampit(Hasan) Airport,Sampit-Borneo Island,Indonesia,7,airport
4267,Knebworth Railway Station,Knebworth,United Kingdom,0,station
4268,Bilbao Airport,Bilbao,Spain,1,airport
4269,Chicago Rockford International Airport,Rockford,United States,-6,airport
4270,Xuzhou East Railway Station,Xuzhou,China,8,station
4271,Afonso Pena Airport,Curitiba,Brazil,-3,airport
4272,Civic Center - UN Plaza Station,San Francisco,United States,-8,station
4273,Gounda Airport,Gounda,Central African Republic,1,airport
4274,Shijiazhuang Daguocun International Airport,Shijiazhuang,China,8,airport
4275,Stillwater Regional Airport,Stillwater,United States,-6,airport
4276,Notodden Airport,Notodden,Norway,1,airport
4277,Queenstown Airport,Queenstown,South Africa,2,airport
4278,Pori Airport,Pori,Finland,2,airport
4279,Kahemba Airport,Kahemba,Congo (Kinshasa),1,airport
4280,King Abdulaziz Air Base,Dhahran,Saudi Arabia,3,airport
4281,Yinchuan Airport,Yinchuan,China,8,airport
4282,Antonio Narino Airport,Pasto,Colombia,-5,airport
4283,Caen-Carpiquet Airport,Caen,France,1,airport
4284,Marseille Provence Airport,Marseille,France,1,airport
4285,Asaba International Airport,Asaba,Nigeria,1,airport
4286,Ravenswood Station,Chicago,United States,-6,station
4287,Qualicum Beach Airport,Qualicum Beach,Canada,-8,airport
4288,Halmstad Airport,Halmstad,Sweden,1,airport
4289,Severo-Evensk Airport,Evensk,Russia,11,airport
4290,Faleolo International Airport,Faleolo,Samoa,13,airport
4291,Muhammad Salahuddin Airport,Bima,Indonesia,8,airport
4292,Metz-Nancy-Lorraine Airport,Metz,France,1,airport
4293,İncirlik Air Base,Adana,Turkey,3,airport
4294,Cufar Airport,Cufar,Guinea-Bissau,0,airport
4295,Astrakhan Airport,Astrakhan,Russia,4,airport
4296,Myeik Airport,Myeik,Burma,6.5,airport
4297,Sanyi Station,Sanyi,Taiwan,8,station
4298,Hopedale Airport,Hopedale,Canada,-4,airport
4299,Saarbrücken Airport,Saarbruecken,Germany,1,airport
4300,Hastings Airport,Freetown,Sierra Leone,0,airport
4301,Puvirnituq Airport,Puvirnituq,Canada,-5,airport
4302,Anchorage Main Station,Anchorage Alaska,United States,-9,station
4303,Marfa Municipal Airport,Marfa,United States,-5,airport
4304,Laucala Island Airport,Laucala,Fiji,12,airport
4305,Alexandra Palace Railway Station,Haringey,United Kingdom,0,station
4306,Ludington Ferry Terminal,Ludington,United States,-5,port
4307,Phonesavanh Airport,Phong Savanh,Laos,7,airport
4308,Sam Neua Airport,Sam Neua,Laos,7,airport
4309,Cross Lake (Charlie Sinclair Memorial) Airport,Cross Lake,Canada,-6,airport
4310,Ravenswood Station,Chicago,United States,-6,station
4311,Manapouri Airport,Manapouri,New Zealand,12,airport
4312,Saint Lambert Railway Station,Saint Lambert,Canada,-5,station
4313,Hastings Aerodrome,Hastings,New Zealand,12,airport
4314,Abel Santamaria Airport,Santa Clara,Cuba,-5,airport
4315,Smara Airport,Smara,Western Sahara,0,airport
4316,Ventimiglia Railway Station,Ventimiglia,Italy,1,station
4317,Orcas Island Airport,Eastsound,United States,-8,airport
4318,Tampere-Pirkkala Airport,Tampere,Finland,2,airport
4319,Shante Air Base,Shante,Burma,6.5,airport
4320,Tureia Airport,Tureia,French Polynesia,-10,airport
4321,Mantsonyane Airport,Mantsonyane,Lesotho,2,airport
4322,Delhi Airport Metro Station,Delhi,India,5.5,airport
4323,Brigadeiro Cabral Airport,Divinopolis,Brazil,-3,airport
4324,Naestved Railway Station,Naestved,Denmark,1,station
4325,Sopron Vasutallomas Station,Sopron,Hungary,1,station
4326,Taitung Airport,Fengnin,Taiwan,8,airport
4327,Peace River Airport,Peace River,Canada,-7,airport
4328,Elmendorf Air Force Base,Anchorage,United States,-9,airport
4329,Queen Alia International Airport,Amman,Jordan,2,airport
4330,Dumatumbun Airport,Langgur-Kei Islands,Indonesia,9,airport
4331,Bandra Railway Station,Mumbai,India,5.5,station
4332,General Ignacio P. Garcia International Airport,Hermosillo,Mexico,-7,airport
4333,Saibai Island Airport,Saibai Island,Australia,10,airport
4334,Talkeetna Airport,Talkeetna,United States,-9,airport
4335,Watson Lake Airport,Watson Lake,Canada,-8,airport
4336,Goya Airport,Goya,Argentina,-3,airport
4337,Phitsanulok Airport,Phitsanulok,Thailand,7,airport
4338,Biggs Army Air Field (Fort Bliss),El Paso,United States,-7,airport
4339,Laredo International Airport,Laredo,United States,-6,airport
4340,Unnao Junction Railway Station,Unnao,India,5.5,station
4341,Dharavandhoo Airport,DHARAVANDHOO,Maldives,5,airport
4342,Tunoshna Airport,Yaroslavl,Russia,3,airport
4343,Kearney Municipal Airport,Kearney,United States,-6,airport
4344,Iki Airport,Iki,Japan,9,airport
4345,Lake Placid Airport,Lake Placid,United States,-5,airport
4346,Florence Regional Airport,Florence,United States,-5,airport
4347,Detroit Metropolitan Wayne County Airport,Detroit,United States,-5,airport
4348,Wrigley Airport,Wrigley,Canada,-7,airport
4349,Ingersoll Station,Ingersoll,Canada,-5,station
4350,Mitiaro Island Airport,Mitiaro Island,Cook Islands,-10,airport
4351,Tavie Airport,Paama Island,Vanuatu,11,airport
4352,Dumatumbun Airport,Langgur-Kei Islands,Indonesia,9,airport
4353,Binhaiguojijichang Station,Tianjin,China,8,station
4354,Mocopulli Airport,Castro,Chile,-4,airport
4355,Northeim Airport,Northeim,Germany,1,airport
4356,Eureka Airport,Eureka,Canada,-6,airport
4357,Aire-sur-l'Adour Airport,Aire-sur-l'adour,France,1,airport
4358,Virginia Airport,Durban,South Africa,2,airport
4359,Lompoc Airport,Lompoc,United States,-8,airport
4360,Bessemer Airport,Bessemer,United States,-6,airport
4361,Igiugig Airport,Igiugig,United States,-9,airport
4362,Page Field,Fort Myers,United States,-5,airport
4363,Aerotortuguero Airport,Roxana,Costa Rica,-6,airport
4364,Hammond-Whiting Station,Hammond,United States,-6,station
4365,Praslin Airport,Praslin,Seychelles,4,airport
4366,Nagarjuna Sagar Airport,Nagarjunsagar,India,5.5,airport
4367,Tan Son Nhat International Airport,Ho Chi Minh City,Vietnam,7,airport
4368,Jiaxing South Railway Station,Jiaxing,China,8,station
4369,Memanbetsu Airport,Memanbetsu,Japan,9,airport
4370,Stavropol Shpakovskoye Airport,Stavropol,Russia,3,airport
4371,Bram Fischer International Airport,Bloemfontein,South Africa,2,airport
4372,Muskogee-Davis Regional Airport,Muskogee,United States,-6,airport
4373,Canmore Municipal Heliport,Canmore,Canada,-7,airport
4374,Riihimaki Railway Station,Riihimaki,Finland,2,station
4375,Wrangell Airport,Wrangell,United States,-9,airport
4376,Coronel FAP Carlos Ciriani Santa Rosa International Airport,Tacna,Peru,-5,airport
4377,Kaben Airport,Kaben,Marshall Islands,12,airport
4378,Angoon Seaplane Base,Angoon,United States,-9,airport
4379,Les Eplatures Airport,Les Eplatures,Switzerland,1,airport
4380,Chania International Airport,Chania,Greece,2,airport
4381,Khoun Khan Airport,Satun,Thailand,7,airport
4382,Nyutabaru Airport,Nyutabaru,Japan,9,airport
4383,Algeciras Heliport,Algeciras,Spain,-2,airport
4384,Shah Mokhdum Airport,Rajshahi,Bangladesh,6,airport
4385,Codela Airport,Guapiles,Costa Rica,-6,airport
4386,Sittwe Airport,Sittwe,Burma,6.5,airport
4387,Newton City-County Airport,Newton,United States,-6,airport
4388,Toledo Airport,Toledo,Brazil,-3,airport
4389,Jing Gang Shan Airport,Ji An,China,8,airport
4390,Hanamaki Airport,Hanamaki,Japan,9,airport
4391,Siquijor Airport,Siquijor,Philippines,8,airport
4392,Jimmy Carter Regional Airport,Americus,United States,-5,airport
4393,Niigata Airport,Niigata,Japan,9,airport
4394,Quelimane Airport,Quelimane,Mozambique,2,airport
4395,Reichenbach Air Base,Reichenbach im Kandertal,Switzerland,1,airport
4396,Nuku Airport,Nuku,Papua New Guinea,10,airport
4397,Santo Ângelo Airport,Santo Angelo,Brazil,-3,airport
4398,Tabatinga Airport,Tabatinga,Brazil,-4,airport
4399,Dongola Airport,Dongola,Sudan,3,airport
4400,Ardmore Airport,Ardmore,New Zealand,12,airport
4401,Ukkusissat Heliport,Ukkusissat,Greenland,-3,airport
4402,Phaplu Airport,Phaplu,Nepal,5.75,airport
4403,Halls Creek Airport,Halls Creek,Australia,8,airport
4404,California Redwood Coast-Humboldt County Airport,Arcata CA,United States,-8,airport
4405,Pickle Lake Airport,Pickle Lake,Canada,-5,airport
4406,Shahroud Airport,Emam Shahr,Iran,3.5,airport
4407,Wynyard Airport,Burnie,Australia,10,airport
4408,Wyandanch Station,Wyandanch,United States,-5,station
4409,Columbia Gorge Regional the Dalles Municipal Airport,The Dalles,United States,-8,airport
4410,Geelong Airport,Geelong,Australia,10,airport
4411,Boire Field,Nashua,United States,-5,airport
4412,Nueva Loja Airport,Lago Agrio,Ecuador,-5,airport
4413,Wattay International Airport,Vientiane,Laos,7,airport
4414,Sidi Bel Abbes Airport,Sidi Bel Abbes,Algeria,1,airport
4415,Del Norte International Airport,Monterrey,Mexico,-6,airport
4416,West Chicago Station,West Chicago,United States,-6,station
4417,McKinley National Park Airport,McKinley Park,United States,-9,airport
4418,Stadtlohn-Vreden Airport,Stadtlohn,Germany,1,airport
4419,Geraldton Greenstone Regional Airport,Geraldton,Canada,-5,airport
4420,Skardu Airport,Skardu,Pakistan,5,airport
4421,Iqaluit Airport,Iqaluit,Canada,-5,airport
4422,Ukkusissat Heliport,Ukkusissat,Greenland,-3,airport
4423,Varaždin Airport,Varazdin,Croatia,1,airport
4424,Châlons-Vatry Airport,Chalons,France,1,airport
4425,New Carrollton Rail Station,New Carrollton,United States,-5,station
4426,Makokou Airport,Makokou,Gabon,1,airport
4427,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,-6,airport
4428,Fremont Municipal Airport,Fremont,United States,-5,airport
4429,Tom B. David Field,Calhoun,United States,-5,airport
4430,Bremerhaven Airport,Bremerhaven,Germany,1,airport
4431,Latrobe Station,Latrobe,United States,-5,station
4432,Shenzhen North Railway Station,Shenzhen,China,8,station
4433,Bamberg County Airport,Bamberg,United States,-5,airport
4434,Waspam Airport,Waspam,Nicaragua,-6,airport
4435,Ha'il Airport,Hail,Saudi Arabia,3,airport
4436,Rotuma Airport,Rotuma,Fiji,12,airport
4437,Sultan Aji Muhamad Sulaiman Airport,Balikpapan,Indonesia,8,airport
4438,Willow Run Airport,Detroit,United States,-5,airport
4439,Charlotte Douglas International Airport,Charlotte,United States,-5,airport
4440,Qurghonteppa International Airport,Kurgan Tyube,Tajikistan,5,airport
4441,Imsık Airport,Bodrum,Turkey,3,airport
4442,Tabas Airport,Tabas,Iran,3.5,airport
4443,Guasdalito Airport,Guasdualito,Venezuela,-4,airport
4444,Zirku Airport,Zirku,United Arab Emirates,4,airport
4445,Erie International Tom Ridge Field,Erie,United States,-5,airport
4446,Toulouse-Francazal (BA 101) Air Base,Toulouse,France,1,airport
4447,London Gatwick Airport,London,United Kingdom,0,airport
4448,Rawlins Municipal Airport/Harvey Field,Rawlins,United States,-7,airport
4449,Agryz Railway,Agryz,Russia,3,station
4450,Ieper Station,Ypres,Belgium,1,station
4451,Cascais Airport,Cascais,Portugal,0,airport
4452,Denali Rail,Healy,United States,-9,station
4453,Annecy-Haute-Savoie-Mont Blanc Airport,Annecy,France,1,airport
4454,Iswahyudi Airport,Madiun,Indonesia,7,airport
4455,Zhytomyr Airport,Zhytomyr,Ukraine,2,airport
4456,Dnipropetrovsk International Airport,Dnepropetrovsk,Ukraine,2,airport
4457,Kunsan Air Base,Kunsan,South Korea,9,airport
4458,Millikin GO Station,Toronto,Canada,-5,station
4459,Saertu Airport,Daqing,China,8,airport
4460,Vigan Airport,Vigan,Philippines,8,airport
4461,Mana Island Airport,Mana Island,Fiji,12,airport
4462,San Luis Airport,San Luis,Spain,1,airport
4463,Limbang Airport,Limbang,Malaysia,8,airport
4464,Aqaba King Hussein International Airport,Aqaba,Jordan,2,airport
4465,Frankfurt Stadion Station,Frankfurt,Germany,1,station
4466,Meghauli Airport,Meghauli,Nepal,5.75,airport
4467,Kotakoli Airport,Kotakoli,Congo (Kinshasa),1,airport
4468,Endelave Flyveplads,Endelage,Denmark,1,airport
4469,Gaya Junction Railway Station,Gaya,India,5.5,station
4470,Usiminas Airport,Ipatinga,Brazil,-3,airport
4471,Finke Airport,Finke,Australia,9.5,airport
4472,Sabha Airport,Sebha,Libya,2,airport
4473,Warburton Airport,Warburton Community,Australia,8,airport
4474,Molokai Airport,Molokai,United States,-10,airport
4475,Terlet Glider Field,Arnhem,Netherlands,1,airport
4476,Dalma Airport,Dalma Island,United Arab Emirates,4,airport
4477,Turukhansk Airport,Turukhansk,Russia,7,airport
4478,Bilbao Atxuri Station,Bilbao,Spain,1,station
4479,Khorat Airport,Nakhon Ratchasima,Thailand,7,airport
4480,Treviso-Sant'Angelo Airport,Treviso,Italy,1,airport
4481,Westkapelle heliport,Knokke,Belgium,1,airport
4482,Porta Westfalica Airport,Bad Oeynhausen,Germany,1,airport
4483,Ocaña Airport,Ocana,Spain,1,airport
4484,Narrabri Airport,Narrabri,Australia,10,airport
4485,Darlington County Airport,Darlington,United States,-5,airport
4486,Croton-Harmon Station,Croton-on-Hudson,United States,-5,station
4487,Guna Airport,Guna,India,5.5,airport
4488,Cobar Airport,Cobar,Australia,10,airport
4489,Brown Bluff Port,Brown Bluff,Antarctica,12,port
4490,Oyo Ollombo Airport,Oyo,Congo (Brazzaville),1,airport
4491,Astypalaia Airport,Astypalaia,Greece,2,airport
4492,Hudiksvall Airport,Hudiksvall,Sweden,1,airport
4493,Barking Sands Airport,Barking Sands,United States,-10,airport
4494,Bojnord Airport,Bojnourd,Iran,3.5,airport
4495,Moshoeshoe I International Airport,Maseru,Lesotho,2,airport
4496,Canoas Air Force Base,Porto Alegre,Brazil,-3,airport
4497,Meghauli Airport,Meghauli,Nepal,5.75,airport
4498,Nevatim Air Base,Nevatim,Israel,2,airport
4499,Adirondack Regional Airport,Saranac Lake,United States,-5,airport
4500,Benguera Island Airport,Benguera Island,Mozambique,2,airport
4501,Lodwar Airport,Lodwar,Kenya,3,airport
4502,Middle Georgia Regional Airport,Macon,United States,-5,airport
4503,Gustavo Vargas Airport,Tame,Colombia,-5,airport
4504,Aksu Airport,Aksu,China,8,airport
4505,Pico Airport,Pico,Portugal,-1,airport
4506,Cochrane Airport,Cochrane,Canada,-5,airport
4507,El Alamein International Airport,Dabaa City,Egypt,2,airport
4508,Kooddoo Airport,Kooddoo,Maldives,5,airport
4509,Mananjary Airport,Mananjary,Madagascar,3,airport
4510,Hameenlinna Railway Station,Hameenlinna,Finland,2,station
4511,Sønderborg Airport,Soenderborg,Denmark,1,airport
4512,Bob Quinn Lake Airport,Bob Quinn Lake,Canada,-8,airport
4513,Héroes De Malvinas Airport,Tandil,Argentina,-3,airport
4514,Arnsberg-Menden Airport,Arnsberg,Germany,1,airport
4515,Ras Tanajib Airport,Ras Tanajib,Saudi Arabia,3,airport
4516,Maricá Airport,Marica,Brazil,-3,airport
4517,Sonnborner Strasse Schwebebahn Station,Wuppertal,Germany,1,station
4518,RAF Northolt,Northolt,United Kingdom,0,airport
4519,Córdoba Airport,Cordoba,Spain,1,airport
4520,Merseburg Airport,Muehlhausen,Germany,1,airport
4521,Evanston Main Street Station,Evanston,United States,-6,station
4522,Paamiut Heliport,Paamiut,Greenland,-3,airport
4523,Cáceres Airport,Caceres,Brazil,-4,airport
4524,Sokodé Airport,Sokode,Togo,0,airport
4525,Ancona Falconara Airport,Ancona,Italy,1,airport
4526,Kitsissuarsuit Heliport,Kitsissuarsuit,Greenland,-3,airport
4527,Zhoushuizi Airport,Dalian,China,8,airport
4528,Frank Pais International Airport,Holguin,Cuba,-5,airport
4529,Port Stanley Airport,Stanley,Falkland Islands,-3,airport
4530,Frankfurt Oder Hbf,Frankfurt Oder,Germany,1,station
4531,Burlingame Station,Burlingame,United States,-8,station
4532,Bert Mooney Airport,Butte,United States,-7,airport
4533,Xiangyang Liuji Airport,Xiangfan,China,8,airport
4534,Toyama Station,Toyama,Japan,9,station
4535,Liege-Guillemins Railway Station,Liege,Belgium,1,station
4536,Fua'amotu International Airport,Tongatapu,Tonga,13,airport
4537,Glasgow Buchanan Bus Station,Glasgow,United Kingdom,0,station
4538,Kigoma Airport,Kigoma,Tanzania,3,airport
4539,Grand Junction Train Station,Grand Junction,United States,-7,station
4540,Adelaide International Airport,Adelaide,Australia,9.5,airport
4541,Moengo Airstrip,Moengo,Suriname,-3,airport
4542,Toijala Railway Station,Akaa,Finland,2,station
4543,Port Harcourt International Airport,Port Hartcourt,Nigeria,1,airport
4544,Houari Boumediene Airport,Algier,Algeria,1,airport
4545,Grube Airport,Grube,Germany,1,airport
4546,Batticaloa Airport,Batticaloa,Sri Lanka,5.5,airport
4547,Vereeniging Airport,Vereeniging,South Africa,2,airport
4548,Phillip Island Airport,Phillip Island,Australia,10,airport
4549,Mys Shmidta Airport,Mys Shmidta,Russia,12,airport
4550,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,1,airport
4551,Normanton Airport,Normanton,Australia,10,airport
4552,Mineralnyye Vody Airport,Mineralnye Vody,Russia,3,airport
4553,Iwami Airport,Iwami,Japan,9,airport
4554,Tsuiki Air Field,Tsuiki,Japan,9,airport
4555,Hazrat Shahjalal International Airport,Dhaka,Bangladesh,6,airport
4556,Assab International Airport,Assab,Eritrea,3,airport
4557,Chiang Rai International Airport,Chiang Rai,Thailand,7,airport
4558,Libreville Leon M'ba International Airport,Libreville,Gabon,1,airport
4559,Tobago-Crown Point Airport,Scarborough,Trinidad and Tobago,-4,airport
4560,Redenção Airport,Redencao,Brazil,-3,airport
4561,Norman Wells Airport,Norman Wells,Canada,-7,airport
4562,Waukegan National Airport,Chicago,United States,-6,airport
4563,Lincoln Regional Karl Harder Field,Lincoln,United States,-8,airport
4564,Am Timan Airport,Am Timan,Chad,1,airport
4565,Brandywine Airport,West Goshen Township,United States,-5,airport
4566,Naestved Railway Station,Naestved,Denmark,1,station
4567,Creech Air Force Base,Indian Springs,United States,-8,airport
4568,Cape Dorset Airport,Cape Dorset,Canada,-5,airport
4569,Evanston Central Street Station,Evanston,United States,-6,station
4570,Parsabade Moghan Airport,Parsabad,Iran,3.5,airport
4571,Matsushima Air Base,Matsushima,Japan,9,airport
4572,Chambéry-Savoie Airport,Chambery,France,1,airport
4573,Winkler County Airport,Wink,United States,-6,airport
4574,Chris Hadfield Airport,Sarnia,Canada,-5,airport
4575,Vannes-Meucon Airport,Vannes,France,1,airport
4576,Laredo International Airport,Laredo,United States,-6,airport
4577,Cruz Bay Ferry Dock,Cruz Bay,Virgin Islands,-4,port
4578,Hayward Park Station,San Mateo,United States,-8,station
4579,Joint Base Balad,Al Bakr,Iraq,3,airport
4580,Mechelen Railway Station,Mechelen,Belgium,1,station
4581,Trondheim Airport Værnes,Trondheim,Norway,1,airport
4582,Shreveport Downtown Airport,Shreveport,United States,-6,airport
4583,Msembe Airport,Msembe,Tanzania,3,airport
4584,Shimojishima Airport,Shimojishima,Japan,9,airport
4585,Carnarvon Airport,Carnarvon,Australia,8,airport
4586,Sandakan Airport,Sandakan,Malaysia,8,airport
4587,Odate Noshiro Airport,Odate Noshiro,Japan,9,airport
4588,Gwinnett County Briscoe Field,Lawrenceville,United States,-5,airport
4589,Goulburn Airport,Goulburn,Australia,10,airport
4590,Molokai Airport,Molokai,United States,-10,airport
4591,Cha Eian Airport,Nakhon Si Thammarat,Thailand,7,airport
4592,Timmins/Victor M. Power,Timmins,Canada,-5,airport
4593,Aliwal North Airport,Aliwal North,South Africa,2,airport
4594,Songjiang South Railway Station,Shanghai,China,8,station
4595,Queenstown International Airport,Queenstown International,New Zealand,12,airport
4596,Causey Airport,Liberty,United States,-5,airport
4597,Stanly County Airport,Albemarle,United States,-4,airport
4598,Ixtepec Airport,Iztepec,Mexico,-6,airport
4599,Deventer Railway Station,Deventer,Netherlands,1,station
4600,Manitoulin East Municipal Airport,Manitowaning,Canada,-5,airport
4601,Kuching International Airport,Kuching,Malaysia,8,airport
4602,Sokol Airport,Magadan,Russia,11,airport
4603,Guilin Railway Station,Guilin,China,8,station
4604,Larnaca International Airport,Larnaca,Cyprus,2,airport
4605,Gambell Airport,Gambell,United States,-9,airport
